transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,sender_lifetime_days,sender_lifetime_block,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample
0x82f425bde18b8345e381deaf40d8402aede8b8f0c920efc620d2d5b5ac538b94,4,0x71cdc00491706dfe69bbd5b5f8d63e8878937578,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:43:55.000000 UTC,202309,37159188247,18143281,139663,0,589,2,594,436063,3000247,0.14534236681179916,79,622,646,0.96284829721362231,135,318,2044113,403,0x82f425bde18b8345e381deaf40d8402aede8b8f0c920efc620d2d5b5ac538b94,41,21,16,623471,78,504807,127,5,5,3,3,5
0x8f0c86d3cf970058342fd132b2613879345d366867e49586040dfdfbd4a4c5a1,2,0x462c382e6e5dae3fa268aa964ffbcb5aa608cfcd,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:48:22.000000 UTC,159098,45631722817,936123,107758,4000000000000000000,72,2,404,436079,3000416,0.14533951292087496,79,78,79,0.98734177215189878,32,360,2318905,587,0x8f0c86d3cf970058342fd132b2613879345d366867e49586040dfdfbd4a4c5a1,21,4,12,623482,78,504824,12,5,6,3,2,4
0x40a41b8dea8bf5cf383e0a7b5f9bdee6d7bfbaf408a04c4ed7af919531968f00,2,0x961659f35294e06a1287eb214f258c9edf4c9707,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:58:38.000000 UTC,261104,59309539944,28505653,191659,200000000000000000,3,2,33,436113,3000799,0.14533229316592014,79,8,8,1.0,5,1444,9026483,971,0x40a41b8dea8bf5cf383e0a7b5f9bdee6d7bfbaf408a04c4ed7af919531968f00,1,1,13,623504,78,504858,3,6,6,4,2,4
0x37ff212c18863cb64d7e29e0fe53601520caaa90468b404420f843c30abb1c04,4,0x948fc7cfb14e514879b7862047bd1080a1ba3220,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:44:25.000000 UTC,178734,46073985309,6378784,124981,41599975817998676,71,2,540,436065,3000280,0.14534143479941872,79,92,95,0.968421052631579,30,61,394874,459,0x37ff212c18863cb64d7e29e0fe53601520caaa90468b404420f843c30abb1c04,3,3,11,623475,78,504809,33,5,3,4,3,4
0x7ae0eaea807fb7897a018bb4d06450d23f752e56bb7dd9806db7af7ca72b124f,4,0x9bc920d4e099ed757812be9bfeeaf1ce55f20be0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:39:57.000000 UTC,249555,38233371253,14038661,183835,0,258,2,769,436049,3000074,0.1453460814633239,79,264,266,0.99248120300751874,36,93,600763,240,0x7ae0eaea807fb7897a018bb4d06450d23f752e56bb7dd9806db7af7ca72b124f,191,32,16,623455,78,504792,57,5,5,3,3,5
0x0c348280f4c31bdd7f37b5ef4749295f7960bddced7fccf1362a95e3e6114639,2,0x6630a378395f199e605981be90693f99dfbc58ef,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:50:53.000000 UTC,306364,45141111176,8657995,202369,100000000000000000,63,2,325,436088,3000499,0.14533849203082555,79,73,74,0.98648648648648651,12,12,82675,658,0x0c348280f4c31bdd7f37b5ef4749295f7960bddced7fccf1362a95e3e6114639,35,11,12,623485,78,504833,23,5,6,3,2,4
0xf79c4bb0319a6650c43e6ed9b8bc2aa1920db204dff78e873932ff8db905226a,2,0x3dfbf5ae494b8ac27d61e3da7dc4c249b7b024b7,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:37:27.000000 UTC,287308,42526554252,9266117,166906,100000000000000000,82,2,867,436039,2999957,0.1453484166606388,79,89,93,0.956989247311828,5,16,104465,135,0xf79c4bb0319a6650c43e6ed9b8bc2aa1920db204dff78e873932ff8db905226a,57,3,12,623439,78,504781,21,5,6,3,2,4
0x89bb7143fb5f4cb1a8b33f57d52640c00f6a2016b1fc69e9aa08ed4c875c0c5f,4,0x54bd1046f7cc915c927dae5c59113ac3a8dc098f,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:54:15.000000 UTC,245726,52240957948,10050553,165428,0,121,2,194,436102,3000640,0.14533632824997333,79,125,128,0.9765625,13,15,100103,809,0x89bb7143fb5f4cb1a8b33f57d52640c00f6a2016b1fc69e9aa08ed4c875c0c5f,15,10,16,623495,78,504847,26,5,5,3,3,5
0x69dc53b771f2e7830095557bb75431b01edb63add40bab56b9c958e0c425173f,3,0x1aa4730e6c922013886a449ca5e5a018c85372b7,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:53:13.000000 UTC,195621,44218340868,12364189,138128,370000000000000000,680,2,219,436099,3000603,0.14533712057209835,79,765,785,0.97452229299363058,121,184,1181010,777,0x69dc53b771f2e7830095557bb75431b01edb63add40bab56b9c958e0c425173f,36,27,10,623493,78,504844,73,6,3,4,3,3
0x57abac89b2e3cf09cb5091e35c2bae34e0e557cd139884ed2f174c2589676053,2,0xefae6b0c031c030535d0328d2c5441971dee803f,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:55:26.000000 UTC,266457,53449557763,26121527,35481,60299986407662523,451,2,142,436105,3000686,0.14533510004045741,79,531,533,0.99624765478424016,133,295,1900495,853,0x57abac89b2e3cf09cb5091e35c2bae34e0e557cd139884ed2f174c2589676053,55,23,3,623500,78,504850,92,3,0,2,2,2
0x2b9d6384093a540ea5fe1f1c7908b2349fff8492547170ffc810b2fdd4d87385,2,0x92b3f1d6b0595ff8b87ffa1e260d66e0f92e8780,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:38:00.000000 UTC,247867,47629948169,17057746,206670,30000000000000000,1387,2,830,436042,2999995,0.14534757557929262,79,1428,1486,0.96096904441453568,283,1418,8870797,172,0x2b9d6384093a540ea5fe1f1c7908b2349fff8492547170ffc810b2fdd4d87385,127,43,12,623447,78,504784,323,5,6,3,2,4
0x761a63d2b01b79bd40ca165e3e20588ea3c351e34694868bee44aceba69c16a0,2,0x081e73978fd69039286af1185ff7c6b388e80791,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:42:56.000000 UTC,226074,50770059162,5222860,161907,250000000000000000,113,2,646,436057,3000177,0.14534375805160829,79,118,123,0.959349593495935,19,61,397323,355,0x761a63d2b01b79bd40ca165e3e20588ea3c351e34694868bee44aceba69c16a0,82,17,15,623463,78,504801,32,6,6,5,2,4
0xc6fbd0e97229bfdd45979385141b9ec582b98a5a963a009bc622948646ce4121,4,0x3dcbc3991c7e61626ba37ff09c4ab8f9765fc975,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-03-03 23:38:00.000000 UTC,296114,48129948169,785843,215341,0,355,2,836,436042,2999995,0.14534757557929262,79,376,389,0.96658097686375322,68,194,1250006,165,0xc6fbd0e97229bfdd45979385141b9ec582b98a5a963a009bc622948646ce4121,28,13,14,623447,78,504784,61,7,3,4,4,5
