index,transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,z_trace_involved_amt,z_contract_block_involved,z_contract_tx_count,z_contract_main_active_days,z_sender_block_involved,z_sender_tx_count,z_sender_main_active_days,z_contract_interact,z_sender_tx_count_call_contract,z_sender_days_call_contract,z_trace_amt,z_distinct_sender_in_contract,z_contract_lifetime_days,z_contract_lifetime_block,z_distinct_contract_sender_called,z_sender_lifetime_days,z_sender_lifetime_block,z_contract_involved_amt,z_max_breadth,z_depth,z_distinct_was_called_in_sample,z_distinct_sender_call_in_sample,z_gas,z_gas_price,z_receipt_cumulative_gas_used,z_receipt_gas_used,z_value,z_nonce,involved_trace_ratio,contract_active_day_ratio,tx_count_per_distinct_caller,contract_block_ratio,sender_active_day_ratio,sender_tx_count_per_contract,sender_block_ratio,tx_sender_call_contract,sender_call_contract_tx_ratio,sender_tx_count_call_contract_per_days,sender_call_contract_day_ratio,is_sus,add_feat_hash
119,0xc1851d241b3c6d951250f61830235d7d65040384c76fa60f263ab15eb5a82e47,1,0xcd9a9e110a4d0f795e530ee5388942485215b0f4,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2022-02-19 00:28:44+00:00,627,636,0.9858490566037736,144,51,51,1.0,12,8,1,1,9,245,206,1316297,29,39,246772,8,6,3,1,4,408193,98910966453,3182215,243664,0.0,45,2.0,-0.2244552690559046,-0.1222669924441184,-0.141284501677281,0.2118211457627593,-0.1477537006475274,-0.1425809916345808,-0.5836478385157218,-1.076862858064971,-0.7274292894723833,-0.7125055944266869,-0.1731223565472377,-0.1375559934716399,0.2993229853217385,0.2918052600609079,-0.1432227238787295,-0.8064925080246637,-0.8203034078159424,0.1296852336426658,0.1293475653694465,-0.4881432457617726,-0.2526455763199559,0.6207008219385828,-0.5486710007241874,1.2936866258176225,-0.7769449304332291,-0.5467228951271511,-0.1101157,-0.1423889045156495,0.1111111111111111,0.6956521739130435,2.595918367346939,0.0004763359056991,0.3,1.7586206896551724,0.0002066676662357,0.0196078431372549,0.0015723270440251,1.0,0.0069444444444444,0,
272,0x1079500eea8803a7e8c7c709e553948c9ea41de6c60ede23eb4b10e11d7ac75a,1,0x70e439584ef1ba300106b9c16543eaa1de676dc2,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2022-02-19 00:57:42+00:00,628,637,0.9858712715855572,144,2721,2965,0.9177065767284992,413,9,1,1,9,246,206,1316425,600,969,6199217,8,6,3,1,4,272141,58187266398,24652518,248476,0.0,2948,2.0,-0.2244552690559046,-0.1222612767362898,-0.1412824927145658,0.2118211457627593,-0.1327345706656836,-0.1391366622950296,1.7782734779118128,-1.037359451679609,-0.7274292894723833,-0.7125055944266869,-0.1731223565472377,-0.1375479677066745,0.2993229853217385,0.292066570349093,-0.1418510812079072,1.4770758660442576,1.5145140727672604,0.1296852336426658,0.1293475653694465,-0.4881432457617726,-0.2526455763199559,0.6207008219385828,-0.7210035166958964,0.0234191712786646,2.274891325643783,-0.5368366314163037,-0.1101157,-0.1386776510931275,0.1111111111111111,0.6956521739130435,2.589430894308943,0.000477049222668,0.4257731958762886,4.941666666666666,0.000438926329095,0.0003372681281618,0.0015698587127158,1.0,0.0069444444444444,0,
686,0x29127954d21970668f1514b088e8c90ecdf301ac9b831568e19dba1f77aefd88,1,0x4f942119e6ab0a6e4368e795d1d64291a3ff0da4,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2022-02-19 03:07:06+00:00,629,638,0.9858934169278996,144,2516,2578,0.9759503491078356,248,10,1,1,9,247,206,1317047,429,832,5326701,8,6,3,1,4,408211,60500388813,14781705,248476,0.0,2444,2.0,-0.2244552690559046,-0.1222555610284613,-0.1412804837518506,0.2118211457627593,-0.1338877248403195,-0.1395940938167888,0.8064105920999844,-0.9978560452942468,-0.7274292894723833,-0.7125055944266869,-0.1731223565472377,-0.137539941941709,0.2993229853217385,0.2933363750307425,-0.1422618533562621,1.140679234595395,1.1722739329778908,0.1296852336426658,0.1293475653694465,-0.4881432457617726,-0.2526455763199559,0.6207008219385828,-0.5486482007264845,0.0955708696305018,0.8718321796989726,-0.5368366314163037,-0.1101157,-0.1393219748013435,0.1111111111111111,0.6956521739130435,2.582995951417004,0.0004775832012196,0.297719087635054,6.0093240093240095,0.0004723372923809,0.0003878975950349,0.0015673981191222,1.0,0.0069444444444444,0,
745,0x8ce1702f008cd9843e852d0301fc5256f0aa58685242fbea094cf79bc809153e,1,0x147854a2967761e00dd49f2b88306656ec9bed44,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2022-02-19 06:32:04+00:00,630,639,0.9859154929577464,144,6,6,1.0,4,11,1,1,9,248,206,1317976,5,170,1091243,8,6,3,1,4,408193,56125535541,5262507,248464,0.0,4,2.0,-0.2244552690559046,-0.1222498453206327,-0.1412784747891354,0.2118211457627593,-0.1480068320517158,-0.1426341813464132,-0.6307684632823559,-0.9583526389088848,-0.7274292894723833,-0.7125055944266869,-0.1731223565472377,-0.1375319161767436,0.2993229853217385,0.295232916106711,-0.1432803761100776,-0.4848285757633424,-0.4890637823098557,0.1296852336426658,0.1293475653694465,-0.4881432457617726,-0.2526455763199559,0.6207008219385828,-0.5486710007241874,-0.0408910363922678,-0.4812476340873433,-0.5368612854405203,-0.1101157,-0.1424413197379449,0.1111111111111111,0.6956521739130435,2.5766129032258065,0.0004780053066176,0.023391812865497,1.2,5.4983120182104095e-06,0.1666666666666666,0.001564945226917,1.0,0.0069444444444444,0,
296,0x26648200409fd9563af8dcc4f29c8263faace90b37d0a82596b1da5a874f5f27,1,0xf71d161fdc3895f21612d79f15aa819b7a3d296a,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2022-02-19 08:35:22+00:00,631,640,0.9859375,144,6644,6789,0.9786419207541612,550,12,1,1,9,249,206,1318499,1078,1392,8711745,8,6,3,1,4,1408229,60136746072,3858868,248488,0.0,6653,-1.0,-0.2244552690559046,-0.1222441296128041,-0.1412764658264202,0.2118211457627593,-0.1106671373627722,-0.1346167187828665,2.585214177040422,-0.9188492325235226,-0.7274292894723833,-0.7125055944266869,-0.1731223565472377,-0.1375238904117782,0.2993229853217385,0.2963006136123424,-0.1407028409335586,2.515731158765928,2.50004091003409,0.1296852336426658,0.1293475653694465,-0.4881432457617726,-0.2526455763199559,0.6207008219385828,0.7180411383276742,0.0842280020043337,-0.6807639795550194,-0.5368119773920871,-0.1101157,-0.1339411047857062,0.1111111111111111,0.6956521739130435,2.570281124497992,0.0004785741372772,0.3948312993539124,6.297773654916512,0.0007626484977867,0.0001472970982471,0.0015625,1.0,0.0069444444444444,0,
466,0x2bc0ee478af398e05f303ae7e53106bd003e2c4e00848075ba3c5a11aa00b2e1,1,0xa9f078b3b6dd6c04308f19def394b6d5a1b8b732,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2022-02-19 11:24:08+00:00,632,641,0.9859594383775352,144,3274,3345,0.9787742899850524,418,13,1,1,9,250,206,1319239,787,522,3369765,8,6,3,1,4,408193,38633967710,8842789,248464,0.0,3295,2.0,-0.2244552690559046,-0.1222384139049756,-0.1412744568637051,0.2118211457627593,-0.1296238669653242,-0.1386875047284444,1.807723868390959,-0.8793458261381605,-0.7274292894723833,-0.7125055944266869,-0.1731223565472377,-0.1375158646468128,0.2993229853217385,0.2978113137159125,-0.1414018742386537,0.3794897765724213,0.4046753443000331,0.1296852336426658,0.1293475653694465,-0.4881432457617726,-0.2526455763199559,0.6207008219385828,-0.5486710007241874,-0.5864939485680212,0.0276615515249843,-0.5368612854405203,-0.1101157,-0.138234039333701,0.1111111111111111,0.6956521739130435,2.564,0.0004790637033443,0.7992351816443595,4.250317662007624,0.0009715808159973,0.0002989536621823,0.0015600624024961,1.0,0.0069444444444444,0,
704,0x6b45d6787c7d76b8edef0365e321a8d6b9cda36b21202976265b8a2885436055,1,0x511ed344cc4ed24791bd6bc1dd8cc33a055e8fee,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2022-02-19 12:00:43+00:00,633,642,0.985981308411215,144,322,339,0.9498525073746312,99,14,1,1,9,251,206,1319396,64,371,2385503,8,6,3,1,4,408211,33510538696,7794598,248476,0.0,301,2.0,-0.2244552690559046,-0.122232698197147,-0.1412724479009899,0.2118211457627593,-0.1462292870800819,-0.142240577478853,-0.0712110441785758,-0.8398424197527984,-0.7274292894723833,-0.7125055944266869,-0.1731223565472377,-0.1375078388818474,0.2993229853217385,0.2981318271162645,-0.1431386477080136,0.0087168470192953,0.0186033817579543,0.1296852336426658,0.1293475653694465,-0.4881432457617726,-0.2526455763199559,0.6207008219385828,-0.5486482007264845,-0.7463056828489233,-0.1213306307042845,-0.5368366314163037,-0.1101157,-0.1420616289813176,0.1111111111111111,0.6956521739130435,2.557768924302789,0.0004797646197467,0.2661290322580645,5.296875,0.0001349819576911,0.0029498525073746,0.0015576323987538,1.0,0.0069444444444444,0,
546,0x4acc490005d12643468a9b53a80294fb0864bc86e4a766c2e82c164a8f0c7bb4,1,0xba5693a3aa089a2ff88afc66157e9e673fa96052,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2022-02-19 12:19:56+00:00,634,643,0.9860031104199068,144,9,9,1.0,6,15,2,2,6,251,206,1319479,5,245,1570015,6,4,3,1,3,289407,42583078829,3098735,190411,0.0,5,2.0,-0.2244552690559046,-0.1222269824893184,-0.1412704389382747,0.2118211457627593,-0.1479899566247699,-0.1426306353656244,-0.6189883070906973,-0.8003390133674363,-0.4055579224492048,-0.1514775673190594,-0.3661956166370939,-0.1375078388818474,0.2993229853217385,0.2983012705062596,-0.1432803761100776,-0.3006698359190746,-0.301267803545872,-0.7966378638049467,-0.2879026454997359,-0.4881432457617726,-0.2526455763199559,-0.5504328043606305,-0.6991332522325475,-0.4633119360777853,-0.7888109618840805,-0.6561312910942659,-0.1101157,-0.1424400413178889,0.1666666666666666,0.6956521739130435,2.5617529880478087,0.0004804923151544,0.024390243902439,1.8,5.732425656808593e-06,0.2222222222222222,0.0031104199066874,1.0,0.0138888888888888,0,
712,0x7cadc1a491f6470b611c6bbab6b9cebecf0c28d17e3b77c51cd47499dc11e266,1,0xc6e9b5a49c4b36e5790a91f2aa55ea2338fe8e58,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2022-02-19 15:48:10+00:00,635,644,0.9860248447204968,144,88,90,0.9777777777777776,28,16,2,2,6,251,206,1320364,29,253,1622657,6,4,3,1,3,289407,73730507607,3970817,190411,0.0,81,2.0,-0.2244552690559046,-0.1222212667814898,-0.1412684299755595,0.2118211457627593,-0.1475455703818614,-0.1425348938843259,-0.4894065889824535,-0.7608356069820741,-0.4055579224492048,-0.1514775673190594,-0.3661956166370939,-0.1375078388818474,0.2993229853217385,0.3001079861706645,-0.1432227238787295,-0.2810262370023527,-0.2806192361398967,-0.7966378638049467,-0.2879026454997359,-0.4881432457617726,-0.2526455763199559,-0.5504328043606305,-0.6991332522325475,0.5082492191175351,-0.6648513016095071,-0.6561312910942659,-0.1101157,-0.1423428813936341,0.1666666666666666,0.6956521739130435,2.5657370517928286,0.0004809276222862,0.1102362204724409,3.103448275862069,5.423200699099872e-05,0.0222222222222222,0.0031055900621118,1.0,0.0138888888888888,0,
534,0xadf7c6d5db1bb1908afacf84aeff9666a4202058b8028449d488a67355154722,1,0x4f942119e6ab0a6e4368e795d1d64291a3ff0da4,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2022-02-19 16:27:44+00:00,636,645,0.986046511627907,144,2528,2591,0.975685063681976,248,17,2,1,5,251,206,1320531,432,832,5330185,6,3,3,1,3,142596,57198634823,3964322,88911,0.0,2457,2.0,-0.2244552690559046,-0.1222155510736613,-0.1412664210128443,0.2118211457627593,-0.133820223132536,-0.1395787279000372,0.8064105920999844,-0.721332200596712,-0.4055579224492048,-0.7125055944266869,-0.4305533700003793,-0.1375078388818474,0.2993229853217385,0.3004489144372809,-0.1422546468273436,1.140679234595395,1.173640514962664,-0.7966378638049467,-0.4965277509343271,-0.4881432457617726,-0.2526455763199559,-0.5504328043606305,-0.8850938334979649,-0.007418559884172,-0.6657745152447884,-0.8646632459261469,-0.1101157,-0.1393053553406157,0.2,0.6956521739130435,2.5697211155378485,0.0004816240727222,0.297719087635054,5.997685185185185,0.0004742798844167,0.0007719027402547,0.0031007751937984,2.0,0.0069444444444444,0,
231,0x311253a0cf60cd80e3d09fc60c409b25f5298193b048463fd9d638a167d57137,1,0xb29b72193c40f2dedceaecbb22d3a5028ec77e12,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2022-02-20 07:35:45+00:00,637,646,0.9860681114551084,145,17,17,1.0,3,18,4,3,5,251,207,1324649,7,18,112953,6,3,3,1,3,142596,40102059076,12474304,93711,0.0,12,2.0,-0.2244552690559046,-0.1222098353658327,-0.1412644120501291,0.2279660501654087,-0.1479449554862476,-0.1426211794168542,-0.6366585413781851,-0.6818287942113499,0.2381848115971521,0.4095504597885681,-0.4305533700003793,-0.1375078388818474,0.3124281948367008,0.3088557563649862,-0.1432755717574652,-0.8580569551810586,-0.8727932570181045,-0.7966378638049467,-0.4965277509343271,-0.4881432457617726,-0.2526455763199559,-0.5504328043606305,-0.8850938334979649,-0.540700745101715,0.5438531088349818,-0.854801636239516,-0.1101157,-0.142431092377497,0.2,0.6971153846153846,2.5737051792828685,0.000480881742347,0.1578947368421052,2.4285714285714284,0.0001505037448872,0.2352941176470588,0.0061919504643962,1.3333333333333333,0.0206896551724137,0,
473,0x386d4f4509f7ed741aeef57e527805616573f2f7ddb286b5b07513535cb4cbb5,1,0x0eadd490458f9dcd1379bd8694db2c4eda6aca07,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2022-02-20 09:35:34+00:00,638,647,0.9860896445131376,145,8,8,1.0,5,19,3,3,7,251,207,1325174,4,72,463309,8,4,3,1,4,400000,30000000000,8814308,385917,0.0,5,2.0,-0.2244552690559046,-0.1222041196580041,-0.141262403087414,0.2279660501654087,-0.1479955817670852,-0.1426318173592207,-0.6248783851865266,-0.6423253878259878,-0.0836865554260263,0.4095504597885681,-0.3018378632738085,-0.1375078388818474,0.3124281948367008,0.3099275368438705,-0.1432827782863837,-0.7254626624931858,-0.7353678270935594,0.1296852336426658,-0.2879026454997359,-0.4881432457617726,-0.2526455763199559,0.6207008219385828,-0.5590487996786769,-0.8558075956762408,0.023613199323838,-0.2544638195537564,-0.1101157,-0.1424400413178889,0.1428571428571428,0.6971153846153846,2.5776892430278884,0.0004814458467749,0.0684931506849315,2.0,1.7267056614361876e-05,0.375,0.0046367851622874,1.0,0.0206896551724137,0,
