index,transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,z_trace_involved_amt,z_contract_block_involved,z_contract_tx_count,z_contract_main_active_days,z_sender_block_involved,z_sender_tx_count,z_sender_main_active_days,z_contract_interact,z_sender_tx_count_call_contract,z_sender_days_call_contract,z_trace_amt,z_distinct_sender_in_contract,z_contract_lifetime_days,z_contract_lifetime_block,z_distinct_contract_sender_called,z_sender_lifetime_days,z_sender_lifetime_block,z_contract_involved_amt,z_max_breadth,z_depth,z_distinct_was_called_in_sample,z_distinct_sender_call_in_sample,z_gas,z_gas_price,z_receipt_cumulative_gas_used,z_receipt_gas_used,z_value,z_nonce,involved_trace_ratio,contract_active_day_ratio,tx_count_per_distinct_caller,contract_block_ratio,sender_active_day_ratio,sender_tx_count_per_contract,sender_block_ratio,tx_sender_call_contract,sender_call_contract_tx_ratio,sender_tx_count_call_contract_per_days,sender_call_contract_day_ratio,is_sus,rn
10,0xd9d11694ad54b4371174c0e8ba3d9971c16e74c9058e61697c3957b5e65ae8ce,1,0x5c044ca8eebab5e982bc61f75f6cce677397a899,0x3561081260186e69369e6c32f280836554292e08,2022-10-02 18:51:35+00:00,18,20,0.9,1,1081,1091,0.99083409715857,270,11,0xd9d11694ad54b4371174c0e8ba3d9971c16e74c9058e61697c3957b5e65ae8ce,2,1,1,10,0,808,254,1121,7159188,2,1.0,0.0,1,0,46279,5158957376,9368357,46279,0.0,976,2,-0.3030218661045474,-0.974144887370704,-0.9836573136721776,-0.8768962274534481,0.239340709736987,0.2210246001576157,1.256497424392519,-0.938902914571221,-0.382154207587333,-0.5497834329684301,-0.3266181256968234,-0.9549432098806178,-0.902924800080104,-0.8852979182854741,0.5700164704872561,1.3446243945078051,1.382803689655293,-1.3802652617689235,-0.737091769661476,-1.2125849560535515,-0.1005037815259212,-1.1818147332447542,-0.5658791577289154,-0.9368985564689202,-0.0986333357405137,-0.6520763321835668,0.0,0.167642539409562,1.0,1.0,2.0,0.0222496909765142,0.2406417112299465,4.2952755905511815,0.0001509947565289,0.0018331805682859,0.1,2.0,1.0,0,
82,0xb495d5cf444aa5bea3b7e7eb7baddfab70323cf6cbb8c604e5d75b07d095ae87,1,0xf2978b5dabb93964410fb0394c07f144706a2df7,0x3561081260186e69369e6c32f280836554292e08,2022-10-02 18:55:47+00:00,19,21,0.9047619047619048,1,108,108,1.0,28,12,0xb495d5cf444aa5bea3b7e7eb7baddfab70323cf6cbb8c604e5d75b07d095ae87,2,1,5,10,0,828,31,354,2252230,4,3.0,2.0,1,1,74608,5017828748,9311652,74191,0.0,97,2,-0.3030218661045474,-0.9466188945091412,-0.9588112082497936,-0.8768962274534481,-0.5839879470566789,-0.583132561567665,-0.7075406630831924,-0.8759315587985034,-0.382154207587333,-0.5497834329684301,-0.120224365382875,-0.9549432098806178,-0.902924800080104,-0.8849353859016347,-0.6542315591636936,-0.2620290469208787,-0.2625772795058971,0.1971807516812747,-0.232234393181013,0.4150458574411485,-0.1005037815259212,-0.1886931086693304,-0.3235486509520462,-0.9510813260601262,-0.1081932480983483,-0.3587950538410768,0.0,-0.5793427707795443,0.2,1.0,2.1,0.02291917973462,0.0788732394366197,3.4838709677419355,4.79524524793416e-05,0.0185185185185185,0.0952380952380952,2.0,1.0,0,
2,0xff00898cdc8acb2e1aab3f42d6fa17e88609b959413b22328ed707ec5a498fce,1,0xf2978b5dabb93964410fb0394c07f144706a2df7,0x3561081260186e69369e6c32f280836554292e08,2022-10-02 18:57:47+00:00,20,22,0.9090909090909092,1,109,109,1.0,28,13,0xff00898cdc8acb2e1aab3f42d6fa17e88609b959413b22328ed707ec5a498fce,3,1,5,10,0,838,31,354,2252240,4,3.0,2.0,1,1,67231,5425159730,2787578,66932,0.0,98,2,-0.3030218661045474,-0.9190929016475784,-0.9339651028274096,-0.8768962274534481,-0.5831417716642907,-0.582314497313621,-0.7075406630831924,-0.8129602030257856,-0.068913053827224,-0.5497834329684301,-0.120224365382875,-0.9549432098806178,-0.902924800080104,-0.8847541197097148,-0.6542315591636936,-0.2620290469208787,-0.2625739263470375,0.1971807516812747,-0.232234393181013,0.4150458574411485,-0.1005037815259212,-0.1886931086693304,-0.3866526132695641,-0.910146460137206,-1.2080887715270952,-0.4350679400365531,0.0,-0.5784929581399663,0.2,1.0,2.2,0.0238379022646007,0.0788732394366197,3.5161290322580645,4.839624178762397e-05,0.0275229357798165,0.1363636363636363,3.0,1.0,0,
34,0xb47b4c4bc2e3f080fabbc00bc3af5cec6d1c12b1c9cc1675a93432db03d5e994,1,0xf2978b5dabb93964410fb0394c07f144706a2df7,0x3561081260186e69369e6c32f280836554292e08,2022-10-02 18:58:47+00:00,21,23,0.9130434782608696,1,110,110,1.0,28,14,0xb47b4c4bc2e3f080fabbc00bc3af5cec6d1c12b1c9cc1675a93432db03d5e994,4,1,5,10,0,843,31,354,2252245,4,3.0,2.0,1,1,74596,5621330107,11434866,74179,0.0,99,2,-0.3030218661045474,-0.8915669087860159,-0.909118997405026,-0.8768962274534481,-0.5822955962719025,-0.5814964330595769,-0.7075406630831924,-0.7499888472530679,0.2443280999328849,-0.5497834329684301,-0.120224365382875,-0.9549432098806178,-0.902924800080104,-0.884663486613755,-0.6542315591636936,-0.2620290469208787,-0.2625722497676077,0.1971807516812747,-0.232234393181013,0.4150458574411485,-0.1005037815259212,-0.1886931086693304,-0.3236513007484147,-0.8904322512127697,0.2497600145227138,-0.3589211420948784,0.0,-0.5776431455003882,0.2,1.0,2.3,0.0248815165876777,0.0788732394366197,3.548387096774193,4.884013558021637e-05,0.0363636363636363,0.1739130434782608,4.0,1.0,0,
12,0xa59b2ef49cf71968932159402d4b67dc3cf32e127b45ca76e8cbd9e0d2a4d2fe,1,0x219688c6156edea2e2ca7e2036c1c5b7f6451169,0x3561081260186e69369e6c32f280836554292e08,2022-10-02 19:03:47+00:00,22,24,0.9166666666666666,1,2931,3035,0.9657331136738057,313,15,0xa59b2ef49cf71968932159402d4b67dc3cf32e127b45ca76e8cbd9e0d2a4d2fe,4,1,5,10,0,868,358,1727,10781348,4,3.0,2.0,1,1,91696,5464701135,15277364,91279,0.0,2778,2,-0.3030218661045474,-0.8640409159244531,-0.884272891982642,-0.8768962274534481,1.8047651856550568,1.8113415100192083,1.6054793986134102,-0.6870174914803502,0.2443280999328849,-0.5497834329684301,-0.120224365382875,-0.9549432098806178,-0.902924800080104,-0.8842103211339557,1.1409662242258156,2.6140272439286427,2.597371479160909,0.1971807516812747,-0.232234393181013,0.4150458574411485,-0.1005037815259212,-0.1886931086693304,-0.1773753409233428,-0.9061727331593772,0.897567864185963,-0.1792453804276177,0.0,1.6990049159292089,0.2,1.0,2.4,0.0253164556962025,0.1811342592592592,8.477653631284916,0.0002718583731961,0.001317957166392,0.1666666666666666,4.0,1.0,0,
103,0xc48f3504c9cffa680e397a34b89a080788764b59ee798edcfe37430ad7e37ded,1,0x219688c6156edea2e2ca7e2036c1c5b7f6451169,0x3561081260186e69369e6c32f280836554292e08,2022-10-02 19:08:23+00:00,23,25,0.92,1,2936,3042,0.965154503616042,313,16,0xc48f3504c9cffa680e397a34b89a080788764b59ee798edcfe37430ad7e37ded,5,1,5,10,0,891,358,1727,10781371,4,3.0,2.0,1,1,67243,6158872512,5457495,66944,0.0,2784,2,-0.3030218661045474,-0.8365149230628904,-0.8594267865602582,-0.8768962274534481,1.8089960626169976,1.8170679597975168,1.6054793986134102,-0.6240461357076325,0.5575692536929939,-0.5497834329684301,-0.120224365382875,-0.9549432098806178,-0.902924800080104,-0.8837934088925403,1.1409662242258156,2.6140272439286427,2.5973791914262865,0.1971807516812747,-0.232234393181013,0.4150458574411485,-0.1005037815259212,-0.1886931086693304,-0.3865499634731956,-0.8364117439375359,-0.7579666919451791,-0.4349418517827515,0.0,1.7041037917666773,0.2,1.0,2.5,0.0257847533632287,0.1811342592592592,8.497206703910615,0.0002723215561062,0.0016436554898093,0.2,5.0,1.0,0,
39,0x94616448747621eaee30f03c1937999c2bb3e4fb17683b0c58840dac52cce445,1,0xf2978b5dabb93964410fb0394c07f144706a2df7,0x3561081260186e69369e6c32f280836554292e08,2022-10-02 19:14:47+00:00,24,26,0.9230769230769232,1,111,111,1.0,28,17,0x94616448747621eaee30f03c1937999c2bb3e4fb17683b0c58840dac52cce445,5,1,1,10,0,923,31,354,2252325,2,1.0,0.0,1,0,46279,6868415017,7455938,46279,0.0,100,2,-0.3030218661045474,-0.8089889302013277,-0.8345806811378743,-0.8768962274534481,-0.5814494208795145,-0.5806783688055329,-0.7075406630831924,-0.5610747799349148,0.5575692536929939,-0.5497834329684301,-0.3266181256968234,-0.9549432098806178,-0.902924800080104,-0.8832133570783971,-0.6542315591636936,-0.2620290469208787,-0.2625454244967305,-1.3802652617689235,-0.737091769661476,-1.2125849560535515,-0.1005037815259212,-1.1818147332447542,-0.5658791577289154,-0.765106027966272,-0.4210486083171401,-0.6520763321835668,0.0,-0.5767933328608101,1.0,1.0,2.6,0.0259740259740259,0.0788732394366197,3.5806451612903225,4.928238629754307e-05,0.045045045045045,0.1923076923076923,5.0,1.0,0,
11,0x2356ca69d577f64c6e295fa04554829f97f1953a7d5b7c73c6e55b8403980a11,1,0xd1116bf082416d2ea6364f18566ddaefed3e9717,0x3561081260186e69369e6c32f280836554292e08,2022-10-02 22:03:35+00:00,25,27,0.925925925925926,1,26,27,0.9629629629629628,9,18,0x2356ca69d577f64c6e295fa04554829f97f1953a7d5b7c73c6e55b8403980a11,1,1,5,11,0,1763,13,49,322030,4,3.0,2.0,1,1,91708,7458329749,6757897,91291,0.0,21,2,-0.3030218661045474,-0.781462937339765,-0.8097345757154905,-0.8768962274534481,-0.6533743292325068,-0.6493957661452313,-0.8617420005296326,-0.4981034241621971,-0.6953953613474421,-0.5497834329684301,-0.120224365382875,-0.8310854654084235,-0.902924800080104,-0.8679869969571391,-0.7530497857722903,-0.900919919979221,-0.9098040025948108,0.1971807516812747,-0.232234393181013,0.4150458574411485,-0.1005037815259212,-0.1886931086693304,-0.1772726911269743,-0.7058223458318856,-0.5387315424882924,-0.1791192921738162,0.0,-0.6439285313874762,0.2,1.0,2.4545454545454546,0.014172335600907,0.18,2.076923076923077,8.073756874338185e-05,0.037037037037037,0.037037037037037,1.0,1.0,0,
54,0x022295fc602b32427793d90594fbdfa166bdd6af1f3e89a9a951c92c3fb5d16f,1,0xd1116bf082416d2ea6364f18566ddaefed3e9717,0x3561081260186e69369e6c32f280836554292e08,2022-10-02 22:04:47+00:00,26,28,0.9285714285714286,1,28,29,0.9655172413793104,9,19,0x022295fc602b32427793d90594fbdfa166bdd6af1f3e89a9a951c92c3fb5d16f,2,1,1,11,0,1769,14,49,322036,2,1.0,0.0,1,0,46279,7510557944,9415423,46279,0.0,23,2,-0.3030218661045474,-0.7539369444782024,-0.7848884702931066,-0.8768962274534481,-0.6516819784477306,-0.6477596376371433,-0.8617420005296326,-0.4351320683894794,-0.382154207587333,-0.5497834329684301,-0.3266181256968234,-0.8310854654084235,-0.902924800080104,-0.8678782372419873,-0.747559884294035,-0.900919919979221,-0.9098019906994952,-1.3802652617689235,-0.737091769661476,-1.2125849560535515,-0.1005037815259212,-1.1818147332447542,-0.5658791577289154,-0.7005736555672174,-0.0906984651817651,-0.6520763321835668,0.0,-0.6422289061083201,1.0,1.0,2.5454545454545454,0.0146892655367231,0.18,2.071428571428572,8.694653098867522e-05,0.0689655172413793,0.0714285714285714,2.0,1.0,0,
7,0xb9e7a96c8dcb20a0d83fa2149c222a9aaf385d4012c556a6f788858b8f43ce57,1,0xa5e0ecb5d075e86c3bf5d1b1042e154fee9a4798,0x3561081260186e69369e6c32f280836554292e08,2022-10-03 01:16:47+00:00,27,29,0.9310344827586208,2,4313,4476,0.9635835567470956,296,20,0xb9e7a96c8dcb20a0d83fa2149c222a9aaf385d4012c556a6f788858b8f43ce57,1,1,5,12,1,2725,304,351,2226703,4,3.0,2.0,1,1,91696,7119095050,7607656,91279,0.0,4368,2,-0.3030218661045474,-0.7264109516166396,-0.7600423648707227,-0.7159978370950172,2.9741795779354745,2.990172100096655,1.4675097808981743,-0.3721607126167616,-0.6953953613474421,-0.5497834329684301,-0.120224365382875,-0.7072277209362293,-0.7735659462004331,-0.8505491892944603,0.8445115444000251,-0.2683132194427641,-0.271136888126916,0.1971807516812747,-0.232234393181013,0.4150458574411485,-0.1005037815259212,-0.1886931086693304,-0.1773753409233428,-0.7399138525760675,-0.3954704267968871,-0.1792453804276177,0.0,3.050207012858309,0.2,1.0,2.4166666666666665,0.0099046221570066,0.8409090909090909,14.723684210526317,0.0019369435722035,0.0002234137622877,0.0344827586206896,1.0,0.5,0,
86,0x6bf0babe6bdacf5bfc590418628c818ee53076a8a29c0b46cd98d6b6404ed521,1,0xa5e0ecb5d075e86c3bf5d1b1042e154fee9a4798,0x3561081260186e69369e6c32f280836554292e08,2022-10-03 01:17:35+00:00,28,30,0.9333333333333332,2,4314,4477,0.963591690864418,296,21,0x6bf0babe6bdacf5bfc590418628c818ee53076a8a29c0b46cd98d6b6404ed521,2,1,1,12,1,2729,304,351,2226707,2,1.0,0.0,1,0,46279,6975844168,12879928,46279,0.0,4369,2,-0.3030218661045474,-0.698884958755077,-0.7351962594483388,-0.7159978370950172,2.9750257533278623,2.990990164350699,1.4675097808981743,-0.3091893568440439,-0.382154207587333,-0.5497834329684301,-0.3266181256968234,-0.7072277209362293,-0.7735659462004331,-0.8504766828176925,0.8445115444000251,-0.2683132194427641,-0.2711355468633722,-1.3802652617689235,-0.737091769661476,-1.2125849560535515,-0.1005037815259212,-1.1818147332447542,-0.5658791577289154,-0.7543098988066242,0.493383435237591,-0.6520763321835668,0.0,3.051056825497887,1.0,1.0,2.5,0.0102564102564102,0.8409090909090909,14.726973684210526,0.0019373891861887,0.0004467277194549,0.0666666666666666,2.0,0.5,0,
