transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,z_contract_block_involved,z_contract_tx_count,z_contract_block_per_tx,z_contract_main_active_days,z_sender_block_involved,z_sender_tx_count,z_sender_block_per_tx,z_sender_main_active_days,z_contract_interact,z_sender_tx_count_call_contract,z_sender_days_call_contract,z_trace_amt,z_distinct_sender_in_contract,z_contract_lifetime_days,z_contract_lifetime_block,z_distinct_contract_sender_called,z_sender_lifetime_days,z_sender_lifetime_block,z_contract_involved_amt,z_max_breadth,z_depth,z_distinct_was_called_in_sample,z_distinct_sender_call_in_sample,z_gas,z_gas_price,z_receipt_cumulative_gas_used,z_receipt_gas_used,z_nonce,involved_trace_ratio,contract_active_day_ratio,tx_count_per_distinct_caller,contract_block_ratio,sender_active_day_ratio,sender_tx_count_per_contract,sender_block_ratio,tx_sender_call_contract,sender_call_contract_tx_ratio,sender_tx_count_call_contract_per_days,sender_call_contract_day_ratio,is_sus
0xdf94a3cdbfb8a4d6ca89088c6ba640c158706047bc284685ae3c0d6130364107,2,0x72fae93d08a060a7f0a8919708c0db74ca46cbb6,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,2022-06-17 19:14:03.000000 UTC,2027225,3791270,0.5347086860075911,650,10370,11366,0.9123702269927855,422,235,0xdf94a3cdbfb8a4d6ca89088c6ba640c158706047bc284685ae3c0d6130364107,1554,236,16,468044,651,4186462,869,552,3540919,8,5,4,2,4,195441,50435680343,12602164,138286,0,10624,2.0,1.8603996934978568,1.8123735414226945,-0.8775672877092671,1.9106055743521726,0.5589535086304217,0.21201191015611584,0.08463695101672741,1.6243337607105375,2.6377912201136917,-0.13569215523913314,2.1649606700055624,-0.41634125687174217,1.668993032523205,1.906449301630545,1.8996167732179674,2.5112581191347325,0.0819596222431868,0.10962898674138252,-0.5361312076470042,-0.3021108633179619,-0.5526519157235694,0.48106454397909554,0.21965557443508915,-0.3538476029211956,-0.17438209743182947,0.4147554809395201,-0.23610629583832501,0.18058792829880665,0.125,0.9969325153374233,8.100242712223636,0.48423334924971273,0.7631103074141049,13.07940161104718,0.0029286174214610892,0.13672356149920817,0.0004098890345451524,6.584745762711864,0.3630769230769231,0
0x37fb99500f55f3bb3dd01062410f1bb05bfb2a8c34980387b314215285621ad7,2,0x54a28f6f2c8209876c9abd2cb950e7fc4f96a283,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,2022-07-08 07:05:16.000000 UTC,2054256,3825805,0.5369473875432752,671,476,484,0.9834710743801653,129,252,0x37fb99500f55f3bb3dd01062410f1bb05bfb2a8c34980387b314215285621ad7,19,13,16,470966,672,4306111,116,370,2348873,8,5,4,2,4,195441,16883706156,3318125,133486,0,415,2.0,1.8957072890952396,1.835971699461779,-0.8672250672864635,2.0105859929851997,-0.3291277010983237,-0.29246582204952754,0.6578590455722577,-0.3181248127409976,2.900100525633043,-0.2274768974963637,-0.47914946974076655,-0.41634125687174217,1.6839126837449065,2.0088953905285285,1.9899660129608652,-0.22831121138842497,-0.2425716925103951,-0.23780352952840472,-0.5361312076470042,-0.3021108633179619,-0.5526519157235694,0.48106454397909554,0.21965557443508915,-0.3538476029211956,-0.2979935031992221,-0.7412169563372153,-0.24312873771248728,-0.2928688751193807,0.125,0.9970282317979198,8.123314634177413,0.4770558684957567,0.3477088948787062,4.172413793103448,0.00020265029116078598,0.03925619834710744,4.966275071520896e-06,1.4615384615384615,0.019374068554396422,0
0x3deb3da3913d650731705e5d135f299694c1056ab0e19957988e5d08b6c15014,1,0x48c8bd589e8b81cfe13403ec4884f71e676961db,0x2f131c4dad4be81683abb966b4de05a549144443,2022-05-21 17:30:15.000000 UTC,88,88,1.0,63,546,582,0.9381443298969072,197,64,0x3deb3da3913d650731705e5d135f299694c1056ab0e19957988e5d08b6c15014,1,1,4,55,215,1378926,208,1737,10646517,5,2,2,1,2,77379,17552882645,15453156,64133,0,524,2.0,-0.787424412768724,-0.7781842113189266,1.2719578961625329,-0.8840851750567267,-0.3228445310274714,-0.2879226482068375,0.2924303289422468,0.132684685534444,-0.0007317942280173797,-0.22855320066289803,-0.6214334234490891,-0.5815882439459948,-0.7205458639836007,-0.22052663929901814,-0.22040715636620622,0.10640376657721977,2.1949794463255743,2.1806193618960057,-0.9413989626265474,-0.6513237702558704,-1.2548032599313352,-0.6354107794009599,-0.7975344922245989,-0.45662659837390335,-0.29552813868592237,0.7697376358934657,-0.34459278173306535,-0.2878138460692698,0.25,0.2916666666666667,1.6,6.381773654442911e-05,0.11334867663981588,2.798076923076923,5.1284372975276985e-05,0.001718213058419244,0.011363636363636364,1.0,0.015873015873015872,0
0x556bf230fcf12ffa3dcb729adf9b8c249380431f6f4a69677b202a785dd2a720,14,0xde09838eedb3030153524b5a14972e7c9ef65765,0x5c4fc637cf5231a89cfa2ccb2845918468d9b866,2022-06-13 08:23:00.000000 UTC,21,24,0.875,3,953,1006,0.9473161033797217,63,1,0x556bf230fcf12ffa3dcb729adf9b8c249380431f6f4a69677b202a785dd2a720,21,3,109,2,2,9559,9,62,386717,26,12,11,3,5,1716931,154941829565,1033143,666931,0,1002,0.0,-0.7875119274335542,-0.778227943246377,0.6944903185314606,-1.1697435140082326,-0.2863123850440876,-0.26826646749968874,0.36637407785375303,-0.755675208125985,-0.9728192205644366,-0.22735730825563769,-0.5977194311643688,0.8643228929537161,-0.7208164805184227,-1.2596226838357085,-1.2544422705670182,-0.6175992835875987,-0.7917785328626106,-0.8096915241140673,1.8954753222302552,0.5127192528704912,1.9048777890036108,1.597539867359151,0.7282506077649332,0.970687080476852,0.21063703570977776,-1.0257241855370787,0.5373059509463632,-0.26564592051006775,0.12844036697247707,1.0,12.0,0.002196652719665272,1.0,111.77777777777777,0.0024643280116260426,0.020874751491053677,0.875,7.0,1.0,0
0xc69f25f513465006edc21f2ebaa3e2c1b179f1744cb95d5f97c0977bd9c1983f,10,0xbefe30fddb3897d37649bc5cff0d83e2b4643b11,0x5542abc7dc05fa2c8142804bdbcc0da8a0dc98ad,2021-11-04 20:56:06.000000 UTC,305,312,0.9775641025641025,6,554,582,0.9518900343642611,143,4,0xc69f25f513465006edc21f2ebaa3e2c1b179f1744cb95d5f97c0977bd9c1983f,1,1,82,207,5,34347,142,216,1389588,16,10,9,2,5,578609,118483603615,8445663,430867,1007077427095838799,554,2.0,-0.7871409697497964,-0.77803114957285,1.1683098694082372,-1.1554605970606573,-0.32212645444794547,-0.2879226482068375,0.4032495638099951,-0.22531109250781842,-0.9265293431198453,-0.22855320066289803,-0.6214334234490891,0.4925171720366475,-0.7197697561856202,-1.2449875282788536,-1.235724379445931,-0.13371784805030798,-0.5171751126865028,-0.5173957611787461,0.5445828056317777,0.27991064824521894,1.202726444795845,0.48106454397909554,0.7282506077649332,-0.02028030667326553,0.07631848454652389,-0.102777953755572,0.19194225957506367,-0.2864225536701567,0.12195121951219512,1.0,1.5072463768115942,0.008879701874927216,0.6589861751152074,4.098591549295775,0.0003986790338726055,0.001718213058419244,0.003205128205128205,1.0,0.16666666666666666,0
0xeb81e246344dc1d4401543a98174cc7d5c390ccdcda0c579a3b5c7de25015b0d,2,0x74be0af0bf7254328ddffc09425ff71d64a1a836,0x1111111254fb6c44bac0bed2854e76f90643097d,2022-06-10 17:54:58.000000 UTC,623436,1145980,0.5440199654444231,216,2316,2582,0.8969790859798605,305,107,0xeb81e246344dc1d4401543a98174cc7d5c390ccdcda0c579a3b5c7de25015b0d,475,60,14,118767,215,1370577,161,1823,11074912,8,4,4,1,2,171283,70625704162,1162163,115547,7000000000000000000,2556,2.0,0.02678590503074414,0.004816816963176966,-0.8345515918610001,-0.15565641073038666,-0.1639700878073502,-0.1952048146825509,-0.03944795673353185,0.8486762416189688,0.6627564491444593,-0.20021055061082813,0.07812934895016369,-0.44388242138411765,-0.1144056737609332,-0.22052663929901814,-0.22671164535160063,-0.06459192868783786,2.348329408242102,2.305478933428812,-0.5361312076470042,-0.41851516563059804,-0.5526519157235694,-0.6354107794009599,-0.7975344922245989,-0.37487837465254453,-0.09999847956082153,-1.00965967268255,-0.2693736512084449,-0.19357697423600925,0.14285714285714285,1.0,9.648976567565064,0.454870864700878,0.16721491228070176,16.03726708074534,0.00020912128158478537,0.18396591789310612,0.0004144923995183162,7.916666666666667,0.2777777777777778,0
0x7427a498c8660ed331e22943f065fd16384e330ed3cabaaa10e82027314e5cc6,1,0xb43d184ec7d4d2acb4ebc8db53f4031bca9319a4,0x2f131c4dad4be81683abb966b4de05a549144443,2022-02-06 05:55:40.000000 UTC,52,52,1.0,30,384,404,0.9504950495049505,93,28,0x7427a498c8660ed331e22943f065fd16384e330ed3cabaaa10e82027314e5cc6,1,1,4,31,111,711021,138,185,1185958,5,2,2,1,2,64483,51440428601,15106837,64133,0,379,2.0,-0.7874714355737074,-0.7782088105281174,1.2719578961625329,-1.0411972614800549,-0.33738558176287237,-0.29617453539049904,0.3920030573011387,-0.5567886647691725,-0.5562103235631141,-0.22855320066289803,-0.6214334234490891,-0.5815882439459948,-0.7206684073201238,-0.7278786986033177,-0.7247549484119422,-0.14827067317924905,-0.5724524245401349,-0.5767455541297034,-0.9413989626265474,-0.6513237702558704,-1.2548032599313352,-0.6354107794009599,-0.7975344922245989,-0.4678532244293498,-0.17068042718370915,0.72661683270584,-0.34459278173306535,-0.2945384259983164,0.25,0.26785714285714285,1.6774193548387097,7.313416462500457e-05,0.5,2.927536231884058,0.00032378859640173056,0.0024752475247524753,0.019230769230769232,1.0,0.03333333333333333,0
0x23c91d45c9f9795bfd52500b995bb3d5a3f46ba1cd77e340ae59821330d20291,5,0x71e19bf5de5b5783e99f1046b5c27e6f69cdff41,0xc8c85a3b4d03fb3451e7248ff94f780c92f884fd,2022-04-17 04:17:35.000000 UTC,2110,2412,0.8747927031509121,311,345,350,0.9857142857142858,65,2,0x23c91d45c9f9795bfd52500b995bb3d5a3f46ba1cd77e340ae59821330d20291,8,5,144,1055,389,2497642,41,362,2322036,20,32,5,1,11,1013973,20597210220,25960809,654276,200000000000000000,321,2.0,-0.7847832985554908,-0.776596195703382,0.6935326608571132,0.2966359592761643,-0.34088620508806144,-0.29867791689565476,0.6759440381809878,-0.7424161052355308,-0.9573892614162395,-0.2281346383203569,-0.5740054388796483,1.3462932719202865,-0.7154398916284667,0.6283123829985598,0.6243566117239226,-0.5011766825560701,-0.2568368052468163,-0.24562541428715756,1.0849398122711686,2.8408052991232147,-0.2015762436196865,-0.6354107794009599,3.7798208077439974,0.35872627102550847,-0.28431229758325505,2.078064458784688,0.5187915755468792,-0.2972282579699351,0.034722222222222224,0.7974358974358975,2.286255924170616,0.0008447964741157964,0.1790633608815427,8.536585365853659,0.0001485764438723414,0.022857142857142857,0.003316749585406302,1.6,0.01607717041800643,0
0xeeca3c72c6d6d069965c00bd2420c5a75a5b2f9f8a3c59513446f4d76832786f,15,0x72ffc4810fdb4747d164be977025427a8085af16,0xef7f9d712a82ae54c6ece9d95b7e1ec7449747ed,2022-05-13 00:29:21.000000 UTC,1672,1672,1.0,225,2608,2608,1.0,269,6,0xeeca3c72c6d6d069965c00bd2420c5a75a5b2f9f8a3c59513446f4d76832786f,1672,225,115,1,251,1602197,19,294,1880356,26,12,11,3,6,932326,84171806831,3244473,662267,0,2605,2.0,-0.7853554093494552,-0.7771018461145278,1.2719578961625329,-0.11280765988766078,-0.13776029265465223,-0.19399948284673518,0.7911168858471119,0.610012389590794,-0.895669424823451,-0.12863639003629715,2.0345337124396,0.9469463864908424,-0.7208215864907779,-0.04490477261676063,-0.05181096996567994,-0.5812172207652461,-0.37809026350639635,-0.3743570184249506,1.8954753222302552,0.5127192528704912,1.9048777890036108,1.597539867359151,1.2368456410947772,0.2876483912527854,-0.05009224202463208,-0.7503874996697354,0.5304824782586356,-0.19130452998412453,0.13043478260869565,0.8928571428571429,1672.0,0.0010435664006570972,0.911864406779661,137.26315789473685,0.0013869706656767836,0.6411042944785276,1.0,7.431111111111111,1.0,0
0x18fc947ccaca2d4680ed31aa669748f63b387719933198dfa3fd2b6b3d531b90,14,0x4d1184b7e24b7d2f9d83df7ec66ca45d2843cd11,0x0fc584529a2aefa997697fafacba5831fac0c22d,2022-05-14 20:29:52.000000 UTC,8245,8439,0.9770114942528736,115,596,615,0.9691056910569106,152,42,0x18fc947ccaca2d4680ed31aa669748f63b387719933198dfa3fd2b6b3d531b90,1,1,102,3443,114,732516,137,262,1683811,20,12,9,2,5,663610,24348724720,2116560,485972,14057990929533075971,575,2.0,-0.7767698288729061,-0.7724778780980088,1.1657569623453243,-0.6365146146320882,-0.3183565524054341,-0.28639280395368677,0.5420438982114283,-0.1656451295007747,-0.34019089548835424,-0.22855320066289803,-0.6214334234490891,0.767928817160402,-0.7032468296444067,-0.7132435430464629,-0.7085236643370766,-0.15190887946148432,-0.4351507144520811,-0.4316418244729096,1.0849398122711686,0.5127192528704912,1.202726444795845,0.48106454397909554,0.7282506077649332,0.05371740124694259,-0.2704910547998294,-0.8908259812019773,0.2725613552991701,-0.28544864899077754,0.13725490196078433,1.0,2.4510601219866395,0.01125571147154264,0.5779467680608364,4.489051094890511,0.00035395875549051794,0.0016260162601626016,0.00011849745230477545,1.0,0.008695652173913044,0
