transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,z_trace_involved_amt,z_contract_block_involved,z_contract_tx_count,z_contract_main_active_days,z_sender_block_involved,z_sender_tx_count,z_sender_main_active_days,z_contract_interact,z_sender_tx_count_call_contract,z_sender_days_call_contract,z_trace_amt,z_distinct_sender_in_contract,z_contract_lifetime_days,z_contract_lifetime_block,z_distinct_contract_sender_called,z_sender_lifetime_days,z_sender_lifetime_block,z_contract_involved_amt,z_max_breadth,z_depth,z_distinct_was_called_in_sample,z_distinct_sender_call_in_sample,z_gas,z_gas_price,z_receipt_cumulative_gas_used,z_receipt_gas_used,z_value,z_nonce,involved_trace_ratio,contract_active_day_ratio,tx_count_per_distinct_caller,contract_block_ratio,sender_active_day_ratio,sender_tx_count_per_contract,sender_block_ratio,tx_sender_call_contract,sender_call_contract_tx_ratio,sender_tx_count_call_contract_per_days,sender_call_contract_day_ratio,is_sus
0x1f99d8d901196f019beb7c8504533890c58c1207e3656469981f6c85e901e729,3,0xbc33ce48e0580c53cddc1ca192d81ce90eeef27d,0x26267e41ceca7c8e0f143554af707336f27fa051,2022-04-29 21:51:44.000000 UTC,229,229,1.0,75,3,3,1.0,1,229,0x1f99d8d901196f019beb7c8504533890c58c1207e3656469981f6c85e901e729,1,1,61,33,135,874957,2,0,7,10,6,10,2,4,295846,33707207551,16516611,284629,8e+18,1,2.0,-0.15772035437842985,0.5543159679959558,0.48276186189105436,1.1177223827398646,-0.9734672070080181,-1.0030884433215206,-1.6710212876859891,2.697395653232818,-0.42378432923327275,-0.7743195498775102,-1.0549368254869593,0.022388997649303733,0.48903372814845586,0.49491498129420486,-1.2607155181631153,-1.4363455680708217,-1.4701207566723598,-1.1906815344182604,-0.9746876465561305,-0.3194331400493114,-1.1042258189468441,-0.5468194012646824,-0.8052446035850015,-0.5770421096928916,0.3708273043993503,-0.9908334299683902,0.0,-0.9948710680718883,0.04918032786885246,0.5514705882352942,6.9393939393939394,0.00026172684860301863,1.0,1.5,0.375,0.3333333333333333,0.004366812227074236,1.0,0.013333333333333334,0
0x0adf08971cd97261876d949ce76abf5d1e018fddd20c4df92642ff136156e0bc,3,0x82e8936b187d83fd6eb2b7dab5b19556e9deff1c,0xf0a6b4f7f26f6188d821cfbc69a31fb0bbb9702f,2022-01-21 19:29:09.000000 UTC,32,33,0.9696969696969697,19,8533,9100,0.9376923076923077,419,2,0x0adf08971cd97261876d949ce76abf5d1e018fddd20c4df92642ff136156e0bc,1,1,201,8,58,372085,1031,512,3311056,20,9,11,4,5,883296,129080880442,18122673,573079,0.0,9014,2.0,-0.15772035437842985,-0.6001718332437168,-0.5598192719796882,-0.6473229475094224,0.5160123487588769,0.5736657248853374,1.1106064675931444,-0.8053517210480811,-0.42378432923327275,-0.7743195498775102,-0.6501728616773805,-0.361588112294714,-0.2636461612998786,-0.2652406814373101,2.5812432685003803,0.3638145848050027,0.3890975589007049,-0.7507221820042793,-0.6409986849873536,0.10265216676235345,0.22124560832933154,0.2594043039407071,-0.23713072949617303,1.665367380629135,0.5749642858364197,-0.5967563837629488,-0.0,0.5707772378412886,0.014925373134328358,0.3220338983050847,4.125,8.600162328063943e-05,0.8167641325536062,8.826382153249272,0.0025771226529775837,0.00010989010989010989,0.030303030303030304,1.0,0.05263157894736842,0
0x89b007c85f983f7e19cbffa6fdc581a18673fb233a65e45f0652b4a72a689c90,6,0x69bab6810fa99475854bca0a3dd72ae6a0728ece,0x26267e41ceca7c8e0f143554af707336f27fa051,2022-04-20 23:05:29.000000 UTC,175,175,1.0,66,6249,6839,0.9137300774967101,451,175,0x89b007c85f983f7e19cbffa6fdc581a18673fb233a65e45f0652b4a72a689c90,17,10,499,24,126,818073,618,538,3476132,46,15,12,5,5,1181501,48787660322,11993520,1155567,0.0,6755,2.0,0.9223921414683345,0.23785738288457348,0.19552012092666612,0.8340543832355148,0.11718804566724875,0.18177376332485526,1.323554046944657,1.864142973888463,0.11715609198133622,0.5400382501709815,0.2113961470030087,-0.11584276193054265,0.4010581566544947,0.40892750392656557,1.039232599023195,0.45522896756822817,0.48179093875148304,0.3931721342720711,0.026379238150200355,0.5247374735740182,0.8839813219674194,0.2594043039407071,0.051258746753140294,-0.22247308254960937,-0.204075870886022,0.1990319694702464,-0.0,0.17836632881456427,0.012024048096192385,0.5196850393700787,7.291666666666667,0.00021391707840610997,0.8367346938775511,11.066343042071198,0.0017976872576509588,0.0024857435297558125,0.09714285714285714,1.7,0.15151515151515152,0
0xf0afb9eae40be5616f76553c42b17eaca79c5c99db0ea12f073e91c78f09e575,3,0x52d7e382faeb0e792ce32b43e81920f2bf788502,0xe097783483d1b7527152ef8b150b99b9b2700c8d,2022-02-22 06:12:42.000000 UTC,22,22,1.0,13,130,132,0.9848484848484849,43,2,0xf0afb9eae40be5616f76553c42b17eaca79c5c99db0ea12f073e91c78f09e575,4,3,175,9,23,144767,37,105,672778,19,10,12,6,5,508625,100646152594,5638518,494093,0.0,126,2.0,-0.15772035437842985,-0.6587752749310098,-0.618331478472434,-0.8364349471789888,-0.9512908994368111,-0.9807292823125413,-1.3915275897871289,-0.8053517210480811,-0.32235800025553357,-0.4822400387556231,-0.7253433120991595,-0.34622902789695326,-0.6057733837763942,-0.60886105588807,-1.1300366478684385,-1.0671720992193343,-1.0923467746544535,-0.7947181172456774,-0.5297690311310946,0.5247374735740182,1.546717035605507,0.2594043039407071,-0.5994693001298192,0.9968149211474555,-1.0118223497308854,-0.7046661413347394,-0.0,-0.9731573170190594,0.017142857142857144,0.5416666666666666,2.4444444444444446,0.00015196728558797526,0.4056603773584906,3.5675675675675675,0.00019322838554711131,0.030303030303030304,0.18181818181818182,1.3333333333333333,0.23076923076923078,0
0xb3ff5c367da287a53cb7f439ecf90d489d45aba5ac8f8a9a7a5a7a08e45956c9,3,0x718fcce4e82de60b85c45f70d3ff735fa1461bc2,0x8d68d8301fe02654791e6ef5e9ec240865bb79cd,2022-04-30 08:54:38.000000 UTC,280,282,0.9929078014184397,39,86,88,0.9772727272727273,27,62,0xb3ff5c367da287a53cb7f439ecf90d489d45aba5ac8f8a9a7a5a7a08e45956c9,6,6,286,45,44,277635,36,195,1247388,33,10,12,5,5,756500,35683118919,8562737,738022,0.0,81,2.0,-0.15772035437842985,0.8531935206011502,0.7646843113561022,-0.016949615277534188,-0.9589740296189616,-0.988355662811728,-1.4980013794628853,0.12048458933453537,-0.25474044760370745,-0.04412077207279256,-0.4044233122215648,0.20669801042243222,-0.4004970502904849,-0.40801399620725476,-1.1337703298768578,-0.7507376973466308,-0.7696921004676811,-0.1787750238661041,-0.5297690311310946,0.5247374735740182,0.8839813219674194,0.2594043039407071,-0.3597531940105438,-0.5305848194435979,-0.6401422777779187,-0.37141316922918516,-0.0,-0.9809742673980778,0.01048951048951049,0.8666666666666667,6.266666666666667,0.0010085147459263208,0.1377551020408163,2.4444444444444446,6.89440102486073e-05,0.06818181818181818,0.02127659574468085,1.0,0.15384615384615385,0
0xe38bd44bd222aa525cd72567255b1ca777b9593be885259c4a1ffb6550b50544,1,0x9dab4dfabc5eca084ffdd386a7b676f2b61bd871,0x26267e41ceca7c8e0f143554af707336f27fa051,2022-01-22 13:38:50.000000 UTC,13,13,1.0,6,788,792,0.9949494949494949,154,13,0xe38bd44bd222aa525cd72567255b1ca777b9593be885259c4a1ffb6550b50544,6,2,37,3,38,248987,60,519,3351278,8,6,4,1,4,281037,107998052229,14922022,177836,2.25e+18,722,2.0,-0.8777953516096061,-0.7115183724495735,-0.6662051019664986,-1.0570656134601497,-0.8363931798946521,-0.8663335748247403,-0.6528656739115695,-0.6356150641446013,-0.25474044760370745,-0.6282797943165667,-1.1243249335686014,-0.4383835342835175,-0.45914743128645896,-0.4513191303684974,-1.044161961674794,0.3884261493951019,0.41168299303018463,-1.2786734049010564,-0.9746876465561305,-2.8519449809193005,-1.766961532584932,-0.5468194012646824,-0.8195661600772672,1.1696715283608572,0.16814858770425695,-1.1367327885935166,-0.0,-0.869626151999171,0.02702702702702703,0.15384615384615385,4.333333333333333,5.221135155107877e-05,0.29615384615384616,13.2,0.00023513410850006819,0.007575757575757576,0.46153846153846156,3.0,0.3333333333333333,0
0xd979aaa80308b381f961d9db182f53ec7b66b59f35b72474ef494bd05a85a3a4,3,0xeb2bb55bfd9802e035d257f6b78a39a663dc6237,0x4b68ef5ab32261082df1a6c9c6a89ffd5ef168b1,2022-03-17 00:24:36.000000 UTC,30,30,1.0,23,9,9,1.0,2,2,0xd979aaa80308b381f961d9db182f53ec7b66b59f35b72474ef494bd05a85a3a4,1,1,278,15,46,291377,7,1,202,19,9,12,5,5,676246,46337524444,29155368,659096,0.0,7,2.0,-0.15772035437842985,-0.6118925215811754,-0.5757771464777097,-0.5212482810630448,-0.9724195074377249,-1.0020484823443587,-1.6643666758312543,-0.8053517210480811,-0.42378432923327275,-0.7743195498775102,-0.4275526815821122,-0.254074521510389,-0.38094692329182683,-0.3872411969317801,-1.2420471081210185,-1.432829630272236,-1.4700112603853712,-0.7947181172456774,-0.6409986849873536,0.5247374735740182,0.8839813219674194,0.2594043039407071,-0.43736560502616184,-0.2800802583966051,1.9772644799857417,-0.4792409554965128,-0.0,-0.9938288080213525,0.01079136690647482,0.48936170212765956,2.0,0.00010295904289273727,1.0,1.2857142857142858,0.04433497536945813,0.1111111111111111,0.03333333333333333,1.0,0.043478260869565216,0
0x08eb8dce1895b5b7db7c0af6484e1e0613030f055b3fcc1830fa9383a91cfea3,3,0x40c839b831c90173dc7fbce49a25274a4688ddd9,0x8922c1147e141c055fddfc0ed5a119f3378c8ef8,2021-12-24 19:57:43.000000 UTC,34,34,1.0,13,3544,3938,0.8999492127983748,299,2,0x08eb8dce1895b5b7db7c0af6484e1e0613030f055b3fcc1830fa9383a91cfea3,13,9,644,7,18,120824,451,463,2987232,48,17,12,5,5,2089162,121639062243,1898357,1364429,0.0,3857,2.0,-0.15772035437842985,-0.5884511449062582,-0.5544999804803477,-0.8364349471789888,-0.35514984393995536,-0.3210473691328885,0.31205304502497205,-0.8053517210480811,-0.01807901332231602,0.393998494610038,0.6306159666629296,-0.3769471966924747,-0.6546487012730393,-0.6450539778101111,0.41570770361716614,0.1915336326743086,0.20726409409177815,0.4811640047548673,0.24883854586271834,0.5247374735740182,0.8839813219674194,0.2594043039407071,0.9290437617660608,1.4903966235129589,-1.4872119527652956,0.4843768126824527,-0.0,-0.3250452755942216,0.004658385093167702,0.6842105263157895,4.857142857142857,0.0002813987171529071,0.6443965517241379,8.731707317073171,0.0011863821804325274,0.003301168105637379,0.38235294117647056,1.4444444444444444,0.6923076923076923,0
0xe781e541b8209f4a8704de4ad8868b31a1b93b4e06ea2cebb489a00dd0524f43,3,0xd409cea9dd8db30504168063953ce1fa20748cab,0x26267e41ceca7c8e0f143554af707336f27fa051,2022-04-02 18:32:48.000000 UTC,113,113,1.0,51,860,910,0.945054945054945,123,113,0xe781e541b8209f4a8704de4ad8868b31a1b93b4e06ea2cebb489a00dd0524f43,5,5,61,19,108,701567,146,322,2067163,10,6,10,2,4,275630,46251641626,6978448,264729,5e+19,901,2.0,-0.15772035437842985,-0.12548395557664327,-0.1342759520324463,0.36127438406159873,-0.8238207850511331,-0.8458810089405576,-0.8591586414083473,0.9074454531597593,-0.2885492239296205,-0.1901605276337361,-1.0549368254869593,-0.19263818391934617,0.22510701366657235,0.23281371027291636,-0.723065308950731,-0.3042135969262602,-0.309372517565432,-1.1906815344182604,-0.9746876465561305,-0.3194331400493114,-1.1042258189468441,-0.5468194012646824,-0.8247951867471085,-0.28209952052944653,-0.8415118227792655,-1.0180205792819221,0.0,-0.8385320604915201,0.04918032786885246,0.46788990825688076,5.947368421052632,0.00016106777960226237,0.38080495356037153,6.232876712328767,0.0004160289169122527,0.005494505494505495,0.04424778761061947,1.0,0.09803921568627451,0
0x6651d8b7d279e844306bcbbf19444060dbb8ec6da9f26b880bf9886e3e3a27fe,3,0x40c839b831c90173dc7fbce49a25274a4688ddd9,0xd74126a40baa09859bdae646cb22c407cd07f656,2022-04-21 16:58:42.000000 UTC,136,136,1.0,31,4396,4874,0.901928600738613,391,55,0x6651d8b7d279e844306bcbbf19444060dbb8ec6da9f26b880bf9886e3e3a27fe,15,10,1200,18,36,229274,565,581,3746827,88,38,12,4,5,2605524,111778021761,6425771,2558229,0.0,4750,2.0,-0.15772035437842985,0.009303960304130674,-0.011932247547614277,-0.26909894817028945,-0.20637650495831475,-0.15881345669564337,0.9242773356605708,0.012470353123230131,0.0495385393295101,0.5400382501709815,2.2381071372209713,-0.20799726831710688,-0.478697558285117,-0.48111786360364744,0.8413474525769703,0.6064142929074088,0.633791438271137,2.2410014144107913,2.584661276844157,0.5247374735740182,0.22124560832933154,0.2594043039407071,1.4284095226857232,1.2585455257099178,-0.9117593066806935,2.115332533812825,-0.0,-0.1699222380728117,0.0025,0.8378378378378378,7.555555555555555,0.0005931741358630465,0.6718213058419243,8.626548672566372,0.001173259087420079,0.0030775543701272055,0.11029411764705882,1.5,0.3225806451612903,0
0x4490738d8a94aa7fc6caf51ea5e8e8fb3f3b6d3797dbfe0b1015c6e03b606789,3,0x2cc5f95d7fe51e92e351eb86648b0297cbb16f47,0x4b68ef5ab32261082df1a6c9c6a89ffd5ef168b1,2022-03-27 15:51:50.000000 UTC,46,46,1.0,31,91,94,0.9680851063829787,19,9,0x4490738d8a94aa7fc6caf51ea5e8e8fb3f3b6d3797dbfe0b1015c6e03b606789,1,1,401,20,56,359795,24,118,759105,31,10,12,5,5,961187,30366857447,27390786,939584,0.0,82,2.0,-0.15772035437842985,-0.5181270148815066,-0.49066848248826134,-0.26909894817028945,-0.9581009466437173,-0.9873157018345662,-1.5512382743007633,-0.6973374848367758,-0.42378432923327275,-0.7743195498775102,-0.07193862766369648,-0.17727909952158546,-0.28319628829853666,-0.28381859608551147,-1.1785745139778898,-1.0214649078377216,-1.043872487644966,-0.26676689434890033,-0.5297690311310946,0.5247374735740182,0.8839813219674194,0.2594043039407071,-0.1618035394942104,-0.6555798502155659,1.7529789648697707,-0.09604150139329962,-0.0,-0.9808005573896551,0.007481296758104738,0.543859649122807,2.3,0.00012785022623931338,0.15966386554621848,3.9166666666666665,0.00011987785632046117,0.010638297872340425,0.021739130434782608,1.0,0.03225806451612903,0
0x2710440fdd6acfc6c9a1f9fd259350abcde12d562707f77298ebce07076ff9d7,3,0x9dab4dfabc5eca084ffdd386a7b676f2b61bd871,0x59f865f9ab8e76d49e1894cb6f16cc59541f8d90,2022-01-22 01:51:40.000000 UTC,46,47,0.9787234042553191,22,770,774,0.9948320413436692,154,2,0x2710440fdd6acfc6c9a1f9fd259350abcde12d562707f77298ebce07076ff9d7,9,7,283,6,59,373909,60,519,3348022,31,10,12,4,5,1099405,130000000000,22551256,714901,0.0,705,2.0,-0.15772035437842985,-0.5181270148815066,-0.4853491909889208,-0.5527669476746392,-0.8395362786055318,-0.8694534577562257,-0.6528656739115695,-0.8053517210480811,-0.15331411862596825,0.10191898348815095,-0.4130968257317701,-0.3923062810902354,-0.25387109780054956,-0.26248347099643793,-1.044161961674794,0.3884261493951019,0.40985468579718815,-0.26676689434890033,-0.5297690311310946,0.5247374735740182,0.22124560832933154,0.2594043039407071,-0.028135034176634946,1.6869775625286545,1.1378551117594047,-0.40300081140396765,-0.0,-0.8725792221423557,0.01060070671378092,0.36666666666666664,7.833333333333333,0.0001230242571741863,0.29615384615384616,12.9,0.00022998647261383807,0.011627906976744186,0.19148936170212766,1.2857142857142858,0.3181818181818182,0
0x18315ab1114103d62c425ad19f5165dea357e407d281ea855fdfeafb01b5f37f,3,0x6dd91bdab368282dc4ea4f4befc831b78a7c38c0,0xd74126a40baa09859bdae646cb22c407cd07f656,2022-04-21 05:36:37.000000 UTC,132,132,1.0,31,15773,15774,0.999936604539115,301,53,0x18315ab1114103d62c425ad19f5165dea357e407d281ea855fdfeafb01b5f37f,59,19,536,18,36,226279,364,305,1957081,52,17,12,4,5,1308954,44839844508,7264746,1281918,0.0,15712,2.0,-0.15772035437842985,-0.014137416370786535,-0.03320941354497637,-0.26909894817028945,1.7802364969127247,1.730448985148344,0.3253622687344416,-0.018390857222857084,1.5371246976696846,1.8543960502194732,0.31836948029554024,-0.20799726831710688,-0.478697558285117,-0.48564519105453136,0.09087736888468399,-0.3639845395022153,-0.37118569840779164,0.6571477457204596,0.24883854586271834,0.5247374735740182,0.22124560832933154,0.2594043039407071,0.17451658587858665,-0.31529345298322364,-0.8051221880631275,0.37165124097346613,-0.0,1.7342868742560738,0.005597014925373134,0.8378378378378378,7.333333333333333,0.0005833480643450593,0.9836601307189542,43.33516483516483,0.008059447687935406,0.0037403321922150376,0.44696969696969696,3.1052631578947367,0.6129032258064516,0
0x7c2cb4b7be0e46ef7b4fe0b704eda2371ffd775ff2b47b5a2c8cd90d2138df22,3,0x872c67dd383db7b7e9bc1800546f1ae715a0bc0c,0x3a0135418db6f9428fe669ee1162a1450612c33c,2022-03-07 21:46:59.000000 UTC,29,29,1.0,15,86,100,0.86,22,6,0x7c2cb4b7be0e46ef7b4fe0b704eda2371ffd775ff2b47b5a2c8cd90d2138df22,6,4,486,7,26,172500,31,144,925490,46,15,12,4,5,1150444,63677603689,18518814,1125884,0.0,97,2.0,-0.15772035437842985,-0.6177528657499047,-0.5810964379770502,-0.7733976139558,-0.9589740296189616,-0.9862757408574044,-1.531274438736559,-0.7436293003559066,-0.25474044760370745,-0.3362002831946796,0.17381092179211924,-0.3769471966924747,-0.5764481932784072,-0.5669390618328569,-1.1524387399189546,-0.930050525074496,-0.9504440788728145,0.3931721342720711,0.026379238150200355,0.5247374735740182,0.22124560832933154,0.2594043039407071,0.021223998965963945,0.12761672005952465,0.6253154104900521,0.15847939896403695,-0.0,-0.9781949072633157,0.006172839506172839,0.5555555555555556,4.142857142857143,0.00016811496744946407,0.15172413793103448,3.225806451612903,9.292364809598365e-05,0.06,0.20689655172413793,1.5,0.26666666666666666,0
0x1729290d91acd5cddde695cb3e93be2c8f5ae09d64315b18e74c46caa7119837,3,0x69bab6810fa99475854bca0a3dd72ae6a0728ece,0xe097783483d1b7527152ef8b150b99b9b2700c8d,2022-04-27 05:33:42.000000 UTC,73,76,0.9605263157894737,50,6484,7080,0.915819209039548,458,22,0x1729290d91acd5cddde695cb3e93be2c8f5ae09d64315b18e74c46caa7119837,5,5,685,21,87,555265,635,545,3515959,54,18,12,5,5,1481875,28764985509,17319926,1452136,0.0,6994,2.0,-0.15772035437842985,-0.35989772232581535,-0.33108973750804566,0.3297557174500043,0.15822294550373414,0.22354552924085536,1.3701363299278002,-0.4967396175872089,-0.2885492239296205,-0.1901605276337361,0.7491539846357349,-0.16192001512382476,0.019830680180662957,0.0116594329042299,1.1027051931663236,0.47984053215832734,0.5041545727098837,0.7451396162032559,0.3600681997189773,0.5247374735740182,0.8839813219674194,0.2594043039407071,0.3417458295951826,-0.6932427893387869,0.472931892667499,0.6042010993579273,-0.0,0.21988302082757316,0.004379562043795621,0.5681818181818182,3.619047619047619,0.00013146852139335022,0.8388278388278388,11.149606299212598,0.0018441620496251379,0.0007062146892655367,0.06578947368421052,1.0,0.1,0
0x447442525154475d1a0551f781f6da342d5409206dbdc613135b3f42cca4a774,3,0x6dd91bdab368282dc4ea4f4befc831b78a7c38c0,0xd74126a40baa09859bdae646cb22c407cd07f656,2022-04-06 02:06:57.000000 UTC,69,69,1.0,16,14502,14503,0.9999310487485348,286,27,0x447442525154475d1a0551f781f6da342d5409206dbdc613135b3f42cca4a774,30,9,391,14,21,129384,336,290,1860186,38,13,12,4,5,986271,64916725556,10113441,964276,0.0,14450,2.0,-0.15772035437842985,-0.3833390990007326,-0.36832477800342933,-0.7418789473442056,1.5582988046056059,1.5101505848195633,0.22554309091342004,-0.41958659172199086,0.5566701842182059,0.393998494610038,-0.10085033936438068,-0.26943360590814974,-0.6253235107750523,-0.6321144375832108,-0.013665727351057385,-0.41672360648099926,-0.4255941226526313,0.041204652340886355,-0.19608006956231763,0.5247374735740182,0.22124560832933154,0.2594043039407071,-0.13754518828535148,0.15675074153526206,-0.44304152222652066,-0.06230757722999658,-0.0,1.515064843626713,0.0076726342710997444,0.7272727272727273,4.928571428571429,0.0005332921126869421,0.9828178694158075,43.163690476190474,0.007795990403115386,0.002068537543956423,0.43478260869565216,3.3333333333333335,0.5625,0
0xd05ab00bbca20bba6f155e0fa19283ed7639d0ef472423eae64c849df9bde6b3,3,0x69bab6810fa99475854bca0a3dd72ae6a0728ece,0x4b68ef5ab32261082df1a6c9c6a89ffd5ef168b1,2022-03-24 21:21:57.000000 UTC,39,39,1.0,28,5238,5713,0.9168562926658498,424,3,0xd05ab00bbca20bba6f155e0fa19283ed7639d0ef472423eae64c849df9bde6b3,1,1,332,19,53,341964,526,511,3302659,25,9,12,5,5,798395,62389897249,12551117,779336,0.0,5637,2.0,-0.15772035437842985,-0.5591494240626117,-0.5279035229836451,-0.3636549480050727,-0.059349331927162845,-0.013392246722514437,1.1438795268668183,-0.7899211158750374,-0.42378432923327275,-0.7743195498775102,-0.2714294383984175,-0.19263818391934617,-0.3125214787965237,-0.31077244442498086,0.6957338542486162,0.3602986470064171,0.38438248032715705,-0.5307425057972889,-0.6409986849873536,0.5247374735740182,0.8839813219674194,0.2594043039407071,-0.3192371828522299,0.09734038641024903,-0.13320303506874623,-0.3149704613528405,-0.0,-0.015841460601937658,0.009036144578313253,0.5185185185185185,2.0526315789473686,0.00011404675917126021,0.828125,10.861216730038024,0.001585994319730157,0.00017503938386136881,0.02564102564102564,1.0,0.03571428571428571,0
0xe3582d16a5215651c91a873cb0cade663dde1fb013d6a0bc69c7739a32393c33,2,0xcba1a275e2d858ecffaf7a87f606f74b719a8a93,0xca11bde05977b3631167028862be2a173976ca11,2022-04-21 08:42:33.000000 UTC,470,476,0.9873949579831933,43,24747,26924,0.9191427722478086,600,26,0xe3582d16a5215651c91a873cb0cade663dde1fb013d6a0bc69c7739a32393c33,5,5,299,224,42,265587,1620,1619,10075417,34,24,7,1,3,1091920,35727297558,3831269,1027858,0.0,26787,2.0,-0.517757852994018,1.9666589126597178,1.7966268622281638,0.10912505116884345,3.34724582088132,3.663043134374074,2.3150912133001373,-0.4350171968950345,-0.2885492239296205,-0.1901605276337361,-0.36683808701067533,2.955974117621599,-0.42004717728914287,-0.42622609675091055,4.780381971459368,4.255957727839256,4.187417627358807,-0.13477908862470603,1.0274461228565313,-1.585689060484306,-1.766961532584932,-1.353043106470072,-0.035373662736605804,-0.5295460988369549,-1.2415310132601651,0.024557414109349494,-0.0,3.6581252175367167,0.006688963210702341,1.0,2.125,0.0017696582676928175,0.37037037037037035,16.619753086419752,0.0024561760117545496,0.00018570791858564848,0.01050420168067227,1.0,0.11627906976744186,0
0xc8a7c8e05d6277e4e7c9536652eeaa729a127578807bc3b85b0859d56a9b88af,3,0xd409cea9dd8db30504168063953ce1fa20748cab,0xf138c6f8832e405a35391fa3ef62a4b27299f2d4,2022-04-19 21:23:14.000000 UTC,29,29,1.0,16,882,933,0.9453376205787781,128,7,0xc8a7c8e05d6277e4e7c9536652eeaa729a127578807bc3b85b0859d56a9b88af,1,1,837,12,33,211587,150,339,2176803,63,24,12,4,5,1895472,54666301640,20930587,1859271,0.0,924,2.0,-0.15772035437842985,-0.6177528657499047,-0.5810964379770502,-0.7418789473442056,-0.819979219960058,-0.8418944918614373,-0.8258855821346734,-0.728198695182863,-0.42378432923327275,-0.7743195498775102,1.1886120024861349,-0.30015177470367116,-0.508022748783104,-0.5078540374346269,-0.7081305809170537,-0.24444265435030513,-0.24780752830691274,1.1411030333758387,1.0274461228565313,0.5247374735740182,0.22124560832933154,0.2594043039407071,0.7417291370792531,-0.08425547299242994,0.9318615214941262,1.1604242167330439,-0.0,-0.8345367302977995,0.0035842293906810036,0.47058823529411764,2.4166666666666665,0.0001370588124090213,0.3764705882352941,6.22,0.0004051811738677437,0.0010718113612004287,0.034482758620689655,1.0,0.0625,0
0x9f1c51c4e5352b8719166e0740d7487bec872f97d31c606c15fcf9f5b5516947,3,0xb957dccaa1ccfb1eb78b495b499801d591d8a403,0xe097783483d1b7527152ef8b150b99b9b2700c8d,2022-03-18 00:20:25.000000 UTC,39,39,1.0,27,2052,2205,0.9306122448979591,174,9,0x9f1c51c4e5352b8719166e0740d7487bec872f97d31c606c15fcf9f5b5516947,2,2,280,15,47,297775,319,238,1524456,33,10,12,6,5,797234,36321131708,15836777,778192,0.0,2198,2.0,-0.15772035437842985,-0.5591494240626117,-0.5279035229836451,-0.3951736146166671,-0.6156778037528754,-0.6214227647031298,-0.519773436816874,-0.6973374848367758,-0.3899755529073597,-0.6282797943165667,-0.4217703392419753,-0.254074521510389,-0.3711718597924978,-0.3775697975892909,-0.07713832149418608,-0.5995523720074502,-0.6141130376814771,-0.1787750238661041,-0.5297690311310946,0.5247374735740182,1.546717035605507,0.2594043039407071,-0.32035996812385664,-0.5155839718340536,0.2844176510744546,-0.3165333808912667,-0.0,-0.613230179567367,0.010714285714285714,0.5625,2.6,0.00013097093116973832,0.7280334728033473,6.912225705329154,0.0013460530536446747,0.0009070294784580499,0.05128205128205128,1.0,0.07407407407407407,0
0x5139fb0570aabad19c4911c26857a294bb80128b7a4417b1174bb73d38e67e8b,3,0x69bab6810fa99475854bca0a3dd72ae6a0728ece,0xebe0d1cb6a0b8569929e062d67bfbc07608f0a47,2022-04-30 06:53:23.000000 UTC,247,248,0.9959677419354839,84,6772,7382,0.9173665673259279,461,46,0x5139fb0570aabad19c4911c26857a294bb80128b7a4417b1174bb73d38e67e8b,13,7,815,53,144,923641,654,548,3535407,65,22,12,5,5,1766038,40465944280,3803171,1731859,0.0,7294,2.0,-0.15772035437842985,0.6598021630330833,0.5838284003785243,1.4013903822442142,0.20851252487780986,0.2758902317580007,1.3901001654920047,-0.12640509343416234,-0.01807901332231602,0.10191898348815095,1.1250062367446296,0.3295706856045179,0.577009299642417,0.5685071047061687,1.173645151326291,0.4903883455540841,0.515075002398863,1.229094903858635,0.8049868151440133,0.5247374735740182,0.8839813219674194,0.2594043039407071,0.6165555032741404,-0.4181318473082305,-1.2451023827990864,0.9863554193292384,-0.0,0.27199602335436257,0.0036809815950920245,0.5793103448275863,4.679245283018868,0.00026741962795108926,0.8397085610200364,11.287461773700306,0.0019154790621054203,0.001761040368463831,0.05241935483870968,1.8571428571428572,0.08333333333333333,0
