transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,lb_block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample
0xece045264c4b1dbc3c7a41b64ed9efe206d8caa39a2fdab8337777de7795ff18,2,0x9c522e518bed1a71b5d465614bc64dd512d8f2fc,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,2021-05-04 10:56:20.000000 UTC,843910,43000000000,11367386,372432,0,2011,,558,2020-05-04T00:00:00,25498,26726,0.95405223377983983,210,2003,2048,0.97802734375,278,344,0xece045264c4b1dbc3c7a41b64ed9efe206d8caa39a2fdab8337777de7795ff18,33,25,55,4671,209,1360139,274,320,2075077,13,8,6,2,3
0x876401814ab0e42884ab9ea232211983f856390e8cd5a919816df5b62f2edd8c,2,0x78bc49be7bae5e0eec08780c86f0e8278b8b035b,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,2021-05-04 12:46:38.000000 UTC,1001431,53000000000,2739768,479394,0,3411,,540,2020-05-04T00:00:00,25513,26743,0.95400665594735068,210,3151,3430,0.91865889212827989,264,361,0x876401814ab0e42884ab9ea232211983f856390e8cd5a919816df5b62f2edd8c,111,55,52,4671,209,1360632,267,363,2355427,13,10,5,2,2
0xa87caddb432e24a5c7ea7b9c20f21eaf58575da32199595226a2ea80f1ffe7b7,2,0xfb81d7062ab57134eb6bc81ea2359e8069c3ebd0,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,2021-05-03 09:33:33.000000 UTC,1020517,44000000000,9528975,549184,50000000000000000000,310,,785,2020-05-03T00:00:00,25341,26550,0.95446327683615817,209,300,312,0.96153846153846156,49,168,0xa87caddb432e24a5c7ea7b9c20f21eaf58575da32199595226a2ea80f1ffe7b7,4,3,67,4657,208,1353217,73,237,1537025,15,10,5,2,2
0xa4c41ae338c6a7c2e33ae0743173715498abcb716cf1eea86286f79c23ff289a,6,0x9c0790eb0f96b16ea1806e20b0d0e21a31dc93bc,0xd6e194af3d9674b62d1b30ec676030c23961275e,2021-05-08 14:20:04.000000 UTC,543666,157270000000,11426386,289958,0,40,,85,2020-05-08T00:00:00,2185,2208,0.98958333333333337,179,53,53,1.0,23,55,0xa4c41ae338c6a7c2e33ae0743173715498abcb716cf1eea86286f79c23ff289a,4,2,57,744,200,1300730,29,315,2045555,10,32,7,2,5
0xfa2a935cc17fc401669aa3deaab5eacae657e8ceff086d5ba8d50e715fe2c33a,2,0xdc72bd8115311209270c453d52a031773372c52f,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,2021-05-03 23:47:38.000000 UTC,1064929,86000000000,13972275,597052,0,265,,642,2020-05-03T00:00:00,25443,26668,0.954064796760162,209,276,290,0.9517241379310345,21,286,0xfa2a935cc17fc401669aa3deaab5eacae657e8ceff086d5ba8d50e715fe2c33a,112,20,73,4664,208,1357100,28,21,139568,15,11,5,2,2
0xbf8968a6cbf0da930560d59c495af006cf8b1d50e3cf5267e69d2bcc2bbd3f61,14,0x86282134ce9fc4ac724b84b93d6d5b41ce59a40d,0x69090d6968b12b79cd403ee33e871284dc7e92f6,2021-05-03 04:37:50.000000 UTC,913670,28000000000,12984646,583418,0,1103,,841,2020-05-03T00:00:00,3957,4072,0.9717583497053045,57,832,916,0.90829694323144106,129,1,0xbf8968a6cbf0da930560d59c495af006cf8b1d50e3cf5267e69d2bcc2bbd3f61,4,2,80,2081,56,359701,248,365,2368537,19,17,8,2,6
0x61dab494982a049fd1d60901318c8a307dafecac7e024670d43a623a3d869497,2,0xc4f88c35bd1485c846847c093b5a77a126cf1b05,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,2021-05-03 23:26:33.000000 UTC,1044682,1001000000000,2233401,518755,0,5512,,670,2020-05-03T00:00:00,25423,26642,0.95424517678852938,209,5271,5433,0.97018221976808394,299,259,0x61dab494982a049fd1d60901318c8a307dafecac7e024670d43a623a3d869497,39,17,107,4663,208,1357001,348,358,2327815,19,8,7,2,4
0xf0d91dd8186f31e6720dad2f662bc28a83495f0c502641e5451a52d8d8495daf,3,0xa7b73438f62e7f3c75fb5fad232868d2f57d5120,0xd6e194af3d9674b62d1b30ec676030c23961275e,2021-05-06 10:52:32.000000 UTC,435903,47000000000,14434612,243951,0,71,,342,2020-05-06T00:00:00,2162,2185,0.98947368421052628,177,81,82,0.98780487804878048,13,32,0xf0d91dd8186f31e6720dad2f662bc28a83495f0c502641e5451a52d8d8495daf,2,2,45,737,198,1286876,32,17,107191,10,25,7,2,5
0x55a14561c0b97329559191ad5989b15f8423c1683ff8530ad747ebb7fc4a9a34,2,0x2f9677016cb1e92e8f8a999c4541650c80c8637a,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,2021-05-05 11:20:23.000000 UTC,975357,32000000000,4160383,462282,0,1638,,420,2020-05-05T00:00:00,25600,26832,0.95408467501490757,211,1332,1364,0.97653958944281527,258,450,0x55a14561c0b97329559191ad5989b15f8423c1683ff8530ad747ebb7fc4a9a34,2,2,52,4684,210,1366718,171,365,2366091,13,10,5,2,2
0x5199bd87aec678b5aa26f88df084c2941e4234d414ec031d9704dd47b476eb5b,1,0x289922fbbfbd38472d7e2a1652b33b834f7c0e49,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,2021-05-02 13:24:13.000000 UTC,119802,26000000000,4264473,77795,0,1426,,905,2020-05-02T00:00:00,25248,26454,0.95441143116352911,208,1333,1431,0.93151642208245977,69,72,0x5199bd87aec678b5aa26f88df084c2941e4234d414ec031d9704dd47b476eb5b,18,16,5,4650,207,1347831,207,73,472458,4,2,2,1,2
0xd545cf455851e75ef52ebaf255ea7a71373b5330b4b4863577ea3c13a68967a2,1,0xb60176b3d4b80d1ccc20e3c80abcff04a5ec81fd,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,2021-05-02 21:34:28.000000 UTC,131323,32000000000,9719256,87549,319000000000000000,1,,882,2020-05-02T00:00:00,25263,26470,0.95440120891575364,208,4,4,1.0,3,88,0xd545cf455851e75ef52ebaf255ea7a71373b5330b4b4863577ea3c13a68967a2,1,1,4,4652,207,1350024,2,4,27527,4,1,2,1,1
0x3e5cd29bdb4d96df3411ef9fe6e25c5f8747cf4e2c41c4002521eb7d47c95cce,15,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,2021-05-08 14:18:15.000000 UTC,5000000,190000000000,9222553,864223,1000000000,98,,101,2020-05-08T00:00:00,25774,27026,0.95367423962110565,214,52,106,0.49056603773584906,2,643,0x3e5cd29bdb4d96df3411ef9fe6e25c5f8747cf4e2c41c4002521eb7d47c95cce,46,1,144,4703,213,1386963,6,1,6499,23,25,14,4,3
0xcdbfac125ce2be84f3741c140879122869363b936064bde3e3e5bbe115dad344,15,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x2f755e8980f0c2e81681d82cccd1a4bd5b4d5d46,2021-05-08 14:02:28.000000 UTC,1000000,190000000000,7184829,362536,1325000000000000000000,35,,170,2020-05-08T00:00:00,7,16,0.4375,1,22,43,0.51162790697674421,2,11,0xcdbfac125ce2be84f3741c140879122869363b936064bde3e3e5bbe115dad344,16,1,97,1,0,68,6,1,6412,11,32,8,2,1
0x9241bba552c34ca06f9709529994d249a90e5c246da6ba82c927d7b54a305a7a,15,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,2021-05-08 14:10:25.000000 UTC,5000000,190000000000,3647337,921505,1000000000,52,,147,2020-05-08T00:00:00,25759,27003,0.95393104469873713,214,31,60,0.51666666666666672,2,621,0x9241bba552c34ca06f9709529994d249a90e5c246da6ba82c927d7b54a305a7a,23,1,148,4703,213,1386920,6,1,6456,25,25,14,4,3
0x00b22c387677802e0ab7fe1e8a95390cbb150b00d66ec996a851cf703916932b,1,0xe9cc26f9d0237c4fa976e9a2d10579fff3e0a649,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,2021-05-05 08:52:13.000000 UTC,119784,33000000000,8337187,77783,0,360,,430,2020-05-05T00:00:00,25594,26826,0.95407440542757027,211,349,360,0.96944444444444444,90,444,0x00b22c387677802e0ab7fe1e8a95390cbb150b00d66ec996a851cf703916932b,8,8,5,4683,210,1366072,108,316,2051081,4,2,2,1,2
0x11f28cdd470f61c334a5bfed2b9f20d41e44065c4f73b507798cf5da2d29c3e4,12,0x23cd1d3b13b7d982f4e7946d9aca745dd9e6c96d,0xf8cd76cb1bcd0c369de896acb592d92cd823ca03,2021-05-04 02:44:15.000000 UTC,694056,37400000000,12227660,412314,0,123,,610,2020-05-04T00:00:00,183,216,0.84722222222222221,13,143,144,0.99305555555555558,38,3,0x11f28cdd470f61c334a5bfed2b9f20d41e44065c4f73b507798cf5da2d29c3e4,3,3,90,69,18,111295,38,96,621871,15,25,9,2,6
0x1c99093b06ae6a27f275e912f9b739f8c465b5ec48419617ec454ce71168ad9f,6,0x029f388ac4d5c8bff490550ce0853221030e822b,0x0000000000007f150bd6f54c40a34d7c3d5e9f56,2021-05-01 19:51:42.000000 UTC,374658,46864000001,6080196,147329,0,69654,,988,2020-05-01T00:00:00,533405,1122621,0.47514254588146848,191,67505,69678,0.96881368581187755,152,1,0x1c99093b06ae6a27f275e912f9b739f8c465b5ec48419617ec454ce71168ad9f,63686,151,43,108,190,1235600,3,151,981679,18,6,4,2,8
0x739b4e0bc545bf761fc6f15b7c4f0eb3149b7dfbe6efc3be8b5d77d685bc4746,6,0x9bee292e90346b394b2349dbcd2cff6dcd1e9d42,0xd6e194af3d9674b62d1b30ec676030c23961275e,2021-05-04 23:05:00.000000 UTC,543666,64900000000,13149650,314671,0,88,,481,2020-05-04T00:00:00,2153,2176,0.98943014705882348,175,89,92,0.967391304347826,29,23,0x739b4e0bc545bf761fc6f15b7c4f0eb3149b7dfbe6efc3be8b5d77d685bc4746,6,6,60,736,196,1277158,42,228,1482172,12,32,7,2,5
0x50ffaeaea935142354f3e3c31f5c10bf21e7c1f5cd8bc87cd01d8b280b04b489,15,0xcb36b1ee0af68dce5578a487ff2da81282512233,0x67b66c99d3eb37fa76aa3ed1ff33e8e39f0b9c7a,2021-05-08 14:14:12.000000 UTC,5000000,190000000000,5496236,921614,1000000000,68,,131,2020-05-08T00:00:00,25763,27011,0.95379660138462108,214,37,76,0.48684210526315791,2,629,0x50ffaeaea935142354f3e3c31f5c10bf21e7c1f5cd8bc87cd01d8b280b04b489,31,1,148,4703,213,1386937,6,1,6473,25,25,14,4,3
