transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,lb_block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample
0x25513cb8a9a0b7b9c4f17b8ca2f6fcb386149f97df059e6a3fef242d61473774,1,0x4d4902bd7e080159964f46b10feeb6482d148e5a,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2022-01-08 14:42:34.000000 UTC,370837,100173197234,8145132,307551,0,4304,2,267,2021-01-08T00:00:00,423,446,0.94843049327354256,81,1791,1905,0.9401574803149606,274,395,0x25513cb8a9a0b7b9c4f17b8ca2f6fcb386149f97df059e6a3fef242d61473774,4,3,40,221,106,674560,213,365,2352101,11,12,4,1,4
0x7001b7615186bfb02d62f62d6fd231c9c28817c68471a23d9d3455c4690e9a71,1,0xa28f0249ec1d48a0022792ec8e708020cb27c815,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2022-03-23 13:55:27.000000 UTC,169181,32775474369,24080633,159395,0,408,2,79,2021-03-23T00:00:00,508,536,0.94776119402985071,121,364,399,0.91228070175438591,108,485,0x7001b7615186bfb02d62f62d6fd231c9c28817c68471a23d9d3455c4690e9a71,4,3,21,250,180,1152155,101,365,2348504,7,12,2,1,4
0x74537b645afe65aeb15157766ffee4d62fa384a15f4889e14418f654e165e1af,1,0x4cde172c23d6771a1ea6338203b1949026f01fa2,0xbcbb435cf6f664caa5222c3ee01d1a377f12c428,2021-12-30 17:23:40.000000 UTC,563615,117428826780,8987805,543715,0,100,2,305,2020-12-30T00:00:00,175,178,0.9831460674157303,40,75,76,0.98684210526315785,26,92,0x74537b645afe65aeb15157766ffee4d62fa384a15f4889e14418f654e165e1af,1,1,26,119,40,254458,26,339,2180491,9,12,3,2,4
0x68575083aba49c0f9cb8acdcdec4709a440b85208f3fcade45c5378ac63f05e4,1,0x4a4ddd8c206ed13854ead7e42c9eac4ce7db6fa2,0x86eaf259dbfa7a0013e52b503b010dff81a4cfa1,2021-10-01 08:56:54.000000 UTC,561557,64342515025,19257213,515519,0,19,2,976,2020-10-01T00:00:00,467,481,0.97089397089397089,8,15,15,1.0,3,23,0x68575083aba49c0f9cb8acdcdec4709a440b85208f3fcade45c5378ac63f05e4,1,1,29,402,7,41219,8,63,405995,9,12,3,2,4
0x805e8c87ab1a8848ef128e54539e15c98c826dca5a6dd284387d9758a416bde8,1,0x7e8f78757ef81df84021e9edcd0f9bd84d139470,0xbcbb435cf6f664caa5222c3ee01d1a377f12c428,2022-03-14 11:18:21.000000 UTC,563627,20548519743,8734872,543727,0,460,2,152,2021-03-14T00:00:00,349,357,0.97759103641456579,96,352,353,0.99716713881019825,74,165,0x805e8c87ab1a8848ef128e54539e15c98c826dca5a6dd284387d9758a416bde8,1,1,26,187,114,730858,52,363,2331808,9,12,3,2,4
0x57c00bdddb8e94865277091602f11123729521ffc2c646e579c8a7e0a1e691a7,1,0x677b038bc2db99851be553673d0cbf8cac6a0f3f,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2021-12-24 13:09:41.000000 UTC,192354,34203198025,20548471,177768,0,36,2,364,2020-12-24T00:00:00,354,377,0.93899204244031831,66,38,38,1.0,14,326,0x57c00bdddb8e94865277091602f11123729521ffc2c646e579c8a7e0a1e691a7,4,3,21,191,91,577287,15,90,576108,7,12,2,1,4
0xb4cd0ec32a7605a36d12e2e19850885eef89897ceb2989a2c5a6ffb8e376aaa4,1,0x8e6594d31ac86cd3d2481d09cf59a275c94ae4d6,0xbcbb435cf6f664caa5222c3ee01d1a377f12c428,2021-11-21 15:04:28.000000 UTC,563536,86656647276,5304407,543636,0,83,2,557,2020-11-21T00:00:00,14,14,1.0,2,86,89,0.9662921348314607,18,11,0xb4cd0ec32a7605a36d12e2e19850885eef89897ceb2989a2c5a6ffb8e376aaa4,2,1,26,11,1,5324,17,60,382547,9,12,3,2,4
0x3639b99c68036947d2b96b9656143c1e4b932be80f18ca0a5e55c84ef6436a82,1,0xbd64a3ee6c51f2752b6f6ceaaa7f3315425600f4,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2021-11-03 22:12:48.000000 UTC,600000,150811701945,10319951,289431,0,218,2,673,2020-11-03T00:00:00,164,184,0.89130434782608692,26,242,251,0.96414342629482075,66,133,0x3639b99c68036947d2b96b9656143c1e4b932be80f18ca0a5e55c84ef6436a82,2,1,38,101,40,255696,44,308,1988943,11,12,4,1,4
0xbd240cf58a358c951d96da9cd57548db29b33c9cfe4b3f5b6379e159adbc2e55,1,0x7b9a7d69832f353e54d65188473dde2a7789f612,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2021-12-14 11:54:57.000000 UTC,612188,47000000000,4800846,612188,0,43,,430,2020-12-14T00:00:00,302,322,0.937888198757764,61,47,48,0.97916666666666663,15,271,0xbd240cf58a358c951d96da9cd57548db29b33c9cfe4b3f5b6379e159adbc2e55,1,1,31,175,81,512356,23,21,132482,11,12,3,1,6
0x655858bd3c7bfed29962873dd9e772d5663195155f34c4ff56fbb4a11da51166,1,0x43a8eafc05c00a4c4520e76ee55fa9c597c04b99,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2021-12-17 11:07:44.000000 UTC,480000,48693890598,14741915,333579,0,240,2,427,2020-12-17T00:00:00,303,323,0.9380804953560371,62,264,270,0.97777777777777775,72,272,0x655858bd3c7bfed29962873dd9e772d5663195155f34c4ff56fbb4a11da51166,2,2,40,175,84,531489,50,156,996805,12,12,4,1,4
