transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,lb_block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample
0x6b13bb5935dff312e59b63aaffabaf88efa3f5d7008a66affbda500b8531755b,2,0xf24e1dc15cba1e2770eb89876daf9d95092b3d79,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2023-01-19 11:54:47.000000 UTC,600000,16001867569,8611436,326252,0,407,2,263,2022-01-19T00:00:00,14728,16415,0.897228144989339,366,36,37,0.972972972972973,17,735,0x6b13bb5935dff312e59b63aaffabaf88efa3f5d7008a66affbda500b8531755b,5,2,48,1319,365,2407060,13,363,2393281,11,22,6,2,4
0x5eb1fa95785270d51037eecd84cd8ad7029605e4ae04f0a8b7b73f3107038a11,1,0x3ca2070165b221fe655f27bfbbb814418d37844c,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2023-01-29 16:59:35.000000 UTC,700000,18149354972,3995578,59273,0,5949,2,60,2022-01-29T00:00:00,14771,16453,0.89776940375615388,366,5598,6062,0.92345760475090732,223,935,0x5eb1fa95785270d51037eecd84cd8ad7029605e4ae04f0a8b7b73f3107038a11,4944,222,3,1321,365,2416361,49,249,1671703,4,0,2,1,2
0x4793ceb93ea0cac5a915656c38b72130e688e7b4e6c46737e92c82e1da764211,1,0x3ca2070165b221fe655f27bfbbb814418d37844c,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2022-12-17 13:13:59.000000 UTC,700000,14486798843,9580371,114689,0,5548,2,827,2021-12-17T00:00:00,14794,16513,0.89590019984254832,366,5236,5661,0.924924924924925,189,173,0x4793ceb93ea0cac5a915656c38b72130e688e7b4e6c46737e92c82e1da764211,4725,188,8,1340,365,2385233,47,206,1362524,6,2,3,1,4
0x8df62764cc2586d2f87351036fa1012cef5f83ceb1ea954b2a0bb347ce2d3e5f,1,0x15e030e12cd2c949181bff268cbef26f524d7929,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2023-01-23 10:51:59.000000 UTC,500000,16955162640,6411507,242854,0,14978,2,180,2022-01-23T00:00:00,14763,16451,0.89739225578992154,366,3317,4592,0.72234320557491294,347,817,0x8df62764cc2586d2f87351036fa1012cef5f83ceb1ea954b2a0bb347ce2d3e5f,4585,347,12,1323,365,2410014,4,365,2409961,8,6,3,1,6
0xa21e98b4f2b6cd18f42904779fcfe8201f0d17ce52d66f301a308ce31f7791f7,1,0x15e030e12cd2c949181bff268cbef26f524d7929,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2022-12-30 13:30:47.000000 UTC,500000,17070734839,15637742,302141,0,14911,2,557,2021-12-30T00:00:00,14758,16455,0.89687025220297778,366,3369,4647,0.72498386055519692,354,443,0xa21e98b4f2b6cd18f42904779fcfe8201f0d17ce52d66f301a308ce31f7791f7,4637,354,16,1315,365,2394501,5,365,2394501,8,8,3,1,6
0x32c962020749b777a2c0544c3b16bed021c1c80618eac2febae336eb40177ad2,1,0xff7fbdd739e20451c712cf52aa3fc06ac901974e,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2022-12-24 23:22:11.000000 UTC,700000,11590187120,7478675,59278,0,484,2,641,2021-12-24T00:00:00,14775,16482,0.89643247178740448,366,532,537,0.9906890130353817,171,359,0x32c962020749b777a2c0544c3b16bed021c1c80618eac2febae336eb40177ad2,417,170,3,1321,365,2391650,23,213,1415980,4,0,2,1,2
0x84380bc296d80b79a581ddb87cb7b0ea7c15cdfaf01ae26041eb929e96be06ff,2,0x5afb1f05bae3b5c0877fbc1ba2ce9ec11ba58fe0,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2023-01-16 15:05:23.000000 UTC,600000,25540857243,10493511,267978,0,246,2,354,2022-01-16T00:00:00,14668,16354,0.89690595572948517,366,51,55,0.92727272727272725,17,645,0x84380bc296d80b79a581ddb87cb7b0ea7c15cdfaf01ae26041eb929e96be06ff,20,9,36,1315,365,2406410,13,343,2260438,12,16,6,2,4
0x14e4e54cfa747e22d1fb8b645ba76f0198a44bbbc74c35f2ae8dafc1d50c25a2,1,0x15e030e12cd2c949181bff268cbef26f524d7929,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2023-01-21 22:15:35.000000 UTC,500000,14832870959,18006774,246567,0,14970,2,214,2022-01-21T00:00:00,14759,16447,0.897367301027543,366,3324,4599,0.72276581865622958,347,783,0x14e4e54cfa747e22d1fb8b645ba76f0198a44bbbc74c35f2ae8dafc1d50c25a2,4592,347,10,1323,365,2411802,4,365,2411802,6,5,3,1,4
0x6135c4ecc5f8f01012c53f92d8eff69e3faae7e0411865ee901261a581dab18a,1,0x3ca2070165b221fe655f27bfbbb814418d37844c,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2022-12-20 00:14:11.000000 UTC,700000,16024106142,28493405,59273,0,5634,2,762,2021-12-20T00:00:00,14780,16495,0.89602909972719,366,5317,5747,0.92517835392378633,192,238,0x6135c4ecc5f8f01012c53f92d8eff69e3faae7e0411865ee901261a581dab18a,4761,191,3,1336,365,2382797,47,209,1380132,4,0,2,1,2
0x1bf4f415e7dffdf16126a9b7a90b3f39e904af6d05281c1725407b8d96b050b3,1,0x3ca2070165b221fe655f27bfbbb814418d37844c,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2022-12-20 01:13:59.000000 UTC,700000,11915272873,11253285,123709,0,5638,2,759,2021-12-20T00:00:00,14783,16498,0.89604800581888711,366,5321,5751,0.92523039471396273,192,241,0x1bf4f415e7dffdf16126a9b7a90b3f39e904af6d05281c1725407b8d96b050b3,4764,191,9,1336,365,2383094,47,209,1380429,6,3,3,1,4
