transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,lb_block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample
0xdf35a65a9ad3ede7de79c8a3edb8ff293084f87e2f12e07e4c89348354ab2020,11,0x00000a600e64c26be24f64169c89f21c1f530000,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-30 04:14:59.000000 UTC,1385303,83629576053,468196,468196,0,58,2,58,2020-08-30T00:00:00,121,141,0.85815602836879434,24,59,60,0.98333333333333328,20,15,0xdf35a65a9ad3ede7de79c8a3edb8ff293084f87e2f12e07e4c89348354ab2020,36,12,69,8,24,154595,10,41,263146,20,10,9,4,4
0x747fc059cde07a1267c5e9ddafd4a40e91d95388256f098c887fe1561f61fb59,1,0xfe76b6229ccdc952703833c706e4a23555d0a2a4,0xd06527d5e56a3495252a528c4987003b712860ee,2021-08-30 02:51:39.000000 UTC,251154,87519491769,20125628,120732,1744318319363746632,11,2,71,2020-08-30T00:00:00,17846,18180,0.98162816281628162,366,10,10,1.0,4,354,0x747fc059cde07a1267c5e9ddafd4a40e91d95388256f098c887fe1561f61fb59,1,1,6,3156,365,2365427,6,84,536332,5,2,2,1,2
0x16d645a299bbe8bda927549b7f465a4e97143a06739e717f15d14d37ec6a674d,1,0xfacef700458d4fc9746f7f3e0d37b462711ff09e,0x92b767185fb3b04f881e3ac8e5b0662a027a1d9f,2021-08-24 00:27:03.000000 UTC,747030,47000000000,22147707,363342,0,1014,2,204,2020-08-24T00:00:00,4171,4211,0.99050106862977916,265,587,613,0.95758564437194127,185,54,0x16d645a299bbe8bda927549b7f465a4e97143a06739e717f15d14d37ec6a674d,2,2,43,879,264,1704009,164,359,2319484,19,8,6,4,5
0xe29fc99731095ca50b9a6f06d23408863c537578e4bc7505a5de8542e3647b7d,1,0xb4d1340303d89ccc48a19cdbdb5723aeceda933d,0x44fbebd2f576670a6c33f6fc0b00aa8c5753b322,2021-08-27 18:40:37.000000 UTC,735818,149211109681,19326151,357825,0,664,2,118,2020-08-27T00:00:00,17894,18211,0.982592938333974,366,650,695,0.935251798561151,163,97,0xe29fc99731095ca50b9a6f06d23408863c537578e4bc7505a5de8542e3647b7d,10,8,30,2685,365,2369833,143,365,2367281,14,5,6,4,5
0xb5979ad80b207922d8c26c468a195d8560abd295c1e58d517dbd33a06cc18d88,1,0x4c026d5d6a7fe1b2e2b28b916ef2016f6058f7b4,0x44fbebd2f576670a6c33f6fc0b00aa8c5753b322,2021-08-05 15:52:09.000000 UTC,1294912,65675085875,10077797,633002,0,1148,,802,2020-08-05T00:00:00,20232,20600,0.982135922330097,366,1137,1231,0.92363931762794471,185,22,0xb5979ad80b207922d8c26c468a195d8560abd295c1e58d517dbd33a06cc18d88,8,6,77,2770,365,2369342,270,332,2150721,36,12,8,4,5
0x9c14845bd3072f3ce1ce6bbe7e56d66380336c1450a338cfe41caac74714c61b,1,0x11d0b9058104247be40744b1e5a708fc0ae8f7cc,0x8b950f43fcac4931d408f1fcda55c6cb6cbf3096,2021-08-13 18:14:32.000000 UTC,1285376,39000000000,28419822,628309,0,356,,492,2020-08-13T00:00:00,1129,1138,0.992091388400703,181,196,204,0.96078431372549022,67,20,0x9c14845bd3072f3ce1ce6bbe7e56d66380336c1450a338cfe41caac74714c61b,1,1,63,359,185,1196490,97,359,2328850,29,13,7,4,5
0xd8f30184d321f35fe5baaed630f376c715b06606be2e5e974cf63eee31b05a05,1,0x792d7c4974bd7ad17258881d71ac1ed21767a2b6,0x44fbebd2f576670a6c33f6fc0b00aa8c5753b322,2021-08-04 13:00:13.000000 UTC,1138670,48000000000,5503635,556102,0,840,,831,2020-08-04T00:00:00,20329,20701,0.98202985363025941,366,674,694,0.97118155619596547,119,19,0xd8f30184d321f35fe5baaed630f376c715b06606be2e5e974cf63eee31b05a05,7,4,71,2780,365,2368635,105,358,2320063,30,12,6,4,5
0x724e394cdc7dfd96883062cd9c6d0625475480e10aa24cb920879d84c7234f9d,1,0x045617fe2b023634b153f779e0c161cc9d7ebdb9,0xd06527d5e56a3495252a528c4987003b712860ee,2021-08-17 20:43:52.000000 UTC,251154,84000000000,12473253,120732,1311984332063587425,1032,,391,2020-08-17T00:00:00,19566,19936,0.9814406099518459,366,994,1048,0.94847328244274809,97,219,0x724e394cdc7dfd96883062cd9c6d0625475480e10aa24cb920879d84c7234f9d,1,1,6,3277,365,2370746,131,159,1029368,5,2,2,1,2
0x7f19248bb0559e8fcd592d82db411f4104b849016eb4ec37b5ba814b92fdee24,1,0x23c0bae29b2c92d90ebdf2b78ff86f1cb1bb667d,0x92b767185fb3b04f881e3ac8e5b0662a027a1d9f,2021-08-07 19:33:52.000000 UTC,1235426,43709148629,16457885,603725,0,2942,,707,2020-08-07T00:00:00,4055,4095,0.99023199023199027,248,2193,2617,0.83798242262132216,193,20,0x7f19248bb0559e8fcd592d82db411f4104b849016eb4ec37b5ba814b92fdee24,86,47,74,853,247,1599073,137,355,2300315,32,14,6,4,5
0xad3530c968f1f8c449baf61a0ae43875c520a9ae070e9cbe440a8adc0259397f,1,0x9bf62c518ffe86bd43d57c7026aa1a4fbea83b15,0x797aab1ce7c01eb727ab980762ba88e7133d2157,2021-08-11 18:16:49.000000 UTC,1548523,51149884735,22740333,1007153,0,1655,,557,2020-08-11T00:00:00,10556,10681,0.98829697593858257,365,1535,1789,0.85802124091671328,130,37,0xad3530c968f1f8c449baf61a0ae43875c520a9ae070e9cbe440a8adc0259397f,18,10,130,1810,365,2369801,160,325,2105020,53,26,6,4,5
