index,transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,z_trace_involved_amt,z_contract_block_involved,z_contract_tx_count,z_contract_main_active_days,z_sender_block_involved,z_sender_tx_count,z_sender_main_active_days,z_contract_interact,z_sender_tx_count_call_contract,z_sender_days_call_contract,z_trace_amt,z_distinct_sender_in_contract,z_contract_lifetime_days,z_contract_lifetime_block,z_distinct_contract_sender_called,z_sender_lifetime_days,z_sender_lifetime_block,z_contract_involved_amt,z_max_breadth,z_depth,z_distinct_was_called_in_sample,z_distinct_sender_call_in_sample,z_gas,z_gas_price,z_receipt_cumulative_gas_used,z_receipt_gas_used,z_value,z_nonce,involved_trace_ratio,contract_active_day_ratio,tx_count_per_distinct_caller,contract_block_ratio,sender_active_day_ratio,sender_tx_count_per_contract,sender_block_ratio,tx_sender_call_contract,sender_call_contract_tx_ratio,sender_tx_count_call_contract_per_days,sender_call_contract_day_ratio,is_sus,rn,True Labels,Predicted Labels
204,0x73d98f4b07f63a65c229fc87f7f21c7576c4f9903890321471df838e2b74bf1b,2,0xeb9072f14a376bf6d4bf9d0ae6c13eb30dd11681,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-20 22:54:42+00:00,1684,1723,0.9773650609402206,97,387,398,0.9723618090452262,103,46,,2,2,8,931,109,696249,96,342,2203062,7,6.0,3.0,1,3,140944,60436991983,4638568,88865,0.0,392,2.0,-0.4730499167912659,0.2327427679816778,0.2306936576664906,0.3863896751643592,-0.2630566731440666,-0.2648812655959548,-0.1117093610498202,0.2956177757008665,-0.3565929832876472,-0.3203846925853094,-0.2941742027072758,0.1753968085732527,0.3577491434572609,0.3912758134350748,-0.1675983380023148,-0.5895146746079833,-0.5901238989261322,0.3656971181598903,-0.4364357804719851,0.2891216547914563,-0.142857142857143,0.3495633186072459,-0.1677019888099238,0.0915121132368166,-0.883292840342986,-0.7329828034096494,0.0,-0.249536955732254,0.25,0.8818181818181818,1.8506981740064448,0.002418671454219,0.3002915451895043,4.145833333333333,0.0001756645179915,0.0050251256281407,0.0011607661056297,1.0,0.0206185567010309,0,,0,0
303,0x0f27686101cbe22c79f6c313251e4680866a752d123215d9838374168e3344bd,3,0x078d423dced327d331fc8915d15ddeaaee6414ac,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-21 00:38:51+00:00,1685,1724,0.9773781902552204,98,722,754,0.9575596816976129,99,47,,1,1,12,932,110,696744,136,346,2227431,7,7.0,3.0,1,3,208455,91792340835,2048414,183115,0.0,744,-1.0,1.005231073181441,0.2370353310208087,0.2348880878058813,0.461856408594898,0.0223558981192522,0.003941730447605,-0.1464017092019383,0.3029278097191866,-0.752807409162811,-0.8209857747498552,1.6669871486745644,0.1831099487919533,0.4242452667764544,0.3964549596648573,0.0332384960328138,-0.5820736563106279,-0.582701441380446,0.3656971181598903,2.2912878474779195,0.2891216547914563,-0.142857142857143,0.3495633186072459,-0.1186522177986132,1.7124434056136075,-1.2206911234582238,1.887005015931408,0.0,0.0181445473388541,0.25,0.8828828828828829,1.849785407725322,0.0024183883630309,0.2853025936599423,5.544117647058823,0.0003241400859824,0.0013262599469496,0.0005800464037122,1.0,0.010204081632653,0,,0,0
897,0xcf762a8f4502cbeb4ab79626cc5a7c65c6dde5b487c8fa9b58f421e10e4807e8,2,0x26eccf0498462fea34ba8713d66e953395d93e85,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-21 04:49:34+00:00,1686,1725,0.977391304347826,98,88,88,1.0,30,48,,2,2,8,932,110,697819,33,278,1784528,7,6.0,3.0,1,3,166576,55075245103,5837166,105953,0.0,72,2.0,-0.4730499167912659,0.2413278940599396,0.2390825179452721,0.461856408594898,-0.5177980427193871,-0.4989687059709647,-0.7448447148259755,0.3102378437375068,-0.3565929832876472,-0.3203846925853094,-0.2941742027072758,0.1831099487919533,0.4242452667764544,0.4077026004669101,-0.4839163516076425,-0.7085709673656702,-0.7176035183781483,0.3656971181598903,-0.4364357804719851,0.2891216547914563,-0.142857142857143,0.3495633186072459,-0.1490791905909386,-0.1856662189392346,-0.7271612329770311,-0.2579658075804718,0.0,-0.4928837767059887,0.25,0.8828828828828829,1.8508583690987124,0.0024160958413344,0.1075268817204301,2.6666666666666665,4.9312731818872095e-05,0.0227272727272727,0.001159420289855,1.0,0.0204081632653061,0,,0,0
214,0x24e276cfc0cbd280a71da775ae35da39a107b97f819a3b2cd7cb40e9cc3afb82,2,0x57e648f095dc7d8b26e97dfd1d03be8d7fbfbf71,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-21 12:08:21+00:00,1687,1726,0.977404403244496,98,1446,1514,0.9550858652575958,253,49,,5,5,8,932,110,699746,392,537,3471001,7,6.0,3.0,1,3,140926,47199232811,25299643,88853,0.0,1412,2.0,-0.4730499167912659,0.2456204570990705,0.2432769480846628,0.461856408594898,0.6391878431778876,0.577833519754081,1.1892536946546084,0.3175478777558269,0.8320502943378438,1.1814185539083282,-0.2941742027072758,0.1831099487919533,0.4242452667764544,0.4278646505371946,1.3185942338576375,-0.2267650326119065,-0.203927362424032,0.3656971181598903,-0.4364357804719851,0.2891216547914563,-0.142857142857143,0.3495633186072459,-0.1677150666176619,-0.592820827344516,1.80805726174174,-0.733316382760653,0.0,0.5261310361215252,0.25,0.8828828828828829,1.851931330472103,0.0024108713577907,0.4702602230483271,3.862244897959184,0.0004165944012708,0.0033025099075297,0.0028968713789107,1.0,0.0510204081632653,0,,0,0
359,0x72c55fc1ca5f74f675dc092090bc3c5acc57eca71cfc15220e251ca16afaa09b,2,0x3aa27ab297a3a753f79c5497569ba2dacc2bc35a,0x00000000b2ff98680adaf8a3e382176bbfc34c8f,2021-08-30 05:19:59+00:00,1842,1842,1.0,26,2775,2775,1.0,27,1,,1842,26,57,1,25,161963,10,26,168054,22,8.0,11.0,2,3,1265683,78253252514,11387372,473888,0.0,2773,2.0,-2.59526548941073,4.901738124558814,4.699191040740756,0.7350327569251773,6.391407920787195,6.391159408066026,1.1846309617192683,-1.4901831806574246,5.917104929844647,2.5907718754849203,-0.960918873344111,-1.6430852301607357,0.6230057433334845,0.637137226282013,-0.1462154836287792,-1.4974142145853933,-1.479005861378646,0.9587723571794452,-4.318668880673871,1.1631812072628456,-1.673101488255887,-1.2038750219574914,-0.9822028390358756,-0.1613010876204927,3.92920673809132,-0.522784020263826,0.0,6.390658930068348,0.0350877192982456,1.0,1842.0,0.0113728976809661,1.0,277.5,0.0165124512808306,0.6637837837837838,1.0,70.84615384615384,1.0,0,,0,0
100,0xae207abe8988c94fd337b77b7b54f39390c61f64715268131a96e6e9961fb2d8,4,0x6510438a7e273e71300892c6faf946ab3b04cbcb,0x18c0ca3947e255881f94de50b3a906fc2759f7fe,2021-08-30 05:19:59+00:00,1792,1920,0.9333333333333332,22,1249,1249,1.0,25,1,,1154,22,86,2,21,133402,10,24,155814,21,11.0,11.0,2,2,1099444,78915252517,877544,877544,0.0,1247,2.0,-1.878341321065225,4.754324522670219,4.9222484767682255,0.3001021315256642,2.696308627309116,2.6955037265218333,0.8256518824103991,-1.4901831806574246,3.6016867796153686,1.9044746899260008,0.148422182666208,-1.3464994485432744,0.2048810833781258,0.1740529511646959,-0.1462154836287792,-1.6443635977635476,-1.6206544890745829,0.4933488828204909,-0.7593263966019999,1.1631812072628456,-1.673101488255887,-1.7272989445477052,-1.4688009161275148,-0.1395795857621647,-0.1954537564941388,0.703567515229601,0.0,2.6966644121576286,0.0465116279069767,1.0,960.0,0.0134329812672878,1.0,124.9,0.0080159163110098,0.9239391513210568,0.6010416666666667,52.45454545454545,1.0,0,,0,0
894,0xf5a3225fd62ed183af9df48dd9b725727f8975d251165b40972cf54b3198fd70,4,0xce1f4b4f17224ec6df16eeb1e3e5321c54ff6ede,0x203e6e1b54f768db740770c4ac23b70cce1bc67e,2021-08-30 04:23:26+00:00,1,1,1.0,1,88,89,0.9887640449438202,16,1,,1,1,91,1,0,0,32,70,446033,22,11.0,12.0,5,8,2284255,120000000000,1411795,1061988,0.0,86,-1.0,-1.878341321065225,-0.5260306969792633,-0.5655363916511841,-1.98328365182178,-0.1149694065886888,-0.1137758217031102,-0.7897539744795117,-1.4901831806574246,-0.2786578820334073,-1.6985855342583251,0.339687881978332,-1.6430852301607357,-1.990273381387507,-1.9889094265251723,1.7685110877004724,1.735472215334003,1.7379339979586734,0.9587723571794452,-0.7593263966019999,1.6211265644529425,1.3505759001583664,1.4132445909935771,1.9992586506228984,1.2084905271633857,0.0142170386789864,1.2639287698933483,0.0,-0.113773094588338,0.0439560439560439,1.0,1.0,1.0,0.2253521126760563,2.78125,0.0001972943766618,0.0112359550561797,1.0,1.0,1.0,1,,1,1
580,0x8b4ec34be08527e549b7fc4863f23ca8a9c65824ac62a4327bd803f8cbb83fc2,4,0xce1f4b4f17224ec6df16eeb1e3e5321c54ff6ede,0x2ab93b65aa461209de902fb9264484c84e32ad9b,2021-08-30 04:28:18+00:00,1,1,1.0,1,90,92,0.9782608695652174,16,1,,1,1,90,1,0,0,34,70,446062,21,11.0,12.0,5,8,2284255,120000000000,1934404,1019987,0.0,89,-1.0,-1.878341321065225,-0.5260306969792633,-0.5655363916511841,-1.98328365182178,-0.1101265503718106,-0.1065104435611491,-0.7897539744795117,-1.4901831806574246,-0.2786578820334073,-1.6985855342583251,0.3014347421159072,-1.6430852301607357,-1.990273381387507,-1.9889094265251723,1.9425771396394955,1.735472215334003,1.73826960336743,0.4933488828204909,-0.7593263966019999,1.6211265644529425,1.3505759001583664,1.4132445909935771,1.9992586506228984,1.2084905271633857,0.2193188440001403,1.1363250904181037,0.0,-0.1065109821678058,0.0444444444444444,1.0,1.0,1.0,0.2253521126760563,2.7058823529411766,0.0002017652215045,0.0108695652173913,1.0,1.0,1.0,1,,1,1
621,0xd9312d587fc1a1fe9de28fa8b310fb082f819810e50c3162c199a635abb4a43d,9,0x8000006505d54aaa99efaa48f03ea554edcb0008,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-30 04:16:09+00:00,126,146,0.863013698630137,24,29,29,1.0,17,1,,23,13,85,8,24,154602,2,43,276008,21,12.0,7.0,3,6,1546086,66718643336,597282,597282,0.0,26,2.0,-0.0860309002014607,-0.1574966922577751,-0.1508783374975549,0.5175674442254208,-0.2578336649865962,-0.2590833845423314,-0.6102644348250772,-0.4613503161046968,-0.2046183481597966,0.3603060224184325,0.1101690428037832,0.4330152411614935,0.5184745783446448,0.5177869462099367,-0.8424796913848707,-0.2483444575710811,-0.2296973683813298,0.4933488828204909,0.4271210980886238,-0.6686002214975418,-0.6652090254511359,0.3663967458131497,-0.1614353860872483,-0.5397739479824212,-0.3054446716198202,-0.1478994121552485,0.0,-0.2590153429989822,0.1058823529411764,0.96,18.25,0.0008149906534802,0.3863636363636363,14.5,0.0001050690376038,0.7931034482758621,0.1575342465753424,1.7692307692307692,0.5416666666666666,0,,0,0
545,0x5401ac728a5f0c3e01ce9538dae4005412ac80a0b860c36f1f3ceccba3982f66,11,0x50000e8ac638b362b24021a52590ad5757000005,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-30 04:16:13+00:00,127,147,0.8639455782312925,24,53,53,1.0,26,2,,26,14,59,8,24,154603,8,43,272815,17,12.0,6.0,3,3,1334257,62086802583,558742,382737,0.0,49,2.0,0.6308932681440448,-0.1545484202200032,-0.1480186267792541,0.5175674442254208,-0.1997193903840576,-0.2009603594066429,1.0051414220648336,-0.4072012179703427,-0.1945220480861225,0.5318803188081623,-0.8844125936192614,0.4330152411614935,0.5184745783446448,0.5178031600776275,-0.3202815355678021,-0.2483444575710811,-0.2666486811454741,-1.368345014615326,0.4271210980886238,-1.1265455786876386,-0.6652090254511359,-1.2038750219574914,-0.7814799248070723,-0.6917536112268778,-0.3205699824680399,-0.7997108312408989,0.0,-0.2033391477749019,0.1864406779661017,0.96,18.375,0.0008214535199606,0.5909090909090909,6.625,0.0001942701307841,0.490566037735849,0.1768707482993197,1.8571428571428568,0.5833333333333334,0,,0,0
224,0xc08f77053067ba19b6816fd6e97376b08fc91a473dafc3b81d7e2b9dd696dd11,9,0xb0000e050316b90f46130cfe0900ff3a4a72000b,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-30 04:17:13+00:00,128,148,0.8648648648648649,24,26,26,1.0,17,3,,16,10,85,8,24,154606,3,43,272395,21,12.0,7.0,3,6,1580347,68367284411,597216,597216,0.0,23,2.0,-0.0860309002014607,-0.1516001481822313,-0.1451589160609531,0.5175674442254208,-0.2650979493119135,-0.2663487626842925,-0.6102644348250772,-0.3530521198359886,-0.2281763816650364,-0.1544168667507569,0.1101690428037832,0.4330152411614935,0.5184745783446448,0.5178518016806999,-0.7554466654153593,-0.2483444575710811,-0.2715091732722954,0.4933488828204909,0.4271210980886238,-0.6686002214975418,-0.6652090254511359,0.3663967458131497,-0.0611500335572364,-0.4856788422240478,-0.3054705738127621,-0.1480999274488217,0.0,-0.2662774554195145,0.1058823529411764,0.96,18.5,0.0008279055928903,0.3863636363636363,8.666666666666666,9.544927238285438e-05,0.6153846153846154,0.1081081081081081,1.6,0.4166666666666667,0,,0,0
249,0x57b4811ff98917b767a3a5bfb992a3ea8fd6904ceb07c0f85cc07a927a0f70c7,9,0x00000a600e64c26be24f64169c89f21c1f530000,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-30 04:17:30+00:00,129,149,0.8657718120805369,24,63,64,0.984375,20,4,,40,12,95,8,24,154608,10,41,263159,24,12.0,10.0,4,7,1661873,70322384645,1025733,678793,0.0,62,2.0,-0.0860309002014607,-0.1486518761444594,-0.1422992053426523,0.5175674442254208,-0.1755051092996665,-0.1743206395527857,-0.0717958158617735,-0.2989030217016346,-0.1474059810756429,0.1887317260287027,0.4927004414280311,0.4330152411614935,0.5184745783446448,0.5178842294160816,-0.1462154836287792,-0.3952938407492354,-0.3783937096611575,1.8896193058973536,0.4271210980886238,0.7052358500727488,0.3426834373536152,0.8898206684033634,0.1774846720953057,-0.4215282180947475,-0.1372958766475681,0.0997400135181087,0.0,-0.1718699939525957,0.0947368421052631,0.96,18.625,0.0008343628119967,0.4761904761904761,6.4,0.0002393980848153,0.625,0.2684563758389262,3.333333333333333,0.5,0,,0,0
808,0x177220a7dbcf02293f6189db7763b934de67378bbdc69eed97d5aa47c85315a2,9,0x60000610ef97231d663448317cd084f1d4000006,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-30 04:21:36+00:00,130,150,0.8666666666666667,24,38,38,1.0,26,5,,25,16,95,8,24,154631,3,43,273883,24,12.0,10.0,4,7,1665918,73576096818,682784,682784,0.0,35,2.0,-0.0860309002014607,-0.1457036041066875,-0.1394394946243514,0.5175674442254208,-0.2360408120106442,-0.2372872501164482,1.0051414220648336,-0.2447539235672804,-0.1978874814440138,0.875028911587622,0.4927004414280311,0.4330152411614935,0.5184745783446448,0.5182571483729702,-0.7554466654153593,-0.2483444575710811,-0.2542891440229855,1.8896193058973536,0.4271210980886238,0.7052358500727488,0.3426834373536152,0.8898206684033634,0.1893247891667251,-0.3147676218832634,-0.2718887731210012,0.1118651125582674,0.0,-0.2372290057373856,0.0947368421052631,0.96,18.75,0.00084070567541,0.5909090909090909,12.666666666666666,0.0001387448700909,0.6578947368421053,0.1666666666666666,1.5625,0.6666666666666666,0,,0,0
268,0x6ece886813015970de74f88fbc3ca7b3ac09c1a5650a6a71ee7991470d235edd,11,0x50000e8ac638b362b24021a52590ad5757000005,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-30 04:22:06+00:00,131,151,0.8675496688741722,24,54,54,1.0,26,6,,27,14,69,8,24,154636,8,43,272848,20,12.0,9.0,4,4,1451354,65838548033,468252,468252,0.0,50,2.0,0.6308932681440448,-0.1427553320689156,-0.1365797839060505,0.5175674442254208,-0.1972979622756185,-0.1985385666926559,1.0051414220648336,-0.1906048254329263,-0.1911566147282311,0.5318803188081623,-0.5018811949950135,0.4330152411614935,0.5184745783446448,0.5183382177114243,-0.3202815355678021,-0.2483444575710811,-0.2662667853355095,0.0279254084615366,0.4271210980886238,0.2472904928826519,0.3426834373536152,-0.6804510993672777,-0.43872536641103,-0.5686515789083841,-0.3560834588213197,-0.5399068110907701,0.0,-0.2009184436347245,0.1594202898550724,0.96,18.875,0.0008471452498431,0.5909090909090909,6.75,0.0001979116654266,0.5,0.1788079470198675,1.9285714285714288,0.5833333333333334,0,,0,0
495,0xa0db76c365fc41ec065184fef21a53fb4e40e5baf9063a001d0cd94bcd4551ae,9,0x00000a600e64c26be24f64169c89f21c1f530000,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-30 04:22:33+00:00,132,152,0.868421052631579,24,64,65,0.9846153846153848,20,7,,41,12,95,8,24,154639,10,41,263190,24,12.0,10.0,4,7,1665720,62122301130,682640,682640,0.0,63,2.0,-0.0860309002014607,-0.1398070600311437,-0.1337200731877496,0.5175674442254208,-0.1730836811912274,-0.1718988468387986,-0.0717958158617735,-0.1364557272985722,-0.1440405477177516,0.1887317260287027,0.4927004414280311,0.4330152411614935,0.5184745783446448,0.5183868593144968,-0.1462154836287792,-0.3952938407492354,-0.3780349590517969,1.8896193058973536,0.4271210980886238,0.7052358500727488,0.3426834373536152,0.8898206684033634,0.1887452234856024,-0.6905888351677628,-0.2719452869965109,0.1114276246450168,0.0,-0.1694492898124183,0.0947368421052631,0.96,19.0,0.0008535954474909,0.4761904761904761,6.5,0.0002431694092883,0.6307692307692307,0.2697368421052631,3.4166666666666665,0.5,0,,0,0
506,0x2d9c3179176c12677294b03337723d2634f9c7b8aca55f72e1b686301744f809,11,0x50000e8ac638b362b24021a52590ad5757000005,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-30 04:22:52+00:00,133,153,0.869281045751634,24,55,55,1.0,26,8,,28,14,69,8,24,154641,8,43,272853,20,12.0,9.0,4,4,1451354,63631571185,939576,468252,0.0,51,2.0,0.6308932681440448,-0.1368587879933718,-0.1308603624694487,0.5175674442254208,-0.1948765341671794,-0.1961167739786689,1.0051414220648336,-0.0823066291642181,-0.1877911813703397,0.5318803188081623,-0.5018811949950135,0.4330152411614935,0.5184745783446448,0.5184192870498784,-0.3202815355678021,-0.2483444575710811,-0.2662089223339998,0.0279254084615366,0.4271210980886238,0.2472904928826519,0.3426834373536152,-0.6804510993672777,-0.43872536641103,-0.6410667624248093,-0.1711088347884624,-0.5399068110907701,0.0,-0.1984977394945471,0.1594202898550724,0.96,19.125,0.0008600509564025,0.5909090909090909,6.875,0.0002015730024115,0.509090909090909,0.1830065359477124,2.0,0.5833333333333334,0,,0,0
682,0xb95e66cb35f0515915de6e69aae30803fe94efd7e8d3397377a1b1d5994b6da1,9,0x50000e8ac638b362b24021a52590ad5757000005,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-30 04:25:03+00:00,134,154,0.8701298701298701,24,56,56,1.0,26,9,,29,14,95,8,24,154655,8,43,272867,24,12.0,10.0,4,7,1665786,55304193361,682696,682696,0.0,52,2.0,-0.0860309002014607,-0.1339105159555999,-0.1280006517511478,0.5175674442254208,-0.1924551060587403,-0.1936949812646818,1.0051414220648336,-0.0281575310298641,-0.1844257480124483,0.5318803188081623,0.4927004414280311,0.4330152411614935,0.5184745783446448,0.5186462811975497,-0.3202815355678021,-0.2483444575710811,-0.2660469059297724,1.8896193058973536,0.4271210980886238,0.7052358500727488,0.3426834373536152,0.8898206684033634,0.1889384120459767,-0.914304152242489,-0.2719233093782571,0.1115977588335031,0.0,-0.1960770353543697,0.0947368421052631,0.96,19.25,0.000866439064763,0.5909090909090909,7.0,0.0002052274359763,0.5178571428571429,0.1883116883116883,2.071428571428572,0.5833333333333334,0,,0,0
6,0x5e5e0c2b54c6215ed7b6af7c0b4d32c3ce49aa60c9c9d24ad56e8fdd55936763,11,0x50000e8ac638b362b24021a52590ad5757000005,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-30 04:26:27+00:00,135,156,0.8653846153846154,24,57,57,1.0,26,10,,30,14,69,8,24,154661,8,43,272873,20,12.0,9.0,4,4,1451354,65148890160,468252,468252,0.0,53,2.0,0.6308932681440448,-0.130962243917828,-0.122281230314546,0.5175674442254208,-0.1900336779503011,-0.1912731885506948,1.0051414220648336,0.080140665238844,-0.1810603146545569,0.5318803188081623,-0.5018811949950135,0.4330152411614935,0.5184745783446448,0.5187435644036946,-0.3202815355678021,-0.2483444575710811,-0.2659774703279606,0.0279254084615366,0.4271210980886238,0.2472904928826519,0.3426834373536152,-0.6804510993672777,-0.43872536641103,-0.5912805890323918,-0.3560834588213197,-0.5399068110907701,0.0,-0.1936563312141923,0.1594202898550724,0.96,19.5,0.0008728711642161,0.5909090909090909,7.125,0.0002088876184612,0.5263157894736842,0.1923076923076923,2.142857142857143,0.5833333333333334,0,,0,0
666,0xf29552b441d58de5baf8efaf7f08a65c6b097e95c856405414d9f486a6bae438,11,0xb0000e050316b90f46130cfe0900ff3a4a72000b,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-30 04:26:27+00:00,135,156,0.8653846153846154,24,27,27,1.0,17,11,,17,10,67,8,24,154661,3,43,272450,18,11.0,9.0,4,4,1451420,65148890160,873363,405111,0.0,24,2.0,0.6308932681440448,-0.130962243917828,-0.122281230314546,0.5175674442254208,-0.2626765212034744,-0.2639269699703054,-0.6102644348250772,0.0259915671044899,-0.224810948307145,-0.1544168667507569,-0.5783874747198631,0.4330152411614935,0.5184745783446448,0.5187435644036946,-0.7554466654153593,-0.2483444575710811,-0.2708726802556879,-0.9029215402563718,-0.7593263966019999,0.2472904928826519,0.3426834373536152,-0.6804510993672777,-0.4385321778506558,-0.5912805890323918,-0.197094621171264,-0.7317361467195987,0.0,-0.263856751279337,0.1641791044776119,0.96,19.5,0.0008728711642161,0.3863636363636363,9.0,9.910038869374675e-05,0.6296296296296297,0.1089743589743589,1.7,0.4166666666666667,0,,0,0
348,0x9b8c8fac2441d48c1fe298f78d08b6d3b7432e204baa0ff165a2ae1027e4ccf3,9,0xe0000c54c353daa28b307bf1fbc91687d9b4000e,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-30 04:26:40+00:00,136,157,0.8662420382165605,24,24,24,1.0,14,12,,18,11,85,8,24,154662,2,41,261956,21,12.0,7.0,3,6,1546042,64076335838,597260,597260,0.0,21,2.0,-0.0860309002014607,-0.1280139718800561,-0.1194215195962451,0.5175674442254208,-0.2699408055287917,-0.2711923481122665,-1.1487330537883809,0.1342897633731981,-0.2214455149492536,0.0171574296389729,0.1101690428037832,0.4330152411614935,0.5184745783446448,0.5187597782713854,-0.8424796913848707,-0.3952938407492354,-0.3923155478244101,0.4933488828204909,0.4271210980886238,-0.6686002214975418,-0.6652090254511359,0.3663967458131497,-0.1615641784608311,-0.6264731730095867,-0.3054533056841342,-0.1479662505864396,0.0,-0.2711188636998693,0.1058823529411764,0.96,19.625,0.0008793311910411,0.3333333333333333,12.0,9.16180899918689e-05,0.75,0.1146496815286624,1.6363636363636365,0.4583333333333333,0,,0,0
242,0x7b616739a76d53e9f83eb39b12955c6bedcb06b8f0b28670e887e4ba7a2df973,9,0x50000e8ac638b362b24021a52590ad5757000005,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-30 04:26:43+00:00,137,158,0.8670886075949367,24,58,58,1.0,26,13,,31,14,85,8,24,154663,8,43,272875,21,12.0,7.0,3,6,1519109,66720321955,1069471,598147,0.0,54,2.0,-0.0860309002014607,-0.1250656998422842,-0.1165618088779442,0.5175674442254208,-0.1876122498418621,-0.1888513958367078,1.0051414220648336,0.1884388615075522,-0.1776948812966655,0.5318803188081623,0.1101690428037832,0.4330152411614935,0.5184745783446448,0.5187759921390763,-0.3202815355678021,-0.2483444575710811,-0.2659543251273568,0.4933488828204909,0.4271210980886238,-0.6686002214975418,-0.6652090254511359,0.3663967458131497,-0.2403997465905065,-0.5397188692429006,-0.1201305718764358,-0.1452714465652367,0.0,-0.1912356270740149,0.1058823529411764,0.96,19.75,0.0008857911343299,0.5909090909090909,7.25,0.0002125507556545,0.5344827586206896,0.1962025316455696,2.2142857142857144,0.5833333333333334,0,,0,0
914,0x73bce8783402fede680733904724ad6333fb462545bd622ce104969d8d1cf15e,11,0x8000006505d54aaa99efaa48f03ea554edcb0008,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-30 04:27:01+00:00,138,159,0.8679245283018868,24,30,30,1.0,17,14,,24,13,59,8,24,154664,2,43,276070,17,12.0,6.0,3,3,1366043,60490242949,624570,382849,0.0,27,2.0,0.6308932681440448,-0.1221174278045122,-0.1137020981596433,0.5175674442254208,-0.2554122368781571,-0.2566615918283444,-0.6102644348250772,0.2425879596419063,-0.2012529148019052,0.3603060224184325,-0.8844125936192614,0.4330152411614935,0.5184745783446448,0.5187922060067671,-0.8424796913848707,-0.2483444575710811,-0.2289798671626085,-1.368345014615326,0.4271210980886238,-1.1265455786876386,-0.6652090254511359,-1.2038750219574914,-0.6884391432910932,-0.7441398240663097,-0.294735292210733,-0.7993705628639263,0.0,-0.2565946388588048,0.1864406779661017,0.96,19.875,0.0008922509940839,0.3863636363636363,15.0,0.0001086676978023,0.8,0.1509433962264151,1.8461538461538465,0.5416666666666666,0,,0,0
658,0x1b2bafeb6c7b60819d4221c31db40e712803736d298e444a020282be4ff10896,11,0x60000610ef97231d663448317cd084f1d4000006,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-30 04:27:12+00:00,139,160,0.86875,24,39,39,1.0,26,15,,26,16,59,8,24,154666,3,43,273918,17,12.0,6.0,3,3,1365955,62411092812,570678,382805,0.0,36,2.0,0.6308932681440448,-0.1191691557667403,-0.1108423874413425,0.5175674442254208,-0.2336193839022051,-0.2348654574024612,1.0051414220648336,0.2967370577762604,-0.1945220480861225,0.875028911587622,-0.8844125936192614,0.4330152411614935,0.5184745783446448,0.5188246337421487,-0.7554466654153593,-0.2483444575710811,-0.253884103012417,-1.368345014615326,0.4271210980886238,-1.1265455786876386,-0.6652090254511359,-1.2038750219574914,-0.6886967280382589,-0.6811130209248546,-0.3158856101202363,-0.7995042397263085,0.0,-0.2348083015972082,0.1864406779661017,0.96,20.0,0.0008987049596875,0.5909090909090909,13.0,0.0001423778562275,0.6666666666666666,0.1625,1.625,0.6666666666666666,0,,0,0
