transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type
0x2d11eb3d2cf59dc175518747946df6b893f5bda638435519b17980ce92639dc1,2,0x1d0d7bd1ef5dfdde86c8b145cdf948ad8f0e9961,0x91bf23d27170712e0e93bda5478f86bbff2c1915,2022-10-17 15:41:11+00:00,123,137,0.8978102189781022,16,205,207,0.9903381642512076,49,37,0x2d11eb3d2cf59dc175518747946df6b893f5bda638435519b17980ce92639dc1,12,2,3,29,15,107391,47,393,2511441,3,1.0,1.0,1,1,123419,39365931310,7152536,123419,0,198,2
0xb49a7811f66cd664e21a0c0550d0d365f7911824111aa8300da45a1b1a5e5b14,2,0x1d0d7bd1ef5dfdde86c8b145cdf948ad8f0e9961,0x91bf23d27170712e0e93bda5478f86bbff2c1915,2022-10-17 15:39:59+00:00,121,135,0.8962962962962961,16,203,205,0.9902439024390244,49,36,0xb49a7811f66cd664e21a0c0550d0d365f7911824111aa8300da45a1b1a5e5b14,10,2,11,29,15,107385,47,393,2511435,6,5.0,2.0,1,3,144260,41279974366,8965763,134660,0,196,2
0xe3826ab615a5383a464d8d81ec241c7bb6f5077f8183761fcfbe862ec465fb57,1,0x1d0d7bd1ef5dfdde86c8b145cdf948ad8f0e9961,0x3561081260186e69369e6c32f280836554292e08,2022-10-17 15:38:35+00:00,53,55,0.9636363636363636,10,201,203,0.9901477832512317,49,55,0xe3826ab615a5383a464d8d81ec241c7bb6f5077f8183761fcfbe862ec465fb57,4,2,5,23,15,107204,47,393,2511428,4,1.0,2.0,1,1,74608,37954462385,27438011,74191,0,194,2
0x43c5602f82808a69c5858751504f6c4f0773952514c7944d285263984ca2da27,2,0x1d0d7bd1ef5dfdde86c8b145cdf948ad8f0e9961,0x91bf23d27170712e0e93bda5478f86bbff2c1915,2022-10-17 15:37:23+00:00,119,133,0.894736842105263,16,199,201,0.9900497512437813,49,35,0x43c5602f82808a69c5858751504f6c4f0773952514c7944d285263984ca2da27,8,2,11,29,15,107372,47,393,2511422,6,5.0,2.0,1,3,135809,35934648002,23312460,135809,0,192,2
0x5ef32279c01a18e01cce49560bf898bb336548ef3fa5f6015d0de6d0cf02d4a4,2,0xf2978b5dabb93964410fb0394c07f144706a2df7,0x91bf23d27170712e0e93bda5478f86bbff2c1915,2022-10-16 23:10:35+00:00,115,129,0.8914728682170542,15,164,164,1.0,34,34,0x5ef32279c01a18e01cce49560bf898bb336548ef3fa5f6015d0de6d0cf02d4a4,15,4,3,29,14,102477,44,368,2353705,3,1.0,1.0,1,1,123431,13601277153,537144,123431,0,153,2
0x5a18d185c9344565bca4f79fc2fcf89849a95f6f2a477cb60cc368c2d15a5faa,2,0xf2978b5dabb93964410fb0394c07f144706a2df7,0x91bf23d27170712e0e93bda5478f86bbff2c1915,2022-10-16 23:08:59+00:00,114,128,0.890625,15,163,163,1.0,34,33,0x5a18d185c9344565bca4f79fc2fcf89849a95f6f2a477cb60cc368c2d15a5faa,14,4,3,29,14,102469,44,368,2353697,3,1.0,1.0,1,1,106688,12991664975,23471206,106688,0,152,2
0xedc007802d22244bed48276e22851261e146160e80d80df349cf4976e32cd4ac,2,0xf2978b5dabb93964410fb0394c07f144706a2df7,0x91bf23d27170712e0e93bda5478f86bbff2c1915,2022-10-16 23:08:47+00:00,113,127,0.889763779527559,15,162,162,1.0,34,32,0xedc007802d22244bed48276e22851261e146160e80d80df349cf4976e32cd4ac,13,4,11,29,14,102468,44,368,2353696,6,5.0,2.0,1,3,144248,11717870120,9284051,134648,0,151,2
0x2547190061471b76a92225fdd834a6cbe6637fd9422e818c2fac84c255886853,1,0xf2978b5dabb93964410fb0394c07f144706a2df7,0x3561081260186e69369e6c32f280836554292e08,2022-10-16 23:07:23+00:00,52,54,0.9629629629629628,9,160,160,1.0,34,54,0x2547190061471b76a92225fdd834a6cbe6637fd9422e818c2fac84c255886853,7,3,5,23,14,102287,44,368,2353689,4,1.0,2.0,1,1,74608,13072250405,13195921,74191,0,149,2
0xc20bd88faa734f2a6f3d68c00efa6f9746f4cc81d6777a7a08fb8160d9178758,2,0xf2978b5dabb93964410fb0394c07f144706a2df7,0x91bf23d27170712e0e93bda5478f86bbff2c1915,2022-10-16 22:57:59+00:00,111,125,0.888,15,156,156,1.0,34,31,0xc20bd88faa734f2a6f3d68c00efa6f9746f4cc81d6777a7a08fb8160d9178758,11,4,11,29,14,102414,44,368,2353642,6,5.0,2.0,1,3,135809,13371380674,5480063,135809,0,145,2
0xf413620e7b89a9ef771894b82926dd9b68afc05c7f881b26eb364b6c849065a2,1,0xecbe76eb784a1ec0aeb49c2619d0c7b3661b88a4,0x3561081260186e69369e6c32f280836554292e08,2022-10-15 03:54:23+00:00,51,53,0.9622641509433962,8,117,129,0.9069767441860463,71,53,0xf413620e7b89a9ef771894b82926dd9b68afc05c7f881b26eb364b6c849065a2,1,1,5,23,13,89394,84,390,2489877,4,1.0,2.0,1,1,60334,16701227358,5518925,60050,0,112,2
0x70d2b68fb7064fef483b037fcb8625557ec68df0f9e6b5428a790f147dbd8de5,2,0xcf2b7c6bc98bfe0d6138a25a3b6162b51f75e05d,0x91bf23d27170712e0e93bda5478f86bbff2c1915,2022-10-14 23:42:11+00:00,105,119,0.8823529411764705,13,2747,2856,0.9618347338935574,468,30,0x70d2b68fb7064fef483b037fcb8625557ec68df0f9e6b5428a790f147dbd8de5,1,1,3,28,12,88312,857,1938,11826775,3,1.0,1.0,1,1,92190,14591530502,9488263,92190,0,2748,0
0xcf541690cc4b7dec14ea34c756214c13f9427b34ac1d5e85c5e83959fdcbdab0,1,0x3bb0a33aa7c8db101e57dd7b4e35d36afc931a24,0x3561081260186e69369e6c32f280836554292e08,2022-10-14 22:43:23+00:00,50,52,0.9615384615384616,7,19,19,1.0,13,52,0xcf541690cc4b7dec14ea34c756214c13f9427b34ac1d5e85c5e83959fdcbdab0,1,1,5,22,12,87846,14,187,1190739,4,1.0,2.0,1,1,60334,16012660452,2282288,60050,0,15,2
0x07d6739c656d13b691d1c4cb46f52092e09df60fd09cf8527e3d69fd8938d924,1,0x17f44a971b56ee342c94f12c8fb5569d7f6c3830,0x3561081260186e69369e6c32f280836554292e08,2022-10-14 22:22:47+00:00,49,51,0.9607843137254902,7,24,24,1.0,12,51,0x07d6739c656d13b691d1c4cb46f52092e09df60fd09cf8527e3d69fd8938d924,1,1,5,21,12,87743,15,450,2879521,4,1.0,2.0,1,1,60334,14491238775,7816848,60050,0,19,2
0xb191418f6cc169c9324867db92a8cf6baac1998c7fc1628fce2c0c1767330a94,1,0x24c6bbb049784095b398f54b963cc5c9189436e3,0x3561081260186e69369e6c32f280836554292e08,2022-10-14 07:27:59+00:00,48,50,0.96,7,2034,2067,0.9840348330914368,185,50,0xb191418f6cc169c9324867db92a8cf6baac1998c7fc1628fce2c0c1767330a94,3,2,5,20,12,83293,540,190,1207547,4,1.0,2.0,1,1,74608,12407842108,6095140,74191,0,2056,2
0x2d8041d59b25324e344527bff508ddcc9763339e97b0d95baee8fa08b65d2409,2,0x24c6bbb049784095b398f54b963cc5c9189436e3,0x91bf23d27170712e0e93bda5478f86bbff2c1915,2022-10-14 07:24:59+00:00,103,117,0.8803418803418803,13,2033,2066,0.984027105517909,185,29,0x2d8041d59b25324e344527bff508ddcc9763339e97b0d95baee8fa08b65d2409,1,1,3,26,12,83452,540,190,1207532,3,1.0,1.0,1,1,140531,14655844923,2646381,140531,0,2055,2
0x329a11c08c91a1a09e768cd208f3c7677daea22b87526f788081ee0664cb50e3,1,0x24c6bbb049784095b398f54b963cc5c9189436e3,0x3561081260186e69369e6c32f280836554292e08,2022-10-14 07:24:35+00:00,47,49,0.9591836734693876,7,2032,2065,0.9840193704600484,185,49,0x329a11c08c91a1a09e768cd208f3c7677daea22b87526f788081ee0664cb50e3,2,2,1,20,12,83276,539,190,1207530,2,,,1,0,46279,13619041371,5777544,46279,0,2054,2
0x23aa99ddc1d59732295225d08067156e146900c75fbc39cf76527eeac2732cac,2,0xbd1ded3bcc8103028c8ebdc61990ca777709b10a,0x91bf23d27170712e0e93bda5478f86bbff2c1915,2022-10-10 22:32:11+00:00,89,103,0.8640776699029125,9,670,685,0.978102189781022,221,28,0x23aa99ddc1d59732295225d08067156e146900c75fbc39cf76527eeac2732cac,1,1,3,25,8,59315,257,424,2710106,3,1.0,1.0,1,1,140531,29633272001,10834948,140531,0,637,2
0xce432fea99d7fe8bca76fdc26ecf7bcad443a30851a402ac5c09048f18b900ec,1,0xbd1ded3bcc8103028c8ebdc61990ca777709b10a,0x3561081260186e69369e6c32f280836554292e08,2022-10-10 22:31:11+00:00,46,48,0.9583333333333331,6,669,684,0.9780701754385964,221,48,0xce432fea99d7fe8bca76fdc26ecf7bcad443a30851a402ac5c09048f18b900ec,2,1,1,20,8,59136,256,424,2710101,2,,,1,0,46279,27018815762,23017418,46279,0,636,2
0x5463fe5e3345b9b3ca9f2d9fa2c019c0ad0798d6a06a55fa22e126b132154ddf,1,0xbd1ded3bcc8103028c8ebdc61990ca777709b10a,0x3561081260186e69369e6c32f280836554292e08,2022-10-10 22:30:47+00:00,45,47,0.9574468085106383,6,668,683,0.9780380673499268,221,47,0x5463fe5e3345b9b3ca9f2d9fa2c019c0ad0798d6a06a55fa22e126b132154ddf,1,1,5,20,8,59134,256,424,2710099,4,1.0,2.0,1,1,91696,29400362857,7963307,86479,0,635,2
0x406374f8258c542ef8df45f45e01ed05a98e9bab416fc815a9e967d4bf916799,2,0x4c55c41bd839b3552fb2abecacfdf4a5d2879cb9,0x91bf23d27170712e0e93bda5478f86bbff2c1915,2022-10-10 10:47:35+00:00,88,102,0.8627450980392157,9,1320,1385,0.9530685920577616,365,27,0x406374f8258c542ef8df45f45e01ed05a98e9bab416fc815a9e967d4bf916799,2,1,3,24,8,55812,450,1616,10138735,3,1.0,1.0,1,1,140531,38930973708,6059820,140531,0,1345,2
0x37570e1941b64897737cb0cf3129ae7aeb91a11a5bbc11046b4ed32eabcfdffd,1,0x4c55c41bd839b3552fb2abecacfdf4a5d2879cb9,0x3561081260186e69369e6c32f280836554292e08,2022-10-10 10:45:35+00:00,44,46,0.9565217391304348,6,1318,1382,0.9536903039073806,365,46,0x37570e1941b64897737cb0cf3129ae7aeb91a11a5bbc11046b4ed32eabcfdffd,2,1,1,19,8,55628,449,1616,10138725,2,,,1,0,46279,40000000000,10067238,46279,0,1343,2
0x4c65802374516e90f251a3c8157f05ea8cabb5d732a31ce331db5dc434cbcf2a,1,0x4c55c41bd839b3552fb2abecacfdf4a5d2879cb9,0x3561081260186e69369e6c32f280836554292e08,2022-10-10 10:44:23+00:00,43,45,0.9555555555555556,6,1316,1380,0.953623188405797,365,45,0x4c65802374516e90f251a3c8157f05ea8cabb5d732a31ce331db5dc434cbcf2a,1,1,5,19,8,55622,448,1616,10138719,4,1.0,2.0,1,1,91696,37858051316,11232444,86479,0,1341,2
0xacac0ac2ae63179b2a057f5b49a1b102c9bb6321abe06689607fd154f42a8928,1,0x988a502bc0375bb9e0923902b547c6ae2723fc05,0x3561081260186e69369e6c32f280836554292e08,2022-10-08 09:39:59+00:00,42,44,0.9545454545454544,5,1471,1511,0.973527465254798,211,44,0xacac0ac2ae63179b2a057f5b49a1b102c9bb6321abe06689607fd154f42a8928,1,1,5,18,6,40970,348,426,2715969,4,1.0,2.0,1,1,91708,12046461838,12297313,91291,0,1397,2
0x720151cac32bb5941138a421563810f0d695254df041f357f2fdba5e0ba7858d,1,0x4731223a7b5ac0c425f1f35d0bdf6d340a93a181,0x3561081260186e69369e6c32f280836554292e08,2022-10-07 21:49:23+00:00,41,43,0.9534883720930232,4,11,11,1.0,5,43,0x720151cac32bb5941138a421563810f0d695254df041f357f2fdba5e0ba7858d,3,2,5,17,5,37431,5,10,72475,4,1.0,2.0,1,1,67255,7828920392,28126427,66956,0,10,2
0x52478a1449699e5c5b6dac41fad69b3a58ac67b3218a943b6d0442a445e7bcab,2,0x4731223a7b5ac0c425f1f35d0bdf6d340a93a181,0x91bf23d27170712e0e93bda5478f86bbff2c1915,2022-10-07 21:47:23+00:00,77,90,0.8555555555555555,6,10,10,1.0,5,26,0x52478a1449699e5c5b6dac41fad69b3a58ac67b3218a943b6d0442a445e7bcab,2,2,19,22,5,37595,5,10,72465,6,9.0,2.0,1,3,205590,7784292756,6786190,195990,0,9,2
0xed49da68fda5efe1828e87b5b9a75004f88f7b26bd3a54a30edb5f12c70f7053,2,0x79a94077ac9ff31a9e728a25bf9a549affea1632,0x91bf23d27170712e0e93bda5478f86bbff2c1915,2022-10-07 08:54:47+00:00,76,89,0.8539325842696629,6,274,277,0.9891696750902526,118,25,0xed49da68fda5efe1828e87b5b9a75004f88f7b26bd3a54a30edb5f12c70f7053,1,1,3,22,5,33775,99,732,4702604,3,1.0,1.0,1,1,140531,6021375743,12419934,140531,0,237,2
0x99e9f121268c345fe86820ae3cbdcd06874f722a5d0f3bd8c1c42dccdc228838,1,0x79a94077ac9ff31a9e728a25bf9a549affea1632,0x3561081260186e69369e6c32f280836554292e08,2022-10-07 08:54:11+00:00,40,42,0.9523809523809524,4,273,276,0.9891304347826086,118,42,0x99e9f121268c345fe86820ae3cbdcd06874f722a5d0f3bd8c1c42dccdc228838,2,1,1,17,5,33598,98,732,4702601,2,,,1,0,46279,6750104265,6217508,46279,0,236,2
0x218f796d7271acfc0c9107631b942868a6d664d1e765e63434d3168ca950eb09,1,0x79a94077ac9ff31a9e728a25bf9a549affea1632,0x3561081260186e69369e6c32f280836554292e08,2022-10-07 08:51:47+00:00,39,41,0.951219512195122,4,272,275,0.9890909090909092,118,41,0x218f796d7271acfc0c9107631b942868a6d664d1e765e63434d3168ca950eb09,1,1,5,17,5,33586,98,732,4702589,4,1.0,2.0,1,1,91696,5427218434,12992128,86479,0,235,2
0x2b21ec25be278683737a09f29b3f3faaea5affea8185ad57fc9e0a9311c80aca,2,0x0d734a787dfbadf4916b858d939aae0a9eeef4e2,0x91bf23d27170712e0e93bda5478f86bbff2c1915,2022-10-04 22:53:35+00:00,71,84,0.8452380952380952,3,1761,1779,0.9898819561551432,292,24,0x2b21ec25be278683737a09f29b3f3faaea5affea8185ad57fc9e0a9311c80aca,1,1,3,20,2,16478,369,547,3500906,3,1.0,1.0,1,1,140531,14579766854,793021,140531,0,1717,2
