transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type
0x699dde4890a5dc86fc0543c0c8b293b5587f08a0eb3ff93cb8492c13febcf2e7,2,0x05e362bef8c3519a945a65e187e052e23613902c,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-14 18:20:41+00:00,1651,1690,0.9769230769230768,91,2713,2762,0.9822592324402608,329,961,9,7,8,923,103,656188,270,1467,9110780,7,4.0,3.0,1,3,166558,61940298662,15117631,110741,0,2717,2.0
0xf3ff50bb8418c9d83134e21694283b2ba0e9853968337e021a971a8d172db9ae,2,0x01a9166c6492713e939f85e23cccfa88e5ef671f,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-14 18:11:31+00:00,1650,1689,0.9769094138543516,91,70,70,1.0,17,960,3,3,8,923,103,656146,14,130,836183,7,4.0,3.0,1,3,140926,66302210859,4575888,88853,0,52,2.0
0x0795e71d7bf6a4ad5b81f451ec70af66fe47539a8035a799da16715d4f3701bc,2,0xe9eea3829349eeb1c1a27437446ca85c11280463,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-14 15:11:44+00:00,1649,1688,0.9768957345971564,91,652,670,0.9731343283582088,68,959,2,2,8,923,103,655351,100,417,2691753,7,4.0,3.0,1,3,140926,61570761972,5797922,88853,0,655,2.0
0xc03900f5a755543ade9666b0d8db91324ed86b3cb05bfbf7bd299f7417b87334,2,0x6721139dbafef557ed9a74642cad6af7666ad461,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-14 14:18:07+00:00,1648,1687,0.976882039122703,91,168,169,0.9940828402366864,58,958,2,2,8,923,103,655086,48,420,2711180,7,4.0,3.0,1,3,93951,54640196733,22611679,88853,0,157,2.0
0x57f9cc3caa0d804e4f40364ee42bdd547642e5f1716af137b1b8bdf14dcf8473,2,0xd8047842874e3be4a1155ad052dbd5395d3a154f,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-14 13:45:08+00:00,1647,1686,0.9768683274021353,91,28,29,0.9655172413793104,9,957,4,4,8,923,103,654942,13,95,606631,7,4.0,3.0,1,3,140944,103069156692,2613294,88865,0,25,2.0
0x404c8dc7365d8d77cad320b682f0aac8494fa3563ef45d5e2383656af7a5b95f,3,0x32a59b87352e980dd6ab1baf462696d28e63525d,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-14 09:59:30+00:00,1646,1685,0.976854599406528,91,6286,7384,0.8513001083423619,534,956,1,1,6,923,103,653935,1273,1422,8847922,4,4.0,1.0,1,2,250959,38664348926,25144672,165716,0,7318,2.0
0xeab93827cecb1e6d8f0ea0e55d37161f0e705d0359bd549c9a9a8972a4fed509,2,0xccff041faeb4afda1cf84b0c082d907387291453,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-14 08:30:06+00:00,1645,1684,0.9768408551068885,91,168,172,0.9767441860465116,49,955,2,2,8,922,103,653523,50,1541,9490620,7,4.0,3.0,1,3,140890,52817541281,5214578,93629,0,153,2.0
0x619b87dae8dd189ac0f3eb268d53e4d6f99ccef58efad4cb62667d1bc8125a34,2,0x10690227d831a2daef1e7728226bf2501eb8beca,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-13 21:31:51+00:00,1644,1683,0.9768270944741532,90,181,184,0.983695652173913,59,954,2,2,8,922,102,650631,59,1664,10042267,7,4.0,3.0,1,3,140926,91370029140,12354015,88853,0,170,2.0
0x8d8ee96453f1cb59c2ddf88eec21d2faf7f72947e8deb36fd5df51376c1a1a26,3,0x0b025d49201314db012911a95ec7e4609027a693,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-13 14:46:09+00:00,1643,1682,0.9768133174791914,90,1032,1115,0.9255605381165918,168,953,2,2,13,922,102,648777,200,328,2111109,7,5.0,3.0,1,3,163582,45002384697,5097147,103958,0,1093,2.0
0x82c81f9adc710e754a425594d0bc9c0ed03baf8353b8fd9f516578acd09975f1,2,0xbae1d68661b98ba3b7dca7468b014a05a8c5e64f,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-13 14:19:25+00:00,1642,1681,0.976799524092802,90,42,43,0.9767441860465116,25,952,2,1,8,922,102,648650,22,425,2746072,7,4.0,3.0,1,3,166576,63833814028,6409387,105953,0,39,2.0
0xb54f46644ab29633c61f227ce1a0a1ab2d17237a49585cb4f0bd8eb82a2618a6,3,0xbae1d68661b98ba3b7dca7468b014a05a8c5e64f,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-13 13:59:15+00:00,1641,1680,0.976785714285714,90,41,42,0.976190476190476,25,951,1,1,12,922,102,648575,22,425,2745997,7,5.0,3.0,1,3,284239,42439597740,4440642,183103,0,38,2.0
0x4b25719d1d5d5da4e4f9bb6166c4ee5f55f8fa37d4496a3eb8f78ac76bc9f612,2,0x4721a43133d1a13f3651a415b68f81e73edb5dc6,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-13 13:40:53+00:00,1640,1679,0.9767718880285884,90,565,588,0.9608843537414966,122,950,14,12,8,921,102,648487,73,308,1979001,7,4.0,3.0,1,3,166558,50630968054,3949435,110741,0,556,2.0
0x5f3356a59da9e74ae0f71fb0face2c5c43c6321fd34954829a56538674ce8d0a,2,0x05e362bef8c3519a945a65e187e052e23613902c,0xc9f27a50f82571c1c8423a42970613b8dbda14ef,2021-12-13 12:47:15+00:00,1639,1678,0.9767580452920142,90,2693,2742,0.9821298322392414,328,949,8,6,8,921,102,648222,268,1466,9102814,7,4.0,3.0,1,3,140908,39592978670,12572222,93641,0,2696,2.0
