transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type
0x0c5d7b6d46431006f95f1a389b38282a89127763c91022d9b9fc62f1ce12ceba,1,0x98492afbc7a2f06fd92570701b469ca90288078c,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-27 21:58:11+00:00,870,883,0.985277463193658,110,312,316,0.9873417721518988,123,883,0x0c5d7b6d46431006f95f1a389b38282a89127763c91022d9b9fc62f1ce12ceba,1,1,5,249,161,1109187,156,467,3044296,5,3.0,1.0,1,3,266111,63933392007,16390686,246911,4854369000000000,297,2
0x65161ce3069ad43b5e12fa71a68d39be4eae1e73e1cfaa71e37fad2251c10cd0,20,0x5480259e435fa36e098601525aa1d60defd43a2f,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-27 19:45:59+00:00,869,882,0.9852607709750568,110,413,414,0.997584541062802,202,882,0x65161ce3069ad43b5e12fa71a68d39be4eae1e73e1cfaa71e37fad2251c10cd0,1,1,59,248,161,1108530,108,544,3539228,5,19.0,2.0,2,2,841809,16084647147,16556007,750609,30744336600000000,401,2
0xa589e388b8a3cc67a1d4ecb8c4838cfbf8812a482076e3c4d8efbaa8bb4cf0fd,16,0x12d024ea9d20232380d7b6a7e64b114469ecbbec,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-27 19:34:59+00:00,868,881,0.985244040862656,110,1131,1182,0.9568527918781726,296,881,0xa589e388b8a3cc67a1d4ecb8c4838cfbf8812a482076e3c4d8efbaa8bb4cf0fd,2,2,58,247,161,1108475,195,791,5142425,11,29.0,2.0,3,8,1539855,19973724744,6186578,1355055,46925566400000000,1075,2
0xd8e727209144d7f1d4121ed56c6a26c2a99c9e285d21d9adca9a310f53111f12,1,0x95cf04860f086838b8d69104d072adfdd2b62421,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-27 15:39:11+00:00,867,880,0.9852272727272728,110,461,477,0.9664570230607966,178,880,0xd8e727209144d7f1d4121ed56c6a26c2a99c9e285d21d9adca9a310f53111f12,11,2,5,247,161,1107300,128,623,4043092,5,3.0,1.0,1,3,179668,20518011126,7555516,170068,4854369000000000,382,2
0x3c611f9a197942d94105c20fafa2c95a28c3a85a65da6057b2280875e810f5c9,1,0x95cf04860f086838b8d69104d072adfdd2b62421,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-27 15:35:23+00:00,866,879,0.9852104664391352,110,458,474,0.9662447257383964,178,879,0x3c611f9a197942d94105c20fafa2c95a28c3a85a65da6057b2280875e810f5c9,10,2,5,247,161,1107283,127,623,4043075,4,3.0,1.0,1,2,264839,22135887062,13181628,238039,4854369000000000,379,2
0x39d1aee42182054344a5dc8634a706e3501dab9f68c7a97f8166e18d953245e7,1,0x95cf04860f086838b8d69104d072adfdd2b62421,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-27 14:57:35+00:00,865,878,0.9851936218678816,110,456,472,0.9661016949152542,178,878,0x39d1aee42182054344a5dc8634a706e3501dab9f68c7a97f8166e18d953245e7,9,2,4,247,161,1107094,127,623,4042886,5,1.0,2.0,1,2,119575,12688050402,6881685,114775,1618123000000000,377,2
0x84308298550f04d35ffe732e66b9f8e1e8a0fab40aeebf0763783d2bb938a7fa,1,0x95cf04860f086838b8d69104d072adfdd2b62421,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-27 14:55:11+00:00,864,877,0.985176738882554,110,454,470,0.9659574468085104,178,877,0x84308298550f04d35ffe732e66b9f8e1e8a0fab40aeebf0763783d2bb938a7fa,8,2,3,247,161,1107082,126,623,4042874,4,1.0,1.0,1,2,90821,12449055331,7977049,86021,1618123000000000,375,2
0x0e670979711d20ab4151c942438cc86cff5a7504b7b3b59e56a5b891fa5e504e,1,0xd7c3246dd5a9d26f5eade831ee0786f846618c49,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-27 11:32:23+00:00,863,876,0.985159817351598,110,15,15,1.0,3,876,0x0e670979711d20ab4151c942438cc86cff5a7504b7b3b59e56a5b891fa5e504e,7,2,3,247,161,1106076,8,10,73104,4,1.0,1.0,1,2,111439,11837470241,27001843,106639,1618123000000000,13,2
0x4aeff3b7a97419415b0e8c22d88c03c66029a1ced5d27d63c72f0f164795fcb9,1,0xc2fd5fb90252f8f69d2646d03a9e3e9085d50714,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-27 07:24:47+00:00,862,875,0.9851428571428572,110,320,326,0.9815950920245398,92,875,0x4aeff3b7a97419415b0e8c22d88c03c66029a1ced5d27d63c72f0f164795fcb9,2,1,52,247,161,1104844,58,439,2860628,4,50.0,1.0,1,2,1047978,12202413919,7940681,1043178,80906148900000000,270,2
0x0438dab29b576f1c8abc60bc677cae4abd5b738d8ae2978539f85ebf6acb5d72,1,0xc2fd5fb90252f8f69d2646d03a9e3e9085d50714,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-27 07:18:23+00:00,861,874,0.9851258581235696,110,318,324,0.9814814814814816,92,874,0x0438dab29b576f1c8abc60bc677cae4abd5b738d8ae2978539f85ebf6acb5d72,1,1,82,247,161,1104812,58,439,2860596,4,80.0,1.0,1,2,1663596,14000000000,13169547,1663596,129449838200000000,269,2
0x3ac2eb7138749c97b87d222c4b2147f04b2d76ba1b575d88c7bc7358a6d2c4d0,1,0xc0f0adbd3e06b2ba2258b4cec3b60b5510789ec4,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-27 04:37:23+00:00,860,873,0.9851088201603666,110,257,257,1.0,92,873,0x3ac2eb7138749c97b87d222c4b2147f04b2d76ba1b575d88c7bc7358a6d2c4d0,9,6,8,246,161,1104012,109,423,2752477,5,3.0,2.0,1,2,147229,23179289070,1996724,142429,24390244000000000,242,2
0xb7c0ded104f5e4022524fb75d03a78115142c7764d4d4aae65a52f3b74f4d6c5,1,0xc0f0adbd3e06b2ba2258b4cec3b60b5510789ec4,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-27 04:36:23+00:00,859,872,0.985091743119266,110,256,256,1.0,92,872,0xb7c0ded104f5e4022524fb75d03a78115142c7764d4d4aae65a52f3b74f4d6c5,8,6,2,246,161,1104007,109,423,2752472,3,0.0,1.0,1,1,49803,21688608932,9442223,49803,50000000000000000,241,2
0x42b18fc60013dc6c1997b8fba739f7ebaddc387f1d5f873038bc931a675e5e89,17,0xfe0fb970566e5ee272692ce8b831f46317de639c,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-27 03:38:23+00:00,858,871,0.9850746268656716,110,948,994,0.953722334004024,288,871,0x42b18fc60013dc6c1997b8fba739f7ebaddc387f1d5f873038bc931a675e5e89,1,1,68,246,161,1103719,245,1783,11218895,20,39.0,3.0,4,13,1563521,12312946475,10065417,1438721,63106796200000000,942,2
0xc71ed816e9632813ddc040e0eee8d20f945a8406c55fa3bf7a3eeef840b50be8,1,0xeeec0e4927704ab3bbe5df7f4effa818b43665a3,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-27 00:25:59+00:00,857,870,0.9850574712643678,110,1274,1298,0.9815100154083204,374,870,0xc71ed816e9632813ddc040e0eee8d20f945a8406c55fa3bf7a3eeef840b50be8,1,1,14,245,161,1102764,265,1174,7560809,10,9.0,2.0,1,7,642017,14554968151,3100026,579617,14563106800000000,1267,2
0x8c23dba9b620ccf9147fcddaf118d42b442c90845d56a15dd090116f3e12c103,1,0xebf5c03b03f175f82c794a2941f3043e5e5eb8ba,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-26 22:37:23+00:00,856,869,0.9850402761795168,109,612,619,0.988691437802908,203,869,0x8c23dba9b620ccf9147fcddaf118d42b442c90845d56a15dd090116f3e12c103,10,2,3,244,160,1102226,301,459,2987054,3,1.0,1.0,1,2,56833,12727827453,6281093,56833,0,556,2
0x2b00f3e9dd4ec88fc1b8cd884d87d7b43be1f3d40453bbd90817a4e769eea029,1,0xebf5c03b03f175f82c794a2941f3043e5e5eb8ba,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-26 22:35:59+00:00,855,868,0.9850230414746544,109,611,618,0.988673139158576,203,868,0x2b00f3e9dd4ec88fc1b8cd884d87d7b43be1f3d40453bbd90817a4e769eea029,9,2,18,244,160,1102219,301,459,2987047,5,8.0,2.0,1,2,233320,12580710560,7926638,233320,12944983900000000,555,2
0x0ce8f1b3d1c07bff7acb4d38b6d5e1a3f9e4a4141d292b629818e42cd57a127b,1,0x0ca9fbaf91d0f6b5f190681d6bb435ebdaf7449f,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-26 21:22:35+00:00,854,867,0.9850057670126872,109,359,380,0.9447368421052632,62,867,0x0ce8f1b3d1c07bff7acb4d38b6d5e1a3f9e4a4141d292b629818e42cd57a127b,1,1,5,244,160,1101855,81,130,904476,6,1.0,3.0,1,2,135303,14086788366,16217207,130503,1618123000000000,350,2
0x55f39054674fe235cd96e74927e88801783f0a0e731abf6b24d1c94590f3f0f9,1,0x800b8f19273e29e37fcb147e1916e6860195dab4,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-26 16:27:47+00:00,853,866,0.9849884526558892,109,958,1008,0.9503968253968252,236,866,0x55f39054674fe235cd96e74927e88801783f0a0e731abf6b24d1c94590f3f0f9,1,1,14,243,160,1100386,272,606,3932983,7,9.0,2.0,1,4,479051,13775505888,6813564,449451,14563106800000000,943,2
0xaf2d0556798a618c9653cbb47876e884d5b6f8b1bd4f3162afdde9fb2919bbe5,1,0x71b0e047a904b6b0263d76a10fd2c7698d5eafe7,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-26 10:12:11+00:00,852,865,0.984971098265896,109,1787,1882,0.9495217853347502,393,865,0xaf2d0556798a618c9653cbb47876e884d5b6f8b1bd4f3162afdde9fb2919bbe5,1,1,12,242,160,1098523,588,674,4371527,4,10.0,1.0,1,2,872958,10524284961,23966670,772158,16181229800000000,1799,2
0x5b65c3b7fa206349380a4701c91fd624a5bd225e4c766b90c67b9249e17f9fd2,1,0x08d656d0d726febef66388ae5d827a45c0afde4f,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-26 06:55:11+00:00,851,864,0.9849537037037036,109,904,963,0.9387331256490132,271,864,0x5b65c3b7fa206349380a4701c91fd624a5bd225e4c766b90c67b9249e17f9fd2,2,2,6,241,160,1097539,212,648,4206861,5,4.0,1.0,1,3,328066,10797346313,14240849,294466,6472492000000000,834,2
0xe773c5244953c7e80ca07e8bbcb2aa9d4366317c2b10f5abe53d1fd48ca2fbd1,1,0xc0f0adbd3e06b2ba2258b4cec3b60b5510789ec4,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-26 00:59:11+00:00,850,863,0.984936268829664,109,254,254,1.0,91,863,0xe773c5244953c7e80ca07e8bbcb2aa9d4366317c2b10f5abe53d1fd48ca2fbd1,7,5,4,241,160,1095769,108,422,2744234,4,2.0,1.0,1,2,244422,10455786481,7811780,220422,16260162700000000,239,2
0x1b45585118bb7f51a0662bc5ca68ac3eb504b293c0d1b44ba833c77a2baabf3e,1,0x984b6d329d3aa1d6d5a14b134fb1fb8bcc66d60c,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-25 23:53:47+00:00,849,862,0.9849187935034804,108,1210,1224,0.988562091503268,311,862,0x1b45585118bb7f51a0662bc5ca68ac3eb504b293c0d1b44ba833c77a2baabf3e,1,1,3,241,159,1095444,316,628,4078326,4,1.0,1.0,1,2,170646,10538567485,4823616,161046,1618123000000000,1070,2
0xc7e1a4c4e00cec26efea8dfa3125bf6dfaec76f49a2f765951781216b9bf326e,1,0x2c8b8377fe8457c8f45b96240cc446f05f09e918,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-25 21:27:59+00:00,848,861,0.9849012775842044,108,1099,1105,0.9945701357466064,149,861,0xc7e1a4c4e00cec26efea8dfa3125bf6dfaec76f49a2f765951781216b9bf326e,33,4,9,240,159,1094716,164,1800,11325371,4,7.0,1.0,1,2,440775,11789401680,16594468,402375,56910569200000000,997,2
0x81e5bef52c266ec4f4f13b3b96ac7186048df1d71a57ebf997491de9ed68386f,1,0x2c8b8377fe8457c8f45b96240cc446f05f09e918,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-25 21:27:11+00:00,847,860,0.9848837209302324,108,1098,1104,0.9945652173913044,149,860,0x81e5bef52c266ec4f4f13b3b96ac7186048df1d71a57ebf997491de9ed68386f,32,4,2,240,159,1094712,164,1800,11325367,3,0.0,1.0,1,1,49803,11018675901,5440337,49803,150000000000000000,996,2
0x169e1914eba9a5136893d166c46fc070e48683f5bac5a8de5037a3cc6ec66912,1,0x2c8b8377fe8457c8f45b96240cc446f05f09e918,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-25 21:15:11+00:00,846,859,0.9848661233993014,108,1096,1102,0.9945553539019965,149,859,0x169e1914eba9a5136893d166c46fc070e48683f5bac5a8de5037a3cc6ec66912,31,4,6,240,159,1094652,164,1800,11325307,4,4.0,1.0,1,2,327114,11964624317,8359325,294714,32520325300000000,994,2
0xffa5cf706b38b6c48123a76f3d648dfc58a2c7e26ed66a94f84a3966a5c05446,1,0x2c8b8377fe8457c8f45b96240cc446f05f09e918,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-25 20:47:59+00:00,845,858,0.9848484848484848,108,1095,1101,0.994550408719346,149,858,0xffa5cf706b38b6c48123a76f3d648dfc58a2c7e26ed66a94f84a3966a5c05446,30,4,3,240,159,1094516,164,1800,11325171,4,1.0,1.0,1,2,166710,15115874629,7828157,152310,8130081400000000,993,2
