transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample
0xecdd3e8e1c9eef711d7f11d610400ab4f9e6f092188147ff0257d6679f4cde10,1,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:40:15.000000 UTC,250000,186677584841,4273733,63209,0,3543011,2,1340,5382482,116724736,0.04611260804222337,1386,797858,3716818,0.21466157342113604,191,145,0xecdd3e8e1c9eef711d7f11d610400ab4f9e6f092188147ff0257d6679f4cde10,575819,177,1,16396093,1436,8912057,1892553,189,1216024,2,,,1,0
0x9fe854207c1bd106b8e5c1abf7e1144f0f089ee7e21e3fbf78ceee5b566730a2,1,0x7abe0ce388281d2acf297cb089caef3819b13448,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:43:22.000000 UTC,93865,202646408022,11231624,63221,0,131898,2,1068,5382494,116724972,0.0461126176153634,1386,126618,151250,0.83714380165289259,536,380,0x9fe854207c1bd106b8e5c1abf7e1144f0f089ee7e21e3fbf78ceee5b566730a2,27380,475,1,16396104,1436,8912069,17369,568,3677492,2,,,1,0
0xd4bfd58bf8eaa6201d6cc2a8a42855be1042dffb051e9fb4c59ecebab327992b,1,0x28c6c06298d514db089934071355e5743bf21d60,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:42:23.000000 UTC,207128,238000000000,3110196,63209,0,2384754,,1202,5382490,116724873,0.046112622457083335,1386,579285,3384805,0.17114279847731259,188,265,0xd4bfd58bf8eaa6201d6cc2a8a42855be1042dffb051e9fb4c59ecebab327992b,404189,160,1,16396096,1436,8912065,693669,195,1257109,2,,,1,0
0x27310af7f98b5634b88264e38f8677d93326bbfedf49cb6b18fb264b4536cc20,1,0x28c6c06298d514db089934071355e5743bf21d60,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:40:25.000000 UTC,207128,224000000000,6352341,46121,0,2384731,,1297,5382483,116724788,0.046112596066569853,1386,579280,3384779,0.17114263590030546,188,151,0x27310af7f98b5634b88264e38f8677d93326bbfedf49cb6b18fb264b4536cc20,404174,160,1,16396094,1436,8912058,693665,195,1257102,2,,,1,0
0xdcb496db41c1a88f847afbccdc0fdbbec8b6363aa794e79f897de5326bab660d,1,0xe59cd29be3be4461d79c0881d238cbe87d64595a,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:42:23.000000 UTC,250000,232270234419,3366920,63185,0,277109,,1188,5382490,116724873,0.046112622457083335,1386,196557,277161,0.70917986296773361,161,262,0xdcb496db41c1a88f847afbccdc0fdbbec8b6363aa794e79f897de5326bab660d,277095,161,1,16396096,1436,8912065,11,160,1031638,2,,,1,0
0x4a0495ba1551eb73091787a3096449925187f42852cac19fcb4b5e63efdfea74,1,0xf26f397fef9f338b7502c6fc42aa18ebd1af756d,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:45:14.000000 UTC,200000,217213214757,2806194,63197,0,10941,2,1007,5382499,116725026,0.04611263911819561,1386,10955,10955,1.0,169,432,0x4a0495ba1551eb73091787a3096449925187f42852cac19fcb4b5e63efdfea74,10936,168,1,16396106,1436,8912074,5,175,1127763,2,,,1,0
0x8b761e57b20df1f264eea5048eb0f73d021b3f506d09073d8c5617374dbc82e0,1,0xf60c2ea62edbfe808163751dd0d8693dcb30019c,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:43:22.000000 UTC,207128,249000000000,1600482,207128,0,751286,,1082,5382494,116724972,0.0461126176153634,1386,465167,806977,0.57643154637616689,268,342,0x8b761e57b20df1f264eea5048eb0f73d021b3f506d09073d8c5617374dbc82e0,191975,238,1,16396104,1436,8912069,216073,272,1756343,2,,,1,0
0x6d123d3bf3e67ec0f39b3e607ca2f892a74512f97b2a21a48b1a43e53132120b,4,0x9e5ff3e08e810d0b0c94f6dc256f0c6229e2fd9e,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,2021-11-03 23:41:25.000000 UTC,457522,202326710197,11101707,315758,0,19,2,1276,3164557,49518634,0.063906387240003429,517,26,26,1.0,11,7,0x6d123d3bf3e67ec0f39b3e607ca2f892a74512f97b2a21a48b1a43e53132120b,5,4,31,2801175,516,3338437,10,263,1696520,8,8,4,3,5
0xb9efa617e7c338ee7b1e74a1b299f122c252ed9c8cbcb3ec9363a608ebd27020,1,0x8dbbca57ea56290efa14d835bbfd34faf1d89753,0x47e312d99c09ce61a866c83cbbbbed5a4b9d33e7,2021-11-03 23:43:03.000000 UTC,500000,178000000000,11145814,375215,0,3388,,1139,14546,91955,0.15818606927301399,98,3212,3605,0.8909847434119279,566,1,0xb9efa617e7c338ee7b1e74a1b299f122c252ed9c8cbcb3ec9363a608ebd27020,22,13,23,22276,103,667420,226,1041,6577755,9,16,4,1,2
0xda108f1b3e54cc194fb588a1d1bd63deeb301deecb3dab8466841d9b8e79c1dc,1,0xf60c2ea62edbfe808163751dd0d8693dcb30019c,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:43:03.000000 UTC,207128,266000000000,2219536,63221,0,751276,,1141,5382493,116724922,0.046112628800899946,1386,465166,806972,0.57643387874672236,268,330,0xda108f1b3e54cc194fb588a1d1bd63deeb301deecb3dab8466841d9b8e79c1dc,191973,238,1,16396102,1436,8912068,216072,272,1756342,2,,,1,0
