transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,sender_lifetime_days,sender_lifetime_block,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample
0x031ac77eb50fee31c910a98c0ddc1cfc2260756c8972d6d02a6033dbcbdbdb2f,1,0x3bc83c38c8e09b0d4ef4c0efc8d78d64be9c519d,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:39:36.000000 UTC,250000,174499822096,7780113,41321,0,42,2,1370,5382479,116724719,0.046112589056650458,1386,62,64,0.96875,15,190,1224592,117,0x031ac77eb50fee31c910a98c0ddc1cfc2260756c8972d6d02a6033dbcbdbdb2f,21,15,1,16396092,1436,8912054,6,2,,,1,0
0x30027851bf5d10b248725ff82660f242425af24fbafc0e45cdb2d1b861061852,1,0x822d9f6f6d1e0a9785a8dff3083858e2c888f078,0x80374c0252fe23378d45ef088f5b924ad29fc54a,2021-11-03 23:38:27.000000 UTC,210000,192853305569,7218929,44542,0,182498,,1464,136,136,1.0,39,158044,182532,0.86584270155370013,877,882,5647900,1,0x30027851bf5d10b248725ff82660f242425af24fbafc0e45cdb2d1b861061852,136,39,2,1,221,1428930,13702,3,0,1,1,1
0xc3bb87ee1e1ca5e9b095b2cdba1874116560a276eb3c070dffed9cf4cea2b763,1,0x28c6c06298d514db089934071355e5743bf21d60,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:38:58.000000 UTC,207128,228000000000,580874,63209,0,2384688,,1434,5382476,116724649,0.046112591008947906,1386,579275,3384734,0.17114343401874416,188,195,1258459,54,0xc3bb87ee1e1ca5e9b095b2cdba1874116560a276eb3c070dffed9cf4cea2b763,404157,160,1,16396074,1436,8912051,693659,2,,,1,0
0x6c10e1cc13a11cb1fcce2cf12b81f61da6b3a7a1ef25f4321ce508e72ee9516a,1,0xd0d809e4db2a22abb0739de6fcb4b6b9852341ad,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:39:36.000000 UTC,250000,174499822096,7532235,41309,0,0,2,1392,5382479,116724719,0.046112589056650458,1386,2,2,1.0,1,0,7,123,0x6c10e1cc13a11cb1fcce2cf12b81f61da6b3a7a1ef25f4321ce508e72ee9516a,1,1,1,16396092,1436,8912054,1,2,,,1,0
0x5f614c043875d3268093a021a8ba5b9dbb484c016769bb9138f44e2cbc7cb7d9,1,0x5041ed759dd4afc3a72b8192c143f72f4724081a,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:40:06.000000 UTC,420000,216000000000,2761707,46121,0,885917,,1349,5382480,116724725,0.046112595253490637,1386,516434,886004,0.58287998699780141,557,596,3858940,132,0x5f614c043875d3268093a021a8ba5b9dbb484c016769bb9138f44e2cbc7cb7d9,854222,556,1,16396092,1436,8912055,8,2,,,1,0
0xe98c6ebb65d9821eaec8810aba60da27ce5e08cc5fe226d2d14c8bccb426e899,1,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:41:33.000000 UTC,250000,226555570884,2880292,63209,0,3543038,2,1265,5382485,116724806,0.046112606089917171,1386,797860,3716853,0.21466009013539142,191,190,1222626,207,0xe98c6ebb65d9821eaec8810aba60da27ce5e08cc5fe226d2d14c8bccb426e899,575823,177,1,16396094,1436,8912060,1892575,2,,,1,0
0x71c76e975f7034bb7e2a15ea6065ace5d6a5a594dc3dd7123ac938c780126a36,1,0x65a92ef628a562061d79dc0ed74e33ec8abac175,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:39:36.000000 UTC,250000,174499822096,8087651,41309,0,0,2,1371,5382479,116724719,0.046112589056650458,1386,2,2,1.0,1,0,7,105,0x71c76e975f7034bb7e2a15ea6065ace5d6a5a594dc3dd7123ac938c780126a36,1,1,1,16396092,1436,8912054,1,2,,,1,0
0xaae88f414744db75fdde75fe83b3b7f94cb75ca1655d51ec2b2987d78c4072ab,1,0x28c6c06298d514db089934071355e5743bf21d60,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:38:58.000000 UTC,207128,228000000000,626983,46109,0,2384689,,1439,5382476,116724649,0.046112591008947906,1386,579275,3384734,0.17114343401874416,188,195,1258459,57,0xaae88f414744db75fdde75fe83b3b7f94cb75ca1655d51ec2b2987d78c4072ab,404157,160,1,16396074,1436,8912051,693659,2,,,1,0
0xa726c2426adef2c37d1179f346648c94b7b4ca66793c34d5779e303fd102d1d6,1,0xd30b438df65f4f788563b2b3611bd6059bff4ad9,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:39:07.000000 UTC,420000,224000000000,2317821,46109,0,199206,,1420,5382478,116724683,0.046112594711437339,1386,124050,199212,0.62270345159930129,580,589,3815254,69,0xa726c2426adef2c37d1179f346648c94b7b4ca66793c34d5779e303fd102d1d6,194446,533,1,16396074,1436,8912053,7,2,,,1,0
0x549196bcc1478db9495b90b0ea2922e83d7667d202aa1c6817324d2c075f1efd,1,0x2ffadbee29d7086530fe84ef9dc36a6a09e865ea,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:39:36.000000 UTC,250000,174499822096,8128960,41309,0,0,2,1372,5382479,116724719,0.046112589056650458,1386,2,2,1.0,1,0,7,106,0x549196bcc1478db9495b90b0ea2922e83d7667d202aa1c6817324d2c075f1efd,1,1,1,16396092,1436,8912054,1,2,,,1,0
