transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type
0xdaf887f6342fb39fdf29459e299a9242e17eecc0ad0807901435abd575af4f6c,1,0xb90e06d0e812d9ac7aeab8706c2eb45030b66ccf,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-08-06 13:55:59.000000 UTC,267,278,0.960431654676259,18,387,401,0.9650872817955112,158,278,0xdaf887f6342fb39fdf29459e299a9242e17eecc0ad0807901435abd575af4f6c,4,1,3,112,18,119404,143,706,4524555,4,1.0,1.0,1,2,106087,7000000000,7940322,106087,6211180200000000,346,2
0x803e9b7fb915b68ca7b8b9050796c0cfc567d08faee093721a0dd863350ba917,1,0x81f8120f1c6b9bebe843bdf442518305fba59a4f,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-07-26 10:10:39.000000 UTC,203,214,0.9485981308411215,8,489,494,0.9898785425101214,176,214,0x803e9b7fb915b68ca7b8b9050796c0cfc567d08faee093721a0dd863350ba917,5,3,4,94,7,47783,117,401,2548553,4,2.0,1.0,1,2,190049,10135327289,29496276,172849,14084507100000000,465,2
0xefc9be491b5fcae1fa1627120eb73456dd99dd53754a9788c95016af75ac1477,1,0xa0aa6e3fa533acc4639c66682305de78c8e45a31,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-07-24 01:00:22.000000 UTC,185,196,0.943877551020408,6,510,512,0.99609375,141,196,0xefc9be491b5fcae1fa1627120eb73456dd99dd53754a9788c95016af75ac1477,15,3,12,92,5,32564,150,385,2442668,7,10.0,1.0,1,5,379530,5428944591,25972771,365130,10000000000000000,464,2
0x322a938fb9b2ae4441418608aeb490b8ef9dbcd307f0161e1b7c23dab844013f,1,0xb04a0314abc2f6fb3a734d29e9d6b7668e171e8a,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-07-23 18:49:02.000000 UTC,170,181,0.9392265193370166,5,661,668,0.9895209580838324,165,181,0x322a938fb9b2ae4441418608aeb490b8ef9dbcd307f0161e1b7c23dab844013f,1,1,12,87,4,30853,159,308,1948804,4,10.0,1.0,1,2,334356,15950936073,19776352,334356,10000000000000000,535,2
0x6c188e047a16c99735e3b3879f8a8e2656874757b95d185231bae95df3187024,13,0xd7189a81961cb3cc0dd6ec6a1f90bc5f95dfd7f0,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-07-20 11:34:18.000000 UTC,101,111,0.90990990990991,2,984,1057,0.9309366130558184,205,111,0x6c188e047a16c99735e3b3879f8a8e2656874757b95d185231bae95df3187024,1,1,53,55,1,9511,204,641,4104695,6,27.0,2.0,2,3,861739,9000000000,21392744,799339,27000000000000000,1045,2
0x1c5f788ce986e5a61b8a4f3b3c3164c9bcbca3cf79e9f04fabbf54fb20e0daba,1,0xa0aa6e3fa533acc4639c66682305de78c8e45a31,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-07-20 03:23:25.000000 UTC,72,82,0.8780487804878048,2,462,464,0.9956896551724138,138,82,0x1c5f788ce986e5a61b8a4f3b3c3164c9bcbca3cf79e9f04fabbf54fb20e0daba,2,1,5,44,1,7384,145,381,2417488,4,3.0,1.0,1,2,164819,12654549241,14262734,164819,3000000000000000,417,2
0xfd2f9fe06de1e4402fd6732e5e05b1eaf39952411e7adca9fcebdd6dc6f6232c,1,0xb1c72fee77254725d365be0f9cc1667f94ee7967,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-11-15 15:49:59.000000 UTC,482,493,0.9776876267748478,77,1774,1948,0.9106776180698152,308,493,0xfd2f9fe06de1e4402fd6732e5e05b1eaf39952411e7adca9fcebdd6dc6f6232c,1,1,3,152,119,806709,243,550,3546033,4,1.0,1.0,1,2,157457,21582852410,5320501,147857,1618123000000000,1765,2
0xb416d54873bd7617160538a8b5648846685275e833040380b66c19f4195e36e1,3,0x3bfcdda69bfef9ab5da3c3e75c0ff0e0a3074a5d,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-10-13 22:24:47.000000 UTC,416,427,0.97423887587822,57,12,12,1.0,6,427,0xb416d54873bd7617160538a8b5648846685275e833040380b66c19f4195e36e1,1,1,11,136,86,572423,9,195,1244722,7,4.0,2.0,2,4,386405,17810827053,6912512,348005,6472492000000000,9,2
0x194b2b7c82820f34e71669f5e5db836f11c46650f60cd6c0675d25a5865eb8e4,1,0x432dcbda06e8b296ca29705572d7cb6315ed8bed,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-07-29 15:57:02.000000 UTC,236,247,0.9554655870445344,11,6513,6814,0.9558262400939244,725,247,0x194b2b7c82820f34e71669f5e5db836f11c46650f60cd6c0675d25a5865eb8e4,1,1,2,104,10,68583,1250,1859,11304974,3,0.0,1.0,1,1,66903,12541215583,9966839,66903,250000000000000000,6733,2
0xf3f2669ef6b2774e841a6a49f40cb949e0366dad0ba48396cc3bd47dc72d99a1,1,0x66c98a3b3c439e8812fd98646178e591088b772b,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-06 05:16:59.000000 UTC,608,619,0.9822294022617124,89,99,101,0.98019801980198,37,619,0xf3f2669ef6b2774e841a6a49f40cb949e0366dad0ba48396cc3bd47dc72d99a1,1,1,3,169,140,953875,38,230,1501361,4,1.0,1.0,1,2,124773,12933541934,5613522,119973,1618123000000000,86,2
