transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type
0x5dd874291725752f997491c563122c9c3d16c442f1822c768da32480118a3f87,1,0xec5e0225b5b1191e4027ea1ee3db97363c37a5ab,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2022-12-16 16:38:35.000000 UTC,30243,34848,0.8678546831955923,702,11,11,1.0,6,128,0x5dd874291725752f997491c563122c9c3d16c442f1822c768da32480118a3f87,4,2,3,2632,740,4798056,5,603,3908578,4,0,2,1,2,65796,25091563702,8188776,65260,0,7,2
0x51ee0a5c8285fa4709ab6aea149504bbaa8de45db0de5706bcd97d50fe5e4b24,1,0x3ca2070165b221fe655f27bfbbb814418d37844c,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2022-12-17 20:43:59.000000 UTC,30302,34907,0.8680780359240265,703,5253,5679,0.9249867934495508,189,187,0x51ee0a5c8285fa4709ab6aea149504bbaa8de45db0de5706bcd97d50fe5e4b24,4732,188,8,2636,741,4806435,47,206,1364762,6,2,3,1,4,700000,12221326639,3228182,131801,0,5566,2
0x09b5b5ac37a7410db883c94fbd8cf992edfc04921b6628dcb2c8bced892877e4,1,0x15e030e12cd2c949181bff268cbef26f524d7929,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2023-01-05 20:19:59.000000 UTC,30638,35244,0.869311088412212,722,11337,14938,0.7589369393493105,669,524,0x09b5b5ac37a7410db883c94fbd8cf992edfc04921b6628dcb2c8bced892877e4,14899,668,11,2661,760,4942484,9,756,4915005,8,6,3,1,6,500000,22434466323,10789733,243525,0,14919,2
0x1c0daa1b09762e29fc69bb9cfef80bbdad25ad59ab04b42999536468f51de999,1,0x1bfa06404b3a6a86223f1c212cc6fa05b9af15ca,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2023-01-30 20:21:11.000000 UTC,31053,35662,0.8707587908698334,747,54,55,0.9818181818181818,11,942,0x1c0daa1b09762e29fc69bb9cfef80bbdad25ad59ab04b42999536468f51de999,1,1,6,2700,785,5121546,7,200,1383817,6,1,3,1,4,200000,22697095083,6744215,147173,0,48,2
0xaa3cc05c1bc3a31c275c2a6ac4114dd1ba7b42ade30db6c169b5a172be7ee859,1,0xa37b6c029bab8b749a1fc5b53c200ad67fbe6ce5,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2022-12-30 14:03:47.000000 UTC,30558,35164,0.8690137640768967,716,63,64,0.984375,30,444,0xaa3cc05c1bc3a31c275c2a6ac4114dd1ba7b42ade30db6c169b5a172be7ee859,23,17,3,2648,754,4897610,12,141,976033,4,0,2,1,2,65796,17904680232,9093407,65260,0,61,2
0x81dcf70f64f2fbb8db527c59edf5ec0312250077c2fb96408cd818b35984b08f,1,0x995b33b8b616586ca728505e642be563dc87400e,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2022-12-31 15:37:59.000000 UTC,30573,35179,0.8690696153955485,717,216,218,0.9908256880733944,36,459,0x81dcf70f64f2fbb8db527c59edf5ec0312250077c2fb96408cd818b35984b08f,40,15,11,2650,755,4905239,36,307,2020420,6,3,4,1,3,524244,17000000000,2036005,131061,0,200,2
0xc3cdfee478ee3898c0e58c15f9a4fd8070fe5daa0594cca62e2e5d4667567cf3,1,0x6e12a4fdbb85c0dfe9ab6e37f183b795b50c54a1,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2023-01-24 15:59:35.000000 UTC,30951,35560,0.8703880764904387,741,9,9,1.0,4,840,0xc3cdfee478ee3898c0e58c15f9a4fd8070fe5daa0594cca62e2e5d4667567cf3,4,4,8,2694,779,5077272,3,195,1341464,8,2,4,1,3,600000,29060274221,10951436,100514,168000000000000000,5,2
0x4ef4201e1a1c09744f2fdb31e802f2d0e96eec98b1d16556f44f70aea8444625,2,0xcded18d07cab6c7e14f32ae275caf126924a0482,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2023-01-26 23:31:23.000000 UTC,30999,35608,0.8705627948775556,743,445,446,0.9977578475336322,166,888,0x4ef4201e1a1c09744f2fdb31e802f2d0e96eec98b1d16556f44f70aea8444625,104,54,42,2696,781,5093845,35,1069,6959542,14,16,10,2,4,600000,22352667987,1145026,313169,0,412,2
0x4c9bde8f5a2fa5e4888ccea349715d8c841d86fb0a000c56aaaf8438fd722607,1,0x15e030e12cd2c949181bff268cbef26f524d7929,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2022-12-26 13:18:47.000000 UTC,30498,35104,0.8687898814949863,712,11318,14919,0.7586299349822374,663,384,0x4c9bde8f5a2fa5e4888ccea349715d8c841d86fb0a000c56aaaf8438fd722607,14880,662,11,2644,750,4868732,9,746,4841253,7,5,3,1,5,500000,11410487335,2216324,271866,0,14900,2
0x144a214380c7fff4387f259c89cb2909ba6808aab6031013ad259cfaae9965e6,1,0xe3a2fed48aea1cc0d700cdc984e5b509ffd3f6d5,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2022-12-27 20:09:47.000000 UTC,30521,35127,0.8688757935491218,713,49,49,1.0,24,407,0x144a214380c7fff4387f259c89cb2909ba6808aab6031013ad259cfaae9965e6,2,1,4,2645,751,4877931,17,674,4375219,4,1,2,1,2,150000,15173639357,7811703,91201,0,38,2
