transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,sender_lifetime_days,sender_lifetime_block,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample
0xd2facf674078793b7f550c8e471432db9926926c42896945d5738dd962302545,1,0xfc784e0c57e86b00b2431d8bc8f545a25a9322eb,0xa4631a191044096834ce65d1ee86b16b171d8080,2021-10-21 16:05:39.000000 UTC,185693,293600853783,23285231,185693,88000000000000000,132,2,429,32,1823,0.01755348326933626,1,140,147,0.95238095238095233,58,1342,8353872,576,0xd2facf674078793b7f550c8e471432db9926926c42896945d5738dd962302545,1,1,3,1753,0,502,54,4,1,1,1,2
0xc292486dedbca58eb54a51dd36eeea12cc3ce91d53bda0b11f5f0f56a165b116,1,0x78272d01168dcbccd0f610df27141883f1bce7f0,0xa4631a191044096834ce65d1ee86b16b171d8080,2021-10-21 16:04:35.000000 UTC,185705,250000000000,9561671,185705,88000000000000000,85,,824,28,1428,0.0196078431372549,1,99,99,1.0,33,57,364557,123,0xc292486dedbca58eb54a51dd36eeea12cc3ce91d53bda0b11f5f0f56a165b116,1,1,3,1386,0,498,33,4,1,1,1,2
0x69bb798aa43c112f3dfcbcb954b0b32579d0756b2bf3ce1997f4ebf9f44e935c,1,0x537207950337e98067755ebf1d0907f55059c94c,0xa4631a191044096834ce65d1ee86b16b171d8080,2021-10-21 16:04:57.000000 UTC,185705,261902362178,29232270,185705,88000000000000000,452,2,701,29,1561,0.018577834721332478,1,412,473,0.87103594080338265,112,276,1780263,329,0x69bb798aa43c112f3dfcbcb954b0b32579d0756b2bf3ce1997f4ebf9f44e935c,1,1,3,1509,0,499,101,4,1,1,1,2
0xec424bfdf12fae8cdce9d9777fcff80fd6dca5ad68c11219fb01978d047fb24d,1,0x2b762480e5bdf49eba0e2126bd96685c70112355,0xa4631a191044096834ce65d1ee86b16b171d8080,2021-10-21 16:06:15.000000 UTC,185705,375000000000,1757264,185705,88000000000000000,117,,284,33,1919,0.017196456487754037,1,120,126,0.95238095238095233,47,63,408684,672,0xec424bfdf12fae8cdce9d9777fcff80fd6dca5ad68c11219fb01978d047fb24d,1,1,3,1846,0,503,60,4,1,1,1,2
0xd7484a893ec78fc3c5418bf5f6d8f021c4e728eb85c28d9a8ca7c003bd18b360,1,0x1e29d597b4dd0de1e86d78c13d6cbb53d330862f,0xa4631a191044096834ce65d1ee86b16b171d8080,2021-10-21 16:04:57.000000 UTC,185705,261902362178,28675155,185705,88000000000000000,1352,2,667,29,1561,0.018577834721332478,1,1408,1429,0.98530440867739677,171,1408,8735816,356,0xd7484a893ec78fc3c5418bf5f6d8f021c4e728eb85c28d9a8ca7c003bd18b360,1,1,3,1509,0,499,177,4,1,1,1,2
0xb2197e037def27f7b07d810b295c689da6d39865cddffc97f3406b93d57a3b62,1,0x174d123ce1ef00eebf1026fbf061a7a58a928def,0xa4631a191044096834ce65d1ee86b16b171d8080,2021-10-21 16:06:30.000000 UTC,478539,347573465348,6798320,185693,88000000000000000,413,2,276,34,1975,0.017215189873417722,1,407,429,0.94871794871794868,92,1417,8790503,757,0xb2197e037def27f7b07d810b295c689da6d39865cddffc97f3406b93d57a3b62,1,1,3,1899,0,504,118,4,1,1,1,2
0x80f7de9f884341e6d5692c37de01bb385e44df41dd2f22244f983f09802da52c,1,0x5614700387ea9f73333677245cd801714450b976,0xa4631a191044096834ce65d1ee86b16b171d8080,2021-10-21 16:05:20.000000 UTC,185705,298043589467,7622065,185705,88000000000000000,128,2,517,31,1701,0.018224573780129337,1,149,154,0.96753246753246758,59,88,565437,489,0x80f7de9f884341e6d5692c37de01bb385e44df41dd2f22244f983f09802da52c,1,1,3,1643,0,501,45,4,1,1,1,2
0x949e9ac7eccd30df40446993b880731f34f9fd5b843f976d06c881e02f5ea1ad,1,0x7a6a9596af512a7e5b1ef331a70015cd3defa1f2,0xa4631a191044096834ce65d1ee86b16b171d8080,2021-10-21 16:06:30.000000 UTC,278539,458393804326,663085,185693,88000000000000000,1309,2,234,34,1975,0.017215189873417722,1,1293,1349,0.95848776871756858,163,1414,8774074,723,0x949e9ac7eccd30df40446993b880731f34f9fd5b843f976d06c881e02f5ea1ad,1,1,3,1899,0,504,415,4,1,1,1,2
0x0d1b960e6fb3a0fad95e7cd63005ad12db98aede4ad01508aa1b9fb657b93b07,1,0x02774a9dc51d04c241a69351169cb9996cbd72cc,0xa4631a191044096834ce65d1ee86b16b171d8080,2021-10-21 16:04:35.000000 UTC,278557,236382131113,17703431,185705,88000000000000000,21,2,828,28,1428,0.0196078431372549,1,24,24,1.0,10,38,244225,122,0x0d1b960e6fb3a0fad95e7cd63005ad12db98aede4ad01508aa1b9fb657b93b07,1,1,3,1386,0,498,15,4,1,1,1,2
0xc9e47599193715a7185d75a4025ab6f18ca38b0a7f1f74d84b1f0ccd775f0414,1,0x38354f29bcdd5d698f9abac219ea01bb9c55e084,0xa4631a191044096834ce65d1ee86b16b171d8080,2021-10-21 16:04:35.000000 UTC,278557,236382131113,15323354,185705,88000000000000000,24,2,839,28,1428,0.0196078431372549,1,28,28,1.0,13,38,244228,146,0xc9e47599193715a7185d75a4025ab6f18ca38b0a7f1f74d84b1f0ccd775f0414,1,1,3,1386,0,498,15,4,1,1,1,2
0x22a47a7641e616b0d082907d75d400de9dcfba4e7c00ee97d656c6a6a93a0dd1,1,0x7cff17ad22792a2e8dfe0e038dffd99d004ec8b9,0xa4631a191044096834ce65d1ee86b16b171d8080,2021-10-21 16:05:39.000000 UTC,278539,640000000000,1417294,185693,88000000000000000,0,,471,32,1823,0.01755348326933626,1,2,2,1.0,1,0,156,607,0x22a47a7641e616b0d082907d75d400de9dcfba4e7c00ee97d656c6a6a93a0dd1,1,1,3,1753,0,502,1,4,1,1,1,2
0x307cf5cd9b11254f534cf1c98996cf84a8dc1008edec66135a42774d828752e6,1,0xc6a022346a9fca897d5606c3f94f63c0f9fcbf32,0xa4631a191044096834ce65d1ee86b16b171d8080,2021-10-21 16:05:16.000000 UTC,185705,293485865245,3012541,185705,88000000000000000,19,2,586,30,1644,0.01824817518248175,1,25,25,1.0,7,215,1385842,420,0x307cf5cd9b11254f534cf1c98996cf84a8dc1008edec66135a42774d828752e6,1,1,3,1588,0,500,11,4,1,1,1,2
