transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample
0x3f25c1708ec193609ab3856744f81406921b4c9f621db7b3aa813ccfc6756cae,1,0xf36cb9c2984838eb2bbda4fcdb3f9cb2ac05d1fa,0xf91546835f756da0c10cfa0cda95b15577b84aa7,2018-10-06 22:42:09.000000 UTC,1000000,5000000000,713486,41649,0,2250,,147,2060,2250,0.91555555555555557,37,1992,2269,0.87791978845306307,78,854,0x3f25c1708ec193609ab3856744f81406921b4c9f621db7b3aa813ccfc6756cae,1318,37,2,382,36,217715,428,79,472335,3,0,1,1,1
0xba423676a5dcc31f1d56c6dc786592878758f0597de1392a4c003155be60c172,1,0x33b9e5ed208ae7790ebe9ce3480885966141710f,0xf91546835f756da0c10cfa0cda95b15577b84aa7,2018-09-24 03:09:14.000000 UTC,750000,10000000000,7115315,161539,60000000000000000,0,,930,1327,1467,0.9045671438309475,25,2,2,1.0,1,71,0xba423676a5dcc31f1d56c6dc786592878758f0597de1392a4c003155be60c172,1,1,1,299,24,139308,1,0,0,2,,,1,0
0xee9b8b4ca12bc0ddc9a89b3c293a2a9b6a40e65a236df3fe1b0afa58c4099436,1,0xf36cb9c2984838eb2bbda4fcdb3f9cb2ac05d1fa,0xf91546835f756da0c10cfa0cda95b15577b84aa7,2018-10-06 06:29:52.000000 UTC,90000,10000000000,1483686,41201,0,2000,,375,1863,2022,0.92136498516320475,37,1785,2019,0.8841010401188707,78,626,0xee9b8b4ca12bc0ddc9a89b3c293a2a9b6a40e65a236df3fe1b0afa58c4099436,1194,37,2,380,36,213505,422,79,468125,3,0,1,1,1
0x06be924b00a1611c5f5ee675cc71e9ca84fb26407e78db9e5a86924aea733771,1,0xf36cb9c2984838eb2bbda4fcdb3f9cb2ac05d1fa,0xf91546835f756da0c10cfa0cda95b15577b84aa7,2018-09-28 01:43:38.000000 UTC,90000,20000000000,273310,35460,75000000000000000,1706,,698,1551,1702,0.91128084606345472,29,1503,1724,0.8718097447795824,70,306,0x06be924b00a1611c5f5ee675cc71e9ca84fb26407e78db9e5a86924aea733771,1048,29,1,337,28,163340,369,71,417960,2,,,1,0
0xd1e47654ac21b43a94be69603aa7491ae43188484ecc8fe8c768b31c0d545714,1,0xf36cb9c2984838eb2bbda4fcdb3f9cb2ac05d1fa,0xf91546835f756da0c10cfa0cda95b15577b84aa7,2018-10-04 00:24:15.000000 UTC,90000,20000000000,360040,50396,5000000000000000,1849,,498,1746,1899,0.919431279620853,35,1647,1868,0.8816916488222698,76,503,0xd1e47654ac21b43a94be69603aa7491ae43188484ecc8fe8c768b31c0d545714,1119,35,1,368,34,199652,399,77,454272,2,,,1,0
0xdb2f5f94eb11b7d072c4dedea8a11426b5c38c96b68972a3c48c3a8ac5820ab5,1,0xf36cb9c2984838eb2bbda4fcdb3f9cb2ac05d1fa,0xf91546835f756da0c10cfa0cda95b15577b84aa7,2018-10-04 00:49:05.000000 UTC,90000,22043769467,1785367,35396,45000000000000000,1852,,494,1750,1903,0.91960063058328956,35,1650,1871,0.88188134687332975,76,507,0xdb2f5f94eb11b7d072c4dedea8a11426b5c38c96b68972a3c48c3a8ac5820ab5,1122,35,1,369,34,199758,399,77,454378,2,,,1,0
0xae79c22dfd0158223939b38a17ed67fc1c450d0c48911d18b30703990a4cc4a8,1,0xf36cb9c2984838eb2bbda4fcdb3f9cb2ac05d1fa,0xf91546835f756da0c10cfa0cda95b15577b84aa7,2018-09-27 05:41:17.000000 UTC,90000,11312500000,1108885,50396,5000000000000000,1664,,751,1501,1646,0.91190765492102066,28,1467,1682,0.87217598097502969,69,250,0xae79c22dfd0158223939b38a17ed67fc1c450d0c48911d18b30703990a4cc4a8,1013,28,1,328,27,158260,364,70,412880,2,,,1,0
0x760dcf5d788f0b73df1ee0a9b5b514ebf80648cfd2341d9f21dc18d043b61d48,1,0xf36cb9c2984838eb2bbda4fcdb3f9cb2ac05d1fa,0xf91546835f756da0c10cfa0cda95b15577b84aa7,2018-09-23 05:26:48.000000 UTC,90000,28571428571,188425,62425,0,1505,,960,1297,1437,0.90257480862908834,24,1308,1521,0.85996055226824453,65,41,0x760dcf5d788f0b73df1ee0a9b5b514ebf80648cfd2341d9f21dc18d043b61d48,913,24,1,292,23,133773,328,66,388393,2,,,1,0
0xce4baa5d51309b50603bdbf45d095688beb7c87e42d59a146a8874cd5f4a75a0,1,0xf36cb9c2984838eb2bbda4fcdb3f9cb2ac05d1fa,0xf91546835f756da0c10cfa0cda95b15577b84aa7,2018-09-25 16:11:52.000000 UTC,90000,10000000000,2045013,50396,5000000000000000,1580,,863,1392,1534,0.90743155149934807,26,1382,1596,0.86591478696741853,67,138,0xce4baa5d51309b50603bdbf45d095688beb7c87e42d59a146a8874cd5f4a75a0,958,26,1,312,25,148736,349,68,403356,2,,,1,0
0x9637ba8ccfad2f701b4b6aaadcf16a78c1d26d5d9896c7dda21aafedfe95d1ef,1,0x7a9d655ef4adbc7c214d6f5e1584d168aaffe8d6,0xf91546835f756da0c10cfa0cda95b15577b84aa7,2018-10-06 22:28:17.000000 UTC,1000000,5000000000,4643752,743413,0,22,,161,2046,2236,0.91502683363148485,37,39,39,1.0,18,840,0x9637ba8ccfad2f701b4b6aaadcf16a78c1d26d5d9896c7dda21aafedfe95d1ef,3,2,5,382,36,217653,4,186,1092127,4,3,1,1,3
0xa783bc9d3f45c9711a941cfc07ec45ef113af1e2510a8f99fb0268b0de98ab32,1,0xbd322892985794a3a740f701dc93d975349e5f90,0xf91546835f756da0c10cfa0cda95b15577b84aa7,2018-10-06 23:31:23.000000 UTC,1000000,20000000000,1526538,733511,0,25,,91,2097,2306,0.909366869037294,37,43,43,1.0,21,910,0xa783bc9d3f45c9711a941cfc07ec45ef113af1e2510a8f99fb0268b0de98ab32,2,2,5,383,36,217915,9,180,1060684,4,3,1,1,3
