transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,sender_lifetime_days,sender_lifetime_block,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample
0x7b74ce492b977431daa02987990d21e0ea9eeab1ee16cddbe56d713940add2b7,1,0x996e90d4d81a8677cf95cb987a5eb0d2ade3aca5,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2021-10-03 16:10:09.000000 UTC,1000000,89335756506,10370547,573882,0,407,2,928,55,58,0.94827586206896552,9,406,414,0.98067632850241548,140,378,2447261,7,0x7b74ce492b977431daa02987990d21e0ea9eeab1ee16cddbe56d713940add2b7,1,1,25,33,9,56430,61,10,8,3,1,5
0x97e156e7393c02fbd70b893b087f595f4e958060cd0fec4bdf95547cb96396b4,1,0x97b85b5cf219f4b3b5259431d4b5835334767e6a,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2021-11-16 22:16:34.000000 UTC,152081,187394483444,11470192,142295,0,26,2,595,214,234,0.9145299145299145,38,42,42,1.0,15,295,1901856,183,0x97e156e7393c02fbd70b893b087f595f4e958060cd0fec4bdf95547cb96396b4,1,1,21,117,53,338390,10,7,12,2,1,4
0xc89380baab9a7e4831b1444fc3ade8ca0095df69e58f6bcf3c957c15e7b16418,1,0xf0e3ea754d038b979cd0124e2f1a4bf44f32746a,0x8dd5c40e6c024afcfcec592b6b96471b46a35815,2021-11-05 01:36:52.000000 UTC,97985,132295489741,4822982,97051,0,50,2,666,1,1,1.0,1,57,57,1.0,21,117,749946,1,0xc89380baab9a7e4831b1444fc3ade8ca0095df69e58f6bcf3c957c15e7b16418,1,1,8,1,0,0,8,5,3,3,1,2
0x8d7666526ba019a814b10532c59efac4ff1b5830ef1aa3da3c5d0041cbfc9036,1,0xd12c7a14c5d4492f6e66112facf292f703c75366,0x02935e8f0db2b1b123d0a858e1a4d90f42a36724,2021-11-13 11:16:16.000000 UTC,562403,105217610154,4383132,522603,0,324,2,611,269,280,0.96071428571428574,41,317,357,0.88795518207282909,63,279,1800260,144,0x8d7666526ba019a814b10532c59efac4ff1b5830ef1aa3da3c5d0041cbfc9036,1,1,29,184,41,258749,78,9,12,3,2,4
0x8429430b41dce2877af325a25e2436f986922d15f58db36ae60d3996382ffef8,1,0x4fe40ba6f73874437be87ee6e4051b94d867dc03,0x02935e8f0db2b1b123d0a858e1a4d90f42a36724,2021-10-04 10:32:19.000000 UTC,562403,48202225001,26322049,522603,0,372,2,919,16,18,0.88888888888888884,2,407,428,0.9509345794392523,122,1323,8232104,7,0x8429430b41dce2877af325a25e2436f986922d15f58db36ae60d3996382ffef8,1,1,29,11,1,3459,117,9,12,3,2,4
0xa35789c1ff1ed1c5991341fce288a952ebda8edcbc4aa9adf2f1295fa721325d,1,0x140f4c5af193fce5beb62ca65c5621e7b0472ef0,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2021-11-14 01:04:20.000000 UTC,1000000,130615774556,15108320,154067,0,6,2,606,211,231,0.91341991341991347,36,9,9,1.0,4,4,20911,180,0xa35789c1ff1ed1c5991341fce288a952ebda8edcbc4aa9adf2f1295fa721325d,1,1,9,115,51,320194,6,5,3,2,1,3
0x45cd496dd5cfe5bb09ab6042e21c44280cea01d9bf2011a3f2e752abdb11ae4a,1,0xc8f20c9105410069c11eded2c05e1b2608103b25,0xbcbb435cf6f664caa5222c3ee01d1a377f12c428,2021-12-26 05:23:34.000000 UTC,563627,53091440016,1497136,543727,0,89,2,334,163,166,0.98192771084337349,37,101,101,1.0,38,185,1182698,88,0x45cd496dd5cfe5bb09ab6042e21c44280cea01d9bf2011a3f2e752abdb11ae4a,1,1,26,110,36,225340,47,9,12,3,2,4
0xd6c757a5bc10df47b1bc23bd9c64a9856a12d0a88390537678dc38aa52dabe61,1,0x1ddf22bb1550edafa33e29ee7f84f1b82e0d020c,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2022-01-02 16:04:10.000000 UTC,370883,60621617924,11710204,307597,0,181,2,292,407,430,0.94651162790697674,75,193,202,0.95544554455445541,81,706,4560791,379,0xd6c757a5bc10df47b1bc23bd9c64a9856a12d0a88390537678dc38aa52dabe61,1,1,40,216,100,636218,59,11,12,4,1,4
0x5a1be0fc129b68815451829b3b5379a10ef51c6eeda4bbf3907a820625d1c519,1,0x529f3a6a8513ebbd33bf0b88706a43ed1eebfb9f,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2021-11-24 14:14:53.000000 UTC,388020,100228374997,18279876,324573,0,1837,2,535,242,262,0.92366412213740456,45,1869,1959,0.95405819295558958,302,665,4302480,211,0x5a1be0fc129b68815451829b3b5379a10ef51c6eeda4bbf3907a820625d1c519,1,1,40,139,61,386867,327,11,12,4,1,4
0x42ff2612a105ee28958025dd27c120e37927b83e17d84d797fddc073d764ff15,1,0xe6271903f4d8f018b2a359d090fe9576121630ea,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2022-03-26 13:35:09.000000 UTC,152081,25320402278,12807561,147095,0,64,2,13,551,581,0.94836488812392428,124,70,73,0.958904109589041,45,586,3781967,530,0x42ff2612a105ee28958025dd27c120e37927b83e17d84d797fddc073d764ff15,4,3,21,262,183,1171324,25,7,12,2,1,4
