transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type
0xff608dddef7ff204b82092cf6a6c8e549b4158af8e7c091d83c0bea9e7326d2b,1,0x0b0acef4e74c558608942a106ce48aef6dc24df6,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-15 15:53:02.000000 UTC,14587,18887,0.7723301741938899,26,125,148,0.8445945945945946,28,48,16,6,4,1881,25,160887,29,149,962819,4,2.0,1.0,1,2,126453,46200000000,11380465,84302,0,125,-1.0
0x66d4e834bac45541f6f67ee1850ba0859320a1a103bcbd45c954ea1c5007093a,1,0x35c11d071f13b7eb59b2a493177e8014e5eab83d,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-15 23:54:49.000000 UTC,14631,18938,0.7725736614214807,26,322,335,0.9611940298507464,64,99,15,9,5,1884,25,163059,66,260,1690332,4,3.0,1.0,1,2,175617,35200000000,11209820,87078,0,288,-1.0
0xc0ca1cfb2545cb70544cc47c12f9e8d4f4a878fcf2cfb688c6f97d06a2035ed6,1,0xd51d87ca358c6be3353d44376b739185d3763ecc,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-19 01:51:23.000000 UTC,15166,19530,0.7765488991295442,30,257,264,0.9734848484848484,43,691,119,24,4,1917,29,182659,20,93,595333,4,2.0,1.0,1,2,152121,13000000000,7259541,101414,0,253,-1.0
0x8e108bdf5bb62e2e40372993fbf704e6f9090551677c47d37c3bbaf0a172b878,1,0x59bb5f8b697c642fe8cac6195c6803f4a4809089,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 06:12:57.000000 UTC,15357,19737,0.7780817753457973,31,287,293,0.9795221843003412,61,898,11,4,4,1934,30,190196,35,128,826667,4,2.0,1.0,1,2,126453,33000000000,5825557,84302,0,268,-1.0
0x7e55e30e1c889a0fbbe5fb637f472d2c3eb9f1f9b232d94dc635ebe9e93d4638,1,0xa23a9bcbf155cc20a9b4c7f7b686072c32ad3a27,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-16 14:42:30.000000 UTC,14745,19062,0.7735284859930752,27,247,272,0.9080882352941176,38,223,14,8,5,1894,26,166975,37,85,546156,4,3.0,1.0,1,2,175617,41000000000,10887029,87078,0,269,-1.0
0xc3c90b3ed72eb65c8af6c8f31f271bed220c07401bd7a6594a2f5b6e8cdbdf6e,1,0x988cb79343c16251718397d54b1fd9af949553d4,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-17 18:16:44.000000 UTC,14914,19253,0.7746325248013297,28,19,19,1.0,7,414,4,2,4,1904,27,174272,8,25,164491,4,2.0,1.0,1,2,126453,20000000000,11782737,84302,0,17,-1.0
0xe053ebbc71aebc3ea23f5eefbb0079e74385b97e054a5fd10fe745a21da124c5,1,0x4577ac75b219bc92b29fb8a0eafba0ddaa0e00a3,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-19 04:32:27.000000 UTC,15185,19550,0.7767263427109975,30,191,203,0.9408866995073892,50,711,16,13,3,1918,29,183371,38,117,756014,3,1.0,1.0,1,1,219336,14000000000,11972308,146224,0,175,-1.0
0x81ff23e129d10c36146f461e975c9dac7780e681e6b0a908db2d644b97be17a9,1,0x3230057c25d113d95cd2784eb3ba44d1cbc26f05,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-18 05:50:17.000000 UTC,14971,19314,0.7751372061716889,29,243,267,0.9101123595505618,28,475,87,19,5,1908,28,177343,29,37,233248,4,3.0,1.0,1,2,153531,19000000000,5884796,87354,0,243,-1.0
0x8fa24b6dfc7e505ca9bba00fc7ba5a90f9c9968b2da1dc823730523de8f0d76c,1,0x2e1d7a92488bbcd84e77172e71c21e119ebd7b15,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-17 13:17:53.000000 UTC,14856,19191,0.7741128654056589,28,363,386,0.9404145077720208,46,352,147,26,5,1902,27,172907,22,75,480543,4,3.0,1.0,1,2,179127,18975000000,5823775,104418,0,360,-1.0
0x0bcfb82e474b0b724171cf299026a1b4047a9c3201dfb293d92cdb78d32a7c8c,1,0x74189c2f4edd25b2a3e3678497728bf6f08be766,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-17 14:11:45.000000 UTC,14862,19197,0.7741834661665885,28,347,360,0.9638888888888888,69,358,123,24,4,1902,27,173153,27,176,1138028,4,2.0,1.0,1,2,126471,30000000000,5654862,84314,0,333,-1.0
