transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample
0x5c4ebd61359aca91fdab46652ad6a7b2911731dcb47b85dff6e131ae24878ddf,2,0x63dd381f97482dcd2412f5d9814cb96ef8058108,0x847f5abba6a36c727ecff76784ee3648ba868808,2020-04-14 08:10:13.000000 UTC,250374,3300000000,8779996,183001,0,655,,655,3145,3675,0.85578231292517,43,547,658,0.831306990881459,86,49,0x5c4ebd61359aca91fdab46652ad6a7b2911731dcb47b85dff6e131ae24878ddf,252,41,18,26,42,272148,2,88,572648,10,5,6,2,3
0xad1f4dc5073b0101ac5d3d6be7dae49ff26c985a99d8fcad8cd7cd7510fdc56a,1,0xa2bcf31f22d585ac9dbb82821018df853c0eb679,0x0eee3e3828a45f7601d5f54bf49bb01d1a9df5ea,2020-04-15 16:48:30.000000 UTC,576179,8800000000,2254077,443396,0,140,,477,8713,8964,0.97199910754127616,200,144,144,1.0,22,433,0xad1f4dc5073b0101ac5d3d6be7dae49ff26c985a99d8fcad8cd7cd7510fdc56a,77,20,34,1020,253,1582610,17,32,208256,9,13,4,1,3
0xd18534dd8d53a82d839b4ca46118abb34a47838d84574c852ca5ac6de7a5bd34,1,0xdbdc37df12f863405cefb7cb0448d58310ded8b8,0x0eee3e3828a45f7601d5f54bf49bb01d1a9df5ea,2020-04-15 16:07:59.000000 UTC,320671,8000000000,6799270,231670,0,43,,492,8701,8950,0.97217877094972072,200,44,45,0.97777777777777775,24,419,0xd18534dd8d53a82d839b4ca46118abb34a47838d84574c852ca5ac6de7a5bd34,4,3,12,1018,253,1582429,11,63,410723,6,6,2,1,3
0x1a4fc1ba430c6390336383149150075cee403186742f1600a8b30d5276a8e9af,1,0x3584ca77ba08bd8b3fe4762e60eb284e37696829,0x0eee3e3828a45f7601d5f54bf49bb01d1a9df5ea,2020-04-15 00:49:49.000000 UTC,492983,5000000000,6845421,379217,0,6799,,586,8634,8881,0.97218781668731,200,6529,7173,0.9102188763418374,300,350,0x1a4fc1ba430c6390336383149150075cee403186742f1600a8b30d5276a8e9af,888,70,22,1014,253,1578297,289,980,5736162,6,11,2,1,3
0xa637e5251bd933a3fb56fe9473b8c10575a11261c99d7d0c43a684960ade9a45,1,0x3584ca77ba08bd8b3fe4762e60eb284e37696829,0x0eee3e3828a45f7601d5f54bf49bb01d1a9df5ea,2020-04-13 05:58:31.000000 UTC,503211,8000000000,5977977,387085,0,6579,,778,8487,8727,0.97249914059814369,198,6357,6953,0.914281605062563,298,195,0xa637e5251bd933a3fb56fe9473b8c10575a11261c99d7d0c43a684960ade9a45,816,68,24,1003,251,1566714,285,978,5724579,6,12,2,1,3
0x78681e0e6eef27533a8a4ae021d2de214b2c9c9403d8b65902569b2c21b968a8,4,0xd6a958115ded57dbf2918c4608fb0102a83a1973,0x9893292300c4e530a14fb2526271732a2a9b3f05,2020-04-16 00:34:29.000000 UTC,1013366,7000000000,7004679,442161,0,78,,435,349,378,0.92328042328042326,30,80,83,0.963855421686747,25,15,0x78681e0e6eef27533a8a4ae021d2de214b2c9c9403d8b65902569b2c21b968a8,5,4,35,20,63,404927,18,210,1302349,11,7,5,1,3
0xc0ac1b6e693fcb41c9d2cecad64c2093c6b5a308e8cb45097564505869cd9148,2,0xfaed3ba447b7b19b9663b4a856677be56f7046ca,0x0eee3e3828a45f7601d5f54bf49bb01d1a9df5ea,2020-04-16 13:35:11.000000 UTC,228273,18000000000,3686307,175594,0,296,,321,8822,9077,0.97190701773713783,201,298,300,0.99333333333333329,28,546,0xc0ac1b6e693fcb41c9d2cecad64c2093c6b5a308e8cb45097564505869cd9148,208,27,13,1027,254,1588232,16,34,223425,6,5,2,2,2
0xfa33eb26881a731af1daa3ce18fb5d321ed66496d636e188f7f862f940c28d06,1,0xcf8ddb3118c4a7b295415e1c4fc4f3ed5bd586e8,0x0eee3e3828a45f7601d5f54bf49bb01d1a9df5ea,2020-04-13 01:48:30.000000 UTC,320671,7600000000,859994,231670,0,6,,806,8460,8699,0.97252557765260372,198,8,8,1.0,4,168,0xfa33eb26881a731af1daa3ce18fb5d321ed66496d636e188f7f862f940c28d06,2,2,12,1002,251,1565597,4,65,420756,6,6,2,1,3
0x380e8b34da46bab683766d82c7a16800a3a15beea4fb6290c7fae56c7a094261,2,0xdd4d4d88dcbfb975e28a9398131cad26286fa955,0x0eee3e3828a45f7601d5f54bf49bb01d1a9df5ea,2020-04-17 17:19:24.000000 UTC,232366,8000000000,7065096,139743,0,665,,182,8940,9195,0.97226753670473087,202,687,698,0.98424068767908313,123,664,0x380e8b34da46bab683766d82c7a16800a3a15beea4fb6290c7fae56c7a094261,47,10,18,1031,255,1595668,81,964,5682717,8,5,4,2,2
0x83a07f65d4229ac5d2fdae88e08b1a5c93f9632bd16a44bd13dd2b3ec05dab9c,2,0xcd5f8fa45e0ca0937f86006b9ee8fe1eedee5fc4,0x0eee3e3828a45f7601d5f54bf49bb01d1a9df5ea,2020-04-16 04:06:02.000000 UTC,194038,6000000000,6579249,149260,0,5661,,416,8751,9002,0.97211730726505219,201,5626,5793,0.97117210426376666,352,471,0x83a07f65d4229ac5d2fdae88e08b1a5c93f9632bd16a44bd13dd2b3ec05dab9c,185,55,11,1025,254,1585676,111,869,5237354,5,5,2,2,2
