transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample
0x535c8a8f02b88a479298c6e48e1f509b0549b6b39bda85e825bd68f5d67ea571,1,0xca729c1c4c2aceed3ef8399315c881866d99fb99,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 23:40:11.000000 UTC,92046,21000000000,21272513,73637,0,2,2,538366,3110894,0.17305829128218447,119,5,5,1.0,2,1018,0x535c8a8f02b88a479298c6e48e1f509b0549b6b39bda85e825bd68f5d67ea571,2,2,3,1707258,118,846715,2,90,646814,3,1,1,1,1
0x1a8547b4c680aece190546b09fe290a42252f9993df2e85f04de0d9e84d413e9,1,0x0e8c78429744cbd7e94e8ef8aa1c62abd560c89a,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 12:58:59.000000 UTC,109146,20320000000,28289196,87317,0,1,2,538146,3110660,0.17300058508483729,119,5,5,1.0,2,785,0x1a8547b4c680aece190546b09fe290a42252f9993df2e85f04de0d9e84d413e9,2,2,3,1707209,118,843520,1,80,573262,3,1,1,1,1
0x5262cf48643c8bed685a82f04ddd5caa4b7ad8d6990d9d98e7984500174ab395,1,0x740786e4ae29b05e8a418164d8f0ebd4bf2e59f9,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 11:50:35.000000 UTC,136637,23023943318,10103008,136637,0,17,2,538053,3110551,0.17297674913544256,119,22,22,1.0,8,676,0x5262cf48643c8bed685a82f04ddd5caa4b7ad8d6990d9d98e7984500174ab395,6,3,1,1707200,118,843179,5,151,1070628,2,,,1,0
0x4311421a8f2f1ae835a5040530f99cb5a02aac8783396f65de36a5e587ce2cfc,1,0x90607ef5cab91b9f83ea3c72fbd71dca44f70ee0,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 22:30:47.000000 UTC,136661,29273108095,6235471,136661,0,3,2,538340,3110865,0.17305154675628803,119,5,5,1.0,4,990,0x4311421a8f2f1ae835a5040530f99cb5a02aac8783396f65de36a5e587ce2cfc,3,3,1,1707254,118,846370,2,118,846350,2,,,1,0
0x47546599000c5167caf9a8fa471dd753887021a0285a234f31d1e6ae3e248e75,1,0xa53de9720b7df2a608a9b0f13658b49b689f4770,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 10:39:59.000000 UTC,113030,16641569200,12206755,73637,0,1,2,537932,3109902,0.17297393937172298,119,4,4,1.0,3,27,0x47546599000c5167caf9a8fa471dd753887021a0285a234f31d1e6ae3e248e75,2,2,3,1707170,118,842828,1,78,557818,3,1,1,1,1
0x2b421f29daebe269065ed65d1e856fc4e879e07f735d97cc8ea144122808f741,1,0xa0ee959a435604932fd30ca6a3e1ebc9356edf92,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 10:51:11.000000 UTC,55868,17392145995,19656539,46557,0,80,2,537950,3109922,0.172978614897737,119,118,119,0.99159663865546221,40,47,0x2b421f29daebe269065ed65d1e856fc4e879e07f735d97cc8ea144122808f741,2,2,1,1707176,118,842884,21,293,1949085,2,,,1,0
0x129dad29332bbc353bbbd6f1ec066d4f5c82924cad3a26287669bb48cccf8b73,1,0x67e619deb12e4d988d4a7692f67c241b2a73c31b,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 17:58:47.000000 UTC,55868,32044218338,20959747,46557,0,17,2,538274,3110795,0.17303422437029761,119,22,22,1.0,6,920,0x129dad29332bbc353bbbd6f1ec066d4f5c82924cad3a26287669bb48cccf8b73,2,2,1,1707235,118,845016,8,47,340912,2,,,1,0
0x0ea17469d836017893af7a8d1c9cff96d645e3546bbe5be8d33e0137f5c0afdf,1,0x4aad5eab89cbb8085b1fc627c1352c8e50ed182e,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 22:08:23.000000 UTC,103714,30432750641,14066195,82972,0,2,2,538333,3110857,0.173049741598537,119,10,10,1.0,4,982,0x0ea17469d836017893af7a8d1c9cff96d645e3546bbe5be8d33e0137f5c0afdf,2,2,3,1707252,118,846258,2,100,718787,3,1,1,1,1
0xd3ed92b9656e7c30a59f15b9e707ac28b83ddc2e9eb0813ba5eb384970592d1e,1,0xd587eed653e23705c9636d41978088514ac5657b,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 13:18:23.000000 UTC,34712,22000000000,6977010,29912,0,2,0,538160,3110676,0.17300419587253704,119,5,5,1.0,2,801,0xd3ed92b9656e7c30a59f15b9e707ac28b83ddc2e9eb0813ba5eb384970592d1e,3,2,1,1707211,118,843617,1,82,589740,2,,,1,0
0x40fb67471b4025ee4e5ca8b88b38146c045bd997fe902617a0acb20e5c77753b,1,0xcb839e267d42cdfd3285d716479b4c2221271825,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 19:49:47.000000 UTC,102767,40286164361,7839899,82214,0,1,2,538300,3110824,0.17304096920944417,119,3,3,1.0,2,949,0x40fb67471b4025ee4e5ca8b88b38146c045bd997fe902617a0acb20e5c77753b,2,2,2,1707244,118,845567,1,113,808683,3,0,1,1,1
0x1b891305663c65fa04d5b1b0c023fb99dc77995020667b4b481c6ce304399ff3,1,0x80bb09f1f119252a36203dd5849ce79a885fbd64,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 23:29:35.000000 UTC,86614,26973783427,8987241,69292,0,14,2,538357,3110883,0.17305601014245794,119,21,21,1.0,6,1008,0x1b891305663c65fa04d5b1b0c023fb99dc77995020667b4b481c6ce304399ff3,4,4,3,1707256,118,846663,12,101,723643,3,1,1,1,1
0x03fdb79fae17336baec8215b59c4b34267503b27704e3ffc666b668cd2ec8a24,1,0xc9839ba9a318fe98098bd64a655bce7778a3a94f,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 15:18:47.000000 UTC,103714,38906366853,9763854,82972,0,3,2,538220,3110737,0.17302009138027419,119,6,6,1.0,5,862,0x03fdb79fae17336baec8215b59c4b34267503b27704e3ffc666b668cd2ec8a24,2,2,3,1707223,118,844217,3,102,733713,3,1,1,1,1
0x713f962cea2c34ece719eb5a38d639e11cb62e5faed77bd829a4295c5758a33b,1,0xbd555c1fe7ce909e03f11a4385abeb040b8ca4b7,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 12:12:11.000000 UTC,92046,19420000000,19859882,73637,0,1,2,538095,3110604,0.17298730407342111,119,4,4,1.0,3,729,0x713f962cea2c34ece719eb5a38d639e11cb62e5faed77bd829a4295c5758a33b,2,2,3,1707203,118,843287,1,79,566088,3,1,1,1,1
0x4a40eb8f8c77cf0236d12b6160c5e78a2aae0ce08d79903a97f3d308749e37e8,1,0xa87470c769608bbde6df513a7d1730be3afb8371,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 14:01:47.000000 UTC,179990,35298520198,11919110,179990,0,1261,2,538181,3110698,0.17300972321967609,119,1500,1559,0.96215522771007056,340,823,0x4a40eb8f8c77cf0236d12b6160c5e78a2aae0ce08d79903a97f3d308749e37e8,1,1,3,1707212,118,843833,121,1259,8138406,3,1,1,1,1
0x662a2a89edfd36bbb5ba66fe843182dea92d5f588e5ff62e21073d5f12a4fed2,1,0xc40e32a74175a3b674a5b22932796511664ee4f7,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 10:23:23.000000 UTC,130000,16000000000,14517128,73637,0,1,0,537912,3109878,0.17296884315076025,119,3,3,1.0,2,2,0x662a2a89edfd36bbb5ba66fe843182dea92d5f588e5ff62e21073d5f12a4fed2,2,2,3,1707165,118,842746,1,108,775496,3,1,1,1,1
0xc864eaaa6c43fee8b94c08bb05be54ddea3d1dfca768a00abe0a70c15b24d00e,1,0xda3d846af5c4b9e4fe72d50f96cb6924921ae415,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 14:55:23.000000 UTC,103710,32577736899,13974498,82968,0,1,2,538210,3110727,0.17301743290234084,119,3,3,1.0,2,852,0xc864eaaa6c43fee8b94c08bb05be54ddea3d1dfca768a00abe0a70c15b24d00e,2,2,3,1707221,118,844101,1,60,430721,3,1,1,1,1
0xcd3e44bab7b2b2079bafa9d5745f045162599e9b75de5048ea77370e558a4e49,1,0xd3308fb76541a1b7e5a12c8803f10572acc14cb4,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 11:04:11.000000 UTC,92060,18000000000,13480883,73648,0,3,2,537969,3110446,0.17295558257561777,119,6,6,1.0,5,571,0xcd3e44bab7b2b2079bafa9d5745f045162599e9b75de5048ea77370e558a4e49,2,2,3,1707185,118,842949,3,117,837265,3,1,1,1,1
0xc0e5d43efa40fc28029b4387c157ddf8bbedd623cebb44afc5cf71636555e554,1,0x740786e4ae29b05e8a418164d8f0ebd4bf2e59f9,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 10:26:11.000000 UTC,86614,17625956185,10176330,69292,0,15,2,537917,3109884,0.17297011721337516,119,19,19,1.0,8,9,0xc0e5d43efa40fc28029b4387c157ddf8bbedd623cebb44afc5cf71636555e554,4,3,3,1707165,118,842760,5,151,1070209,3,1,1,1,1
0x302a5c65a018dde469cab014cbcc054a5ba4f578096c2a18fb07ef22c4f3a11c,1,0x1e104897e99d27a93f07616aef583ae3633675f5,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 18:41:23.000000 UTC,66697,27923468598,10624903,53358,0,9,2,538280,3110804,0.173035652519413,119,15,15,1.0,9,928,0x302a5c65a018dde469cab014cbcc054a5ba4f578096c2a18fb07ef22c4f3a11c,5,3,1,1707237,118,845228,2,93,668509,2,,,1,0
0x7d8b6a14db42054dbaf1b7242171eab62f96a5e8aa565c75ab02caf735991639,1,0x27cf334c133a1a66db14210d49cc2c74a70f019f,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 20:50:23.000000 UTC,77754,29015274069,4561388,51836,0,91,2,538311,3110835,0.1730438933598214,119,97,97,1.0,65,960,0x7d8b6a14db42054dbaf1b7242171eab62f96a5e8aa565c75ab02caf735991639,4,4,1,1707246,118,845869,9,456,2998269,2,,,1,0
0xb8bbccf46658443da0e9abb33c25beb10a198f5437ef42c0728621fcef63ebf8,1,0xdfe563764bc7b2d62d9a17f7d5ff04f55ce05f1a,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 13:50:35.000000 UTC,103696,35280091942,11845096,82957,0,2,2,538180,3110697,0.17300945736598583,119,6,6,1.0,3,822,0xb8bbccf46658443da0e9abb33c25beb10a198f5437ef42c0728621fcef63ebf8,2,2,3,1707211,118,843777,2,31,220984,3,1,1,1,1
0x63637b8ad868899530a21410b1697f13bd4efe6895a2a5eab35506e6b184f45d,1,0x7ee3af603fdfe676a3f1559e9bae3820846d9055,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 19:04:11.000000 UTC,103714,51196803814,6252096,82972,0,1,2,538287,3110811,0.17303751336870032,119,3,3,1.0,2,936,0x63637b8ad868899530a21410b1697f13bd4efe6895a2a5eab35506e6b184f45d,2,2,3,1707240,118,845341,1,101,725646,3,1,1,1,1
0xc72a022a4843b37e8091b13ae3f4506583158654b523193df4ebc7a7e76eaa7d,1,0xd08fc76b5b3588eaae934da3c4278d659ec3a2eb,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 11:42:47.000000 UTC,103714,20480450497,9999014,82972,0,7,2,538032,3110520,0.17297172176999345,119,12,12,1.0,4,645,0xc72a022a4843b37e8091b13ae3f4506583158654b523193df4ebc7a7e76eaa7d,5,4,3,1707198,118,843140,2,88,627177,3,1,1,1,1
0x4c98abe31d5de1c11690e634c484e1093ec5e879b7657fe5b20d26be3420aa5e,1,0x581cf933d06414e50420949d412d6f1cbb6bd24a,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 13:00:23.000000 UTC,103710,25256162125,14585853,82968,0,1,2,538149,3110663,0.17300138266343862,119,4,4,1.0,2,788,0x4c98abe31d5de1c11690e634c484e1093ec5e879b7657fe5b20d26be3420aa5e,2,2,3,1707209,118,843527,1,1,7327,3,1,1,1,1
0x125de348b119608422d44a6409580b43eba92def053ef228232ed62a38c98cdf,1,0x28cf2d4add7d57b39d35872681b4925bafff64fe,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 11:14:23.000000 UTC,92042,20833883166,9388996,73634,0,4,2,537982,3110462,0.17295887234758053,119,8,8,1.0,4,587,0x125de348b119608422d44a6409580b43eba92def053ef228232ed62a38c98cdf,4,4,3,1707185,118,842998,2,92,655479,3,1,1,1,1
0x5ddca9ce3fa9f8bc299422fa10c371c504999bf4bdbe205845ba76b3538e4021,1,0x47390f0fe4cfc93f39713366f2ce3ccbe5d388ec,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 23:06:23.000000 UTC,92034,31245124451,13324430,73628,0,4,2,538349,3110875,0.17305388355366255,119,8,8,1.0,4,1000,0x5ddca9ce3fa9f8bc299422fa10c371c504999bf4bdbe205845ba76b3538e4021,2,2,3,1707255,118,846547,4,92,658841,3,1,1,1,1
0xda6a0ea3b1fed9865118d3cfbe0368b5683f3938a30bded3a1b680c12dc78b52,1,0x1b05189756cf584248c38011a0f9c9cc49665783,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 12:08:35.000000 UTC,55580,21385586639,9330816,46341,0,2,2,538093,3110602,0.17298677233538717,119,4,4,1.0,2,725,0xda6a0ea3b1fed9865118d3cfbe0368b5683f3938a30bded3a1b680c12dc78b52,2,2,1,1707203,118,843269,2,100,714680,2,,,1,0
0x1c9f6ceee631982b202a8b6462b2f65434be7a72e9cf70d6495928e1759c9fbf,1,0xdb8dd6a3ce52362edaa891f3e3971eff11e59536,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 16:36:23.000000 UTC,52050,46338873613,536754,29900,0,3,2,538249,3110770,0.17302757838091534,119,10,10,1.0,2,895,0x1c9f6ceee631982b202a8b6462b2f65434be7a72e9cf70d6495928e1759c9fbf,3,2,1,1707227,118,844605,2,118,843898,2,,,1,0
0xe3037678ebb3eb58dadf9cc9b2bd082ee8dc892a24f0b77023f458c1208fef27,1,0xf07fdfab9b80cc13c39f201cf9ad96bff02a4610,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 12:07:23.000000 UTC,34712,23000000000,10400649,29912,0,2,0,538090,3110597,0.17298608595070336,119,5,5,1.0,2,722,0xe3037678ebb3eb58dadf9cc9b2bd082ee8dc892a24f0b77023f458c1208fef27,3,2,1,1707203,118,843263,1,82,589298,2,,,1,0
0xfa48c3b969d5164468777f575d7952215341f54c3d0cd06a726d24957eabc7a3,1,0x329de1afe6e87e4c0c4716a22067a852c42898a7,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 22:04:11.000000 UTC,52068,28776610514,12579099,29912,0,275,2,538331,3110855,0.17304920994389003,119,347,349,0.994269340974212,151,980,0xfa48c3b969d5164468777f575d7952215341f54c3d0cd06a726d24957eabc7a3,6,4,1,1707252,118,846237,90,1442,9296930,2,,,1,0
0xa4fb855adf422528a9d11afa447edd502360c92bbe809c7d7fbb5cd8ee31d295,1,0x714087ad8d76ea4653027eb71af99d9c2ba06e55,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 17:17:47.000000 UTC,66697,32273196508,7622480,53358,0,220,2,538258,3110779,0.17302997094939884,119,216,222,0.972972972972973,15,904,0xa4fb855adf422528a9d11afa447edd502360c92bbe809c7d7fbb5cd8ee31d295,5,3,1,1707230,118,844811,7,32,227620,2,,,1,0
0x2862d3dc06b9ab54938c775c59614dc533c2c356a3a4bf111b90120b3cb01454,1,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 17:53:47.000000 UTC,1000000,41345461567,338949,51812,0,4405787,2,538271,3110792,0.17303342685721193,119,2320559,6001327,0.38667431386425033,1750,917,0x2862d3dc06b9ab54938c775c59614dc533c2c356a3a4bf111b90120b3cb01454,4011,118,1,1707234,118,844991,711935,1749,11067297,2,,,1,0
0x3f14d3960c67d09024e5d40b03cb01ef582336315f4009639f97b05ac7a5365b,1,0xcb1d17defbfcab72dafbd883ea70fa1d74831ddd,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 11:34:35.000000 UTC,34712,20000000000,11697129,29912,0,2,0,538010,3110494,0.17296609477465638,119,5,5,1.0,2,618,0x3f14d3960c67d09024e5d40b03cb01ef582336315f4009639f97b05ac7a5365b,3,2,1,1707195,118,843099,1,82,589081,2,,,1,0
0x2143766df2f248b788d991e4e6c547c5b2b49087d1235674b40e66e828cd637c,1,0x821f00dba7301be4eefa8c54c12a5942fad305c0,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 11:45:11.000000 UTC,52068,20091572597,14772060,29912,0,9,2,538039,3110532,0.17297330488803844,119,13,14,0.9285714285714286,4,657,0x2143766df2f248b788d991e4e6c547c5b2b49087d1235674b40e66e828cd637c,7,4,1,1707199,118,843152,2,88,627177,2,,,1,0
0xdf768b848c6339149ab8cdc8d5e62c97fe3143fee26bf46181c08fa136dd7af9,1,0xf337300a3a37847799a5a8c1280efc5c0a5d04cb,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 22:42:47.000000 UTC,86614,23483270992,29468951,34659,0,13,2,538344,3110869,0.17305261005847561,119,18,18,1.0,7,994,0xdf768b848c6339149ab8cdc8d5e62c97fe3143fee26bf46181c08fa136dd7af9,5,4,1,1707254,118,846429,6,113,813851,2,,,1,0
0x8af940ad2d5fab282b35b942a0b5b6d45754b12e8014d0d3b0b98fbec0a36671,1,0xfed0c87cbd54dc0757ff619806072f4c0653caf9,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 10:36:23.000000 UTC,77754,17236036866,27607084,47036,0,434,2,537928,3109896,0.17297298687801779,119,408,443,0.92099322799097061,132,21,0x8af940ad2d5fab282b35b942a0b5b6d45754b12e8014d0d3b0b98fbec0a36671,2,2,1,1707169,118,842810,144,708,4620976,2,,,1,0
0x245458d56e3aca463d316d49d893ab9bbc3490cb724f55a5c4662f2b37fd2ae3,1,0x31ed2dcf263891d06a0bcd7295e674886b887d49,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 13:02:59.000000 UTC,34712,27000000000,5782936,29912,0,2,0,538153,3110667,0.17300244609918067,119,5,5,1.0,2,792,0x245458d56e3aca463d316d49d893ab9bbc3490cb724f55a5c4662f2b37fd2ae3,3,2,1,1707209,118,843540,1,82,589660,2,,,1,0
0x30c9c0d08efe5886c0970f5507136a46f0ecb4bcaf6a33ae2c5816e4cc64c4e3,1,0x0fbb81a93061ade031dee6fa039bba10301beeb5,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 12:08:23.000000 UTC,52122,21932930357,8207582,29948,0,257,2,538092,3110599,0.17298661769003335,119,212,261,0.8122605363984674,19,724,0x30c9c0d08efe5886c0970f5507136a46f0ecb4bcaf6a33ae2c5816e4cc64c4e3,57,13,1,1707203,118,843268,8,19,136194,2,,,1,0
0x3cb59692637dfdbe6be7663b441494fc4a2686baac68318a06460cb9c05ee601,1,0xde0e1c1702424e77f1cd02c609c927c579c17bcf,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 12:15:11.000000 UTC,53610,19254341131,10494460,46617,0,2,2,538102,3110615,0.17298894270104143,119,3,3,1.0,2,740,0x3cb59692637dfdbe6be7663b441494fc4a2686baac68318a06460cb9c05ee601,3,2,1,1707203,118,843302,1,118,842153,2,,,1,0
0x0d0ce86a8e52bafdf4092206578443ee48f49a99091a9374ae8f30f1f22738d0,1,0x2fee4636b28c0480280cd727665adb843bbe6357,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 15:44:35.000000 UTC,55580,31321992542,11211873,46341,0,11,2,538232,3110751,0.17302317028910383,119,14,16,0.875,7,876,0x0d0ce86a8e52bafdf4092206578443ee48f49a99091a9374ae8f30f1f22738d0,2,2,1,1707223,118,844346,6,467,3069128,2,,,1,0
0x51de3b2493f669624169b3d8d0968e2967dbd073de57c3f42fb7b3a26032c90c,1,0x07f5f260c95f9cbaf61046a09bdb2b29f9d5854c,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 21:25:23.000000 UTC,46617,52206531962,3843830,46617,0,220,2,538317,3110841,0.17304548834222,119,233,242,0.96280991735537191,27,966,0x51de3b2493f669624169b3d8d0968e2967dbd073de57c3f42fb7b3a26032c90c,7,4,1,1707248,118,846043,150,173,1210937,2,,,1,0
0x1e15a9e4bb6d4687e65df10cf02bffd43d6308dca3eb7cbbfc727587e209af7c,1,0xb006d36faa582beb21df220b2af2e02b9c761efe,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 12:43:23.000000 UTC,55940,24150000000,2242643,46617,0,147,0,538127,3110640,0.17299558933209885,119,164,165,0.9939393939393939,60,765,0x1e15a9e4bb6d4687e65df10cf02bffd43d6308dca3eb7cbbfc727587e209af7c,1,1,1,1707206,118,843443,73,714,4664231,2,,,1,0
0x411baf87deb4f1b5bef1941b9d5a7132fd88f312cc654f4403c9644900b4e577,1,0x5175f9db43445713d45b546c0a90cff5aacf562d,0x06450dee7fd2fb8e39061434babcfc05599a6fb8,2023-02-03 10:39:59.000000 UTC,34712,16630000000,12257667,29912,0,421,0,537932,3109902,0.17297393937172298,119,489,500,0.978,115,26,0x411baf87deb4f1b5bef1941b9d5a7132fd88f312cc654f4403c9644900b4e577,31,24,1,1707170,118,842828,111,349,2313021,2,,,1,0
0xc3f2fcfd23bd3164166fcaecac480358a1509cfa0e9d28e8b39ce2b5c5cdf9f9,4,0x22b1101c4afb4973fd3d8b64a4189296767f21f1,0x881d40237659c251811cec9c364ef91dc08d300c,2023-02-03 18:10:11.000000 UTC,225044,44146207143,4490675,181026,285000000000000000,1,2,3006284,6626529,0.45367401244301503,845,5,5,1.0,3,13,0xc3f2fcfd23bd3164166fcaecac480358a1509cfa0e9d28e8b39ce2b5c5cdf9f9,1,1,15,1602098,844,5508207,2,28,202604,10,3,5,1,1
0xc0ce6064e416893ba0473643335001438a989e2b2c94f167c8110a87a0bdbe03,1,0xef790f85f5ec46956d32809dafadecaddbe45a04,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,2023-02-03 21:50:23.000000 UTC,320784,28583613975,24072887,241806,0,14,2,120772,785075,0.15383498391873388,67,23,23,1.0,9,79,0xc0ce6064e416893ba0473643335001438a989e2b2c94f167c8110a87a0bdbe03,2,1,15,173689,66,474387,9,568,3719559,8,3,4,3,4
0x66a30643c6363e08f96b59da622ce220678b1d0532df625f29508774ae31e266,2,0xad86eb8be7b8582af3cd71925fa3b99c1e40b95a,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,2023-02-03 23:51:23.000000 UTC,436095,22243663048,12295987,298487,2925000000000000000,4,2,121368,791686,0.15330320354281873,67,7,7,1.0,2,92,0x66a30643c6363e08f96b59da622ce220678b1d0532df625f29508774ae31e266,5,2,25,174536,66,474990,1,13,99522,9,4,4,4,5
0x71f8c7147053d9752a5ffdc0ca3633e433d4ef6471393fbe89074d7963d450a4,3,0x9f283f056b3b364224f6d1570b2e78dbb0c2660a,0xc36442b4a4522e871399cd717abdd847ab11fe88,2023-02-03 11:30:11.000000 UTC,367761,18602349842,17478835,245175,0,94,2,877978,1088194,0.8068212101886244,641,101,103,0.98058252427184467,16,1,0x71f8c7147053d9752a5ffdc0ca3633e433d4ef6471393fbe89074d7963d450a4,13,6,16,107740,640,4178224,56,89,638788,5,3,3,3,5
0x0a0338b7a0d8476e6d0bd41c496b5bdf56808c867490857706daaf1d76312287,4,0x46bfeda787ce4d3868d42e9df7061d64cd9dfd99,0x881d40237659c251811cec9c364ef91dc08d300c,2023-02-03 23:35:35.000000 UTC,281766,23481776067,5565828,214059,0,36,2,3007402,6628678,0.45369559360101669,845,38,42,0.90476190476190477,27,34,0x0a0338b7a0d8476e6d0bd41c496b5bdf56808c867490857706daaf1d76312287,23,17,21,1602403,844,5509826,6,262,1762070,10,5,5,1,2
0xf3fb91b99c374314465f0c1daf06e41612e6bfa42816a8618ddbf672ecd12489,1,0x5a82fae8d01cb1f0a852ffdea2c9371b20c7a0b8,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,2023-02-03 10:40:23.000000 UTC,218280,18693120492,8551001,143268,1550000000000000000,5,2,117467,750849,0.15644557028110845,67,8,9,0.88888888888888884,5,2,0xf3fb91b99c374314465f0c1daf06e41612e6bfa42816a8618ddbf672ecd12489,1,1,9,169286,66,471049,5,805,5250316,5,3,3,2,2
0xd7e702ecf01520695621d01320d204fd1ce7ce273653d223bdbdc71e03a95e2e,3,0x00000006e42915a2b6907f8b3faf311b68862f60,0xa80db00007020e013fa10d0560700c0018003b8b,2023-02-03 18:24:59.000000 UTC,394902,27740445343,9588389,349902,0,5691,2,6840,7078,0.96637468211359145,98,5708,5709,0.999824837975127,98,2,0xd7e702ecf01520695621d01320d204fd1ce7ce273653d223bdbdc71e03a95e2e,5659,98,29,2,98,703129,6,98,703129,13,3,4,3,7
0x2c37a20004fb626011df8c4d158749c97923907550e4e170035ec293cc869907,50,0x429d39ec366756e18e15ac5b547e1f85a2d76c7b,0x2f848984984d6c3c036174ce627703edaf780479,2023-02-03 10:41:35.000000 UTC,3873405,16335000000,20227339,2344432,0,1341,2,14362,15258,0.94127670730108792,117,1315,1434,0.9170153417015342,84,3,0x2c37a20004fb626011df8c4d158749c97923907550e4e170035ec293cc869907,201,62,252,905,116,828465,916,114,818680,56,49,5,1,51
0x4f26f6c682ea6de2ce8d859fd0f49d77d965a7f9ae52e9a6241319324de2e41b,6,0x69a8d9aad04e72328584818071ecb08aba8fa7db,0x881d40237659c251811cec9c364ef91dc08d300c,2023-02-03 16:32:11.000000 UTC,307335,43165261366,6574660,208783,0,118,2,3005955,6625886,0.4536683848771319,845,140,152,0.92105263157894735,61,11,0x4f26f6c682ea6de2ce8d859fd0f49d77d965a7f9ae52e9a6241319324de2e41b,30,27,22,1602010,844,5507718,24,378,2500406,10,4,6,1,2
0xe680f9ba7d70309e730d3ef561f8b2a404cd49e2f3c5c44e7899aab921936235,88,0xa588093a03c096b7eff9b4a0d2fb3d7054d2a738,0x0000000000771a79d0fc7f3b7fe270eb4498f20b,2023-02-03 11:03:11.000000 UTC,6645850,18200000000,18069161,4026219,0,68,2,1766,1849,0.955110870740941,64,88,89,0.9887640449438202,17,1,0xe680f9ba7d70309e730d3ef561f8b2a404cd49e2f3c5c44e7899aab921936235,18,7,442,277,72,516514,16,117,839822,94,87,5,1,89
0x44e39f5d47f351560c075c7e87bcbee02b11f82366ae35d3e5f82424d9a9b454,5,0xf1f82529a36eb0968bf00dbc2ab5ae1d8b33dde8,0x881d40237659c251811cec9c364ef91dc08d300c,2023-02-03 19:51:23.000000 UTC,216841,40956478744,3602902,167479,0,351,2,3006628,6627192,0.45368053317302409,845,483,496,0.97379032258064513,135,21,0x44e39f5d47f351560c075c7e87bcbee02b11f82366ae35d3e5f82424d9a9b454,111,61,19,1602191,844,5508709,49,638,4167087,10,4,5,1,2
