transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample
0xd87995be116ce9bd8196f59ec90a12a5477fd0228081916390d62ed5b7334fbf,1,0x95a0b072f5095303256629519c8f66e4a90fe667,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:58:47.000000 UTC,166797,12510675663,12863329,161826,15000000000000000,88,2,647482,6889429,0.093981954092276734,115,92,93,0.989247311827957,25,1300,0xd87995be116ce9bd8196f59ec90a12a5477fd0228081916390d62ed5b7334fbf,54,18,8,629766,114,724492,27,379,2414327,9,4,3,1,5
0x7613782b071f7a528ee1444320f475508e4219d41d31e1d893c73e6f8f0769f5,1,0xa6317de8f416c2075f730e5967ffeb13c34b7432,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:58:47.000000 UTC,170008,12510675663,12310987,160237,0,605,2,647482,6889429,0.093981954092276734,115,612,681,0.89867841409691629,208,1301,0x7613782b071f7a528ee1444320f475508e4219d41d31e1d893c73e6f8f0769f5,12,4,7,629766,114,724492,155,954,6136225,6,3,2,1,2
0x52109f3fb3abfdfc6e967c8164426e7cf4de7ccf619aed24f166b1cfb25a52e3,1,0x6abb14c02a95a5581c935595802da1d5ad913afa,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:58:47.000000 UTC,207779,12510675663,13108014,198059,0,164,2,647482,6889429,0.093981954092276734,115,197,199,0.98994974874371855,64,1297,0x52109f3fb3abfdfc6e967c8164426e7cf4de7ccf619aed24f166b1cfb25a52e3,25,6,8,629766,114,724492,67,564,3610116,7,3,3,1,2
0xfd6631aafca89dc18f49d7e2e9edde6a7fc11829d0fc82c780db5051f1e7c839,1,0x93ad12b58758c6f7f2c01a74b06165ea98acd618,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:58:47.000000 UTC,198448,12510675663,11801247,188677,4900000000000000,46,2,647482,6889429,0.093981954092276734,115,52,52,1.0,8,1298,0xfd6631aafca89dc18f49d7e2e9edde6a7fc11829d0fc82c780db5051f1e7c839,14,6,8,629766,114,724492,9,7,54615,9,5,2,1,6
0xded7eb59d730202f8d3162fbe9b52439dd7cbd8fb73974fd4162a35a23cfe28a,1,0xeaa8bdcd648662e720379968a4a39a6b8c462fe1,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:58:47.000000 UTC,172932,13620000000,3378607,168012,273000000000000000,11,0,647482,6889429,0.093981954092276734,115,13,13,1.0,3,1299,0xded7eb59d730202f8d3162fbe9b52439dd7cbd8fb73974fd4162a35a23cfe28a,3,2,7,629766,114,724492,7,4,29711,8,4,2,1,5
0x2e315b55ed375772f0b5262435225b1db602e8db8dad451a18d695b1ba2cadcd,1,0x5e6853218a863dc536ccf128752f196a5f359f4a,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:58:47.000000 UTC,239631,12510675663,8243707,52312,34000000000000002,820,2,647482,6889429,0.093981954092276734,115,853,879,0.9704209328782708,211,1296,0x2e315b55ed375772f0b5262435225b1db602e8db8dad451a18d695b1ba2cadcd,183,33,2,629766,114,724492,183,394,2513425,3,0,1,1,1
0x953499d5e08dc0d0f457e122815a3eee83ce448944d0af510c027fb3c9f258b6,1,0x1aaccb71f53d1aee14a82353e60ad0101d11f636,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:58:47.000000 UTC,61439,12510675663,11040457,61439,0,211,2,647482,6889429,0.093981954092276734,115,243,260,0.93461538461538463,96,1294,0x953499d5e08dc0d0f457e122815a3eee83ce448944d0af510c027fb3c9f258b6,4,2,1,629766,114,724492,25,302,1923413,2,,,1,0
0xd3813dd573e38deef28415c7bd4acf787bb0168e9e32556a496c76d9d14c9771,1,0x1e1206b50ed7314c6e57629143a5a7f23e6d362f,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:58:47.000000 UTC,590154,12510675663,10639674,524123,74000000000000000,369,2,647482,6889429,0.093981954092276734,115,401,415,0.96626506024096381,81,1295,0xd3813dd573e38deef28415c7bd4acf787bb0168e9e32556a496c76d9d14c9771,153,28,15,629766,114,724492,104,521,3328427,8,8,2,1,5
0xc7c7e475a7df1fc358ceafbe0503d31abd84a050e543e714d53486a788917d97,1,0xb890dc99fefb030440f164a76aec5f648bdb8813,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:59:11.000000 UTC,188166,12592409833,12881395,175595,4000000000000000,93,2,647484,6889448,0.093981985204039567,115,116,119,0.97478991596638653,39,1315,0xc7c7e475a7df1fc358ceafbe0503d31abd84a050e543e714d53486a788917d97,29,12,8,629767,114,724494,33,216,1370602,9,5,2,1,6
0xfed90791d299721144229e3e0b7ee0e974cd2189fbf88f8b54630e9fb981b951,1,0x5b437f4c74492a9e08d9c6f26e13e81fa0668117,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:59:11.000000 UTC,156394,12592409833,14522526,146623,7000000000000000,21,2,647484,6889448,0.093981985204039567,115,23,23,1.0,8,1313,0xfed90791d299721144229e3e0b7ee0e974cd2189fbf88f8b54630e9fb981b951,10,4,8,629767,114,724494,12,27,184072,9,4,3,1,5
0x5b69e7a9dc5fadfba23f33a805812a2c776e653fe6ee92c210a8a9442934aecf,1,0x748c546c3829c9d98138be79323335cb44dec403,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:59:11.000000 UTC,235680,12592409833,13592789,235680,34000000000000002,44,2,647484,6889448,0.093981985204039567,115,47,47,1.0,11,1308,0x5b69e7a9dc5fadfba23f33a805812a2c776e653fe6ee92c210a8a9442934aecf,27,8,8,629767,114,724494,18,41,271580,8,3,3,1,4
0x11f1fe167874e920f4160dde062e642d6dc5da0f458bf6e2c321c43f7d460a15,1,0x9b6f3b09b5a636ed8f52cc2858d307205cc97ed4,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:59:11.000000 UTC,29993,12592409833,14877233,29993,0,608,2,647484,6889448,0.093981985204039567,115,629,635,0.99055118110236218,178,1310,0x11f1fe167874e920f4160dde062e642d6dc5da0f458bf6e2c321c43f7d460a15,114,40,1,629767,114,724494,184,281,1788518,2,,,1,0
0xee4f70cb5fcca2021c0fe418b51452d5c1107886d51f8e2691dd47ac4015e1c2,1,0x4b655cd80246c86cdcf97f91f9cf1f6348049eda,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:59:11.000000 UTC,231254,12592409833,16497890,231254,34000000000000000,46,2,647484,6889448,0.093981985204039567,115,62,63,0.98412698412698407,31,1318,0xee4f70cb5fcca2021c0fe418b51452d5c1107886d51f8e2691dd47ac4015e1c2,11,4,8,629767,114,724494,18,267,1701713,8,3,3,1,4
0xe614838b4e6c8349d2d94a17306205dd589c7d9e91ac6bd77fe6a34012ddf4e3,1,0x2d1abb3a4725142cabee6e2464e39230c5f2df1a,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:59:11.000000 UTC,231254,12592409833,14847240,231254,34000000000000000,20,2,647484,6889448,0.093981985204039567,115,22,24,0.91666666666666663,12,1314,0xe614838b4e6c8349d2d94a17306205dd589c7d9e91ac6bd77fe6a34012ddf4e3,6,2,8,629767,114,724494,9,59,388035,8,3,3,1,4
0xe350f1f6d3928814f2bf57064916ee8008c97c9227190d6f159044ffc0eae489,1,0x08b0a6f7c41ad4904b8ef2d1d1403084c112e8d1,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:59:11.000000 UTC,236581,12592409833,12088348,236581,34000000000000002,696,2,647484,6889448,0.093981985204039567,115,734,741,0.99055330634278,247,1319,0xe350f1f6d3928814f2bf57064916ee8008c97c9227190d6f159044ffc0eae489,24,11,8,629767,114,724494,215,484,3088062,8,3,3,1,4
0xb24f387ac1589b6b5d52adb7553754699356c72b661b53c41aaf3bdb57bd62a7,1,0x9ace182c0d1f30e6a8b90650659de6f29df6af23,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:59:11.000000 UTC,222467,12592409833,19523338,214696,34000000000000002,61,2,647484,6889448,0.093981985204039567,115,64,69,0.927536231884058,23,1320,0xb24f387ac1589b6b5d52adb7553754699356c72b661b53c41aaf3bdb57bd62a7,15,7,9,629767,114,724494,24,289,1839291,9,4,3,1,5
0x868ecbc1fb9084fd984e73ada298a39a352d0a03a5d3c2ee7a90651df3d816ec,1,0x9e13e213c9440d2ffaf49fc75074c99c5306fe84,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:59:11.000000 UTC,148634,12592409833,18181653,138863,69000000000000000,80,2,647484,6889448,0.093981985204039567,115,110,114,0.96491228070175439,26,1309,0x868ecbc1fb9084fd984e73ada298a39a352d0a03a5d3c2ee7a90651df3d816ec,36,15,7,629767,114,724494,15,111,709064,8,4,2,1,5
0x31b9878d660d86dfdae2601509fc57e4661806228e2e66b9d056796f45420438,1,0xb8d094c584e9e4051f78742cf7cf982c4cb69f2c,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:59:11.000000 UTC,204123,12592409833,16002924,199203,0,29,2,647484,6889448,0.093981985204039567,115,42,43,0.97674418604651159,9,1316,0x31b9878d660d86dfdae2601509fc57e4661806228e2e66b9d056796f45420438,4,1,7,629767,114,724494,18,346,2206224,6,3,2,1,2
0xae45e0514eafea8815a0d604f94191b84544f33973b15a3f97d313ca0e6b03f2,1,0x013d3ad09367d89ca9d363ff93e5abe8153ec889,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:59:11.000000 UTC,163098,13092409833,4864009,158178,58999990000000000,192,2,647484,6889448,0.093981985204039567,115,207,216,0.95833333333333337,36,1307,0xae45e0514eafea8815a0d604f94191b84544f33973b15a3f97d313ca0e6b03f2,93,18,7,629767,114,724494,32,255,1622414,8,4,2,1,5
0xc8c952f8be55cc3a0f471f2f8070b0e7e076c91a383c0e87aacc4af7a0345263,1,0xf027828a6d9a0618a2f419ab71db39cf2295f027,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:59:11.000000 UTC,166110,12092409833,20430157,161139,117000000000000000,470,2,647484,6889448,0.093981985204039567,115,566,575,0.98434782608695648,150,1311,0xc8c952f8be55cc3a0f471f2f8070b0e7e076c91a383c0e87aacc4af7a0345263,2,2,8,629767,114,724494,93,461,2940931,9,4,2,1,5
0x45999274c9c68e398e0048529053bb36e739b7b1a04003a36a6b841f568d445f,1,0x69682f8773ed1ecf5c7025fc9dffbe2677021194,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:59:11.000000 UTC,173502,12592409833,13096031,168531,50000000000000000,96,2,647484,6889448,0.093981985204039567,115,114,116,0.98275862068965514,36,1317,0x45999274c9c68e398e0048529053bb36e739b7b1a04003a36a6b841f568d445f,38,11,7,629767,114,724494,27,373,2379391,8,4,2,1,5
0x5cf3b3e0d9667849c02418d1f5ceab6ba3e323a6e77fe53280ecc1c8791fac4d,1,0x68e8b38ee8a1da0cd82ca167f74db65e1f1bfb0c,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:59:11.000000 UTC,142139,12592409833,15184587,132368,5000000000000000,98,2,647484,6889448,0.093981985204039567,115,100,106,0.94339622641509435,7,1312,0x5cf3b3e0d9667849c02418d1f5ceab6ba3e323a6e77fe53280ecc1c8791fac4d,26,4,7,629767,114,724494,21,7,53432,8,4,2,1,5
0x470f09c6b80a2502e27264b51fb13eef35e225da6205f8bcd312cf11dc5c486e,1,0x4095576446e7619608fceb14d225dec9f096b3ec,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:59:35.000000 UTC,306653,11974504101,8993194,301682,200000000000000000,789,2,647486,6889461,0.093982098164137953,115,865,887,0.9751972942502819,222,1330,0x470f09c6b80a2502e27264b51fb13eef35e225da6205f8bcd312cf11dc5c486e,33,18,18,629768,114,724496,148,484,3092590,18,6,5,1,5
0x76c53c88d6ef2fcc0b0a23e1167d89c55251b113b01cc28eb1e9b23567ba0cdf,1,0x645f5ed283bf21f2c7fdfd5ddee97806457d09f3,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:59:35.000000 UTC,132505,11974504101,8025260,127534,30000000000000000,246,2,647486,6889461,0.093982098164137953,115,278,282,0.98581560283687941,53,1329,0x76c53c88d6ef2fcc0b0a23e1167d89c55251b113b01cc28eb1e9b23567ba0cdf,95,22,6,629768,114,724496,38,415,2645512,7,3,2,1,4
0x6522dd184c65b03a47c7e03dc8905cc53098fcb9f4777a7e51600bdad9b3152b,1,0xd97b2388d7ad29bdeaf640817e451c4cdfcb1f7a,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:59:35.000000 UTC,156394,11974504101,5272758,52276,7000000000000000,323,2,647486,6889461,0.093982098164137953,115,342,342,1.0,37,1325,0x6522dd184c65b03a47c7e03dc8905cc53098fcb9f4777a7e51600bdad9b3152b,230,32,2,629768,114,724496,47,68,445961,3,0,1,1,1
0x1cbe92a168289e6db9b213181365b45b688a85df73a60a6337a3a39f3c8d2e0f,1,0x8c97b171738aa8fdbd0bb73a440be2424f840635,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:59:35.000000 UTC,58914,11974504101,9149115,58914,0,738,2,647486,6889461,0.093982098164137953,115,768,771,0.99610894941634243,181,1332,0x1cbe92a168289e6db9b213181365b45b688a85df73a60a6337a3a39f3c8d2e0f,87,39,1,629768,114,724496,311,247,1572499,2,,,1,0
0x5125a6bfdb5b8e43e2f1a111c85f0957225d6a7530701383f1e7181490b53493,1,0x6955985d028f7eb1ed868587b1ff3c791070dfa9,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:59:35.000000 UTC,212760,12474504101,3056075,198189,2000000000000000,28,2,647486,6889461,0.093982098164137953,115,40,41,0.975609756097561,18,1333,0x5125a6bfdb5b8e43e2f1a111c85f0957225d6a7530701383f1e7181490b53493,11,3,8,629768,114,724496,6,142,897159,9,5,2,1,6
0xa90f2dda1fcf3e7fff15ff07593fe66398017b4f4d0aaf95cdf0da3c13cad7c2,1,0xd015447fe4999149ceb8a4f0a80b5520045e7f47,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:59:35.000000 UTC,205254,11974504101,8691512,190683,6700000000000000,41,2,647486,6889461,0.093982098164137953,115,51,52,0.98076923076923073,28,1326,0xa90f2dda1fcf3e7fff15ff07593fe66398017b4f4d0aaf95cdf0da3c13cad7c2,6,3,8,629768,114,724496,24,184,1164095,9,5,2,1,6
0x13aceafd751efa37f067b1b36daa9815d97c5c5e60591320a0b9907b4c8bf9ec,1,0xa71820113d748de55efa8c763d56be80122488f0,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:59:35.000000 UTC,60815,11974504101,6775179,60815,0,467,2,647486,6889461,0.093982098164137953,115,532,551,0.96551724137931039,131,1324,0x13aceafd751efa37f067b1b36daa9815d97c5c5e60591320a0b9907b4c8bf9ec,103,39,1,629768,114,724496,50,240,1523164,2,,,1,0
0x3df22194d8e15dfeb8a5af7ee01b43d2f2df6deef3a701c378eac033e3e1fedb,1,0xcd8826a0298cfcd4eeb3a0c118a8aa664316cd7a,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:59:35.000000 UTC,171971,11974504101,8328800,167000,6500000000000000,748,2,647486,6889461,0.093982098164137953,115,854,877,0.97377423033067279,158,1331,0x3df22194d8e15dfeb8a5af7ee01b43d2f2df6deef3a701c378eac033e3e1fedb,56,16,8,629768,114,724496,107,465,2968051,9,4,3,1,5
0x5c0141d85cee93c640694e84a7c757fb1cc712c528bd8729a6b8cfa1208799f6,1,0x48e65c96a76bd7eee2ac1f9e881a3c2740a94a0d,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:59:35.000000 UTC,170689,11974504101,6686426,165718,49990000000000000,0,2,647486,6889461,0.093982098164137953,115,2,2,1.0,2,1327,0x5c0141d85cee93c640694e84a7c757fb1cc712c528bd8729a6b8cfa1208799f6,1,1,7,629768,114,724496,1,0,0,8,4,2,1,5
0x849fab6a02818066488ac1d9974a3291924bfeb7eb422991b0b11834f18b5f0b,1,0x04200eee80e1373ea1e74f13b8e3054bbc153b15,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:59:35.000000 UTC,29929,11474504101,10677514,29929,0,662,2,647486,6889461,0.093982098164137953,115,667,690,0.96666666666666667,149,1328,0x849fab6a02818066488ac1d9974a3291924bfeb7eb422991b0b11834f18b5f0b,27,17,1,629768,114,724496,61,420,2678738,2,,,1,0
0x17b0e0451201813f4964196889fc67b0d1997fa679553e6cb82a88dc68450b84,1,0xb8d094c584e9e4051f78742cf7cf982c4cb69f2c,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:59:47.000000 UTC,188644,11677904290,18055627,183724,0,30,2,647487,6889476,0.093982038692057276,115,43,44,0.97727272727272729,9,1346,0x17b0e0451201813f4964196889fc67b0d1997fa679553e6cb82a88dc68450b84,5,1,7,629770,114,724497,18,346,2206227,6,3,2,1,2
0x8dc6ce4b2af7dbeda06426b6901f491a410734a75e0fba8ca7076a080662c4d1,1,0x53119eb20ba1af069dac6897ceef125274db3d08,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:59:47.000000 UTC,162671,11677904290,18876716,157700,190000000000000000,0,2,647487,6889476,0.093982038692057276,115,2,2,1.0,1,1348,0x8dc6ce4b2af7dbeda06426b6901f491a410734a75e0fba8ca7076a080662c4d1,1,1,7,629770,114,724497,1,0,0,8,4,2,1,5
0x33811a82d8239bb3cc2bead8a249aaccf39150feb728ec3f2207472fcba09cc8,1,0xd015447fe4999149ceb8a4f0a80b5520045e7f47,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:59:47.000000 UTC,205254,11677904290,20972157,54414,6700000000000000,42,2,647487,6889476,0.093982038692057276,115,52,53,0.98113207547169812,28,1335,0x33811a82d8239bb3cc2bead8a249aaccf39150feb728ec3f2207472fcba09cc8,7,3,2,629770,114,724497,24,184,1164096,3,0,1,1,1
0x1fbc85aeff99566a8fbd399a8a4814cf11e6d99922ffe50f7ab3c2cde73f7af3,1,0x7a1a50dc05cd8922cb60a602c09ac6072d185c32,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:59:47.000000 UTC,161210,11677904290,11218488,156239,1116500000000000,167,2,647487,6889476,0.093982038692057276,115,173,188,0.92021276595744683,50,1334,0x1fbc85aeff99566a8fbd399a8a4814cf11e6d99922ffe50f7ab3c2cde73f7af3,4,1,7,629770,114,724497,30,577,3690270,8,4,2,1,5
0xe4477faa1695ca6134b1bb73ab0401bf8e1cec35ec5ac78067fbd251ed6fac30,1,0x07e685f01206c9496ada933835cac7132e8b4273,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:59:47.000000 UTC,146776,11177904290,22041859,141805,14800000000000000,8,2,647487,6889476,0.093982038692057276,115,10,10,1.0,3,1338,0xe4477faa1695ca6134b1bb73ab0401bf8e1cec35ec5ac78067fbd251ed6fac30,8,3,7,629770,114,724497,2,5,37266,8,4,2,1,5
0x9c61cdea3f5c5e9b06e37351dff3427cff92a974635f592fa5a41390805ba46c,1,0x94fc1e4d30aedf6862e70722b036e2f83eacea19,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:59:47.000000 UTC,206549,12177904290,5021079,201629,0,1279,2,647487,6889476,0.093982038692057276,115,1354,1402,0.9657631954350927,109,1343,0x9c61cdea3f5c5e9b06e37351dff3427cff92a974635f592fa5a41390805ba46c,529,87,7,629770,114,724497,119,118,750439,6,3,2,1,2
0x36e73a05fe9a3735b16334fc5fa62714a278f1dd124841e9b44ca9c7a3950186,1,0x8f30d84375b495e05aace487ececbfeb5f89f925,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:59:47.000000 UTC,253636,11677904290,16613818,245865,33900000000000000,816,2,647487,6889476,0.093982038692057276,115,882,891,0.98989898989899,160,1344,0x36e73a05fe9a3735b16334fc5fa62714a278f1dd124841e9b44ca9c7a3950186,338,64,9,629770,114,724497,196,382,2432978,9,4,3,1,5
0x9d0f9240754cfc3df85f8c58be10c7b979739d47176eb28be7e03e402aad1601,1,0x2253b07830fd80ed164ae84ecbbdd1d6266c1184,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:59:47.000000 UTC,149921,11677904290,19445465,144950,9600000000000000,163,2,647487,6889476,0.093982038692057276,115,193,198,0.9747474747474747,76,1340,0x9d0f9240754cfc3df85f8c58be10c7b979739d47176eb28be7e03e402aad1601,64,21,7,629770,114,724497,31,279,1779270,8,4,2,1,5
0x81435cfd94eee13a7991e9e219442baa631528edd0ca06ac734f91bb10fa1668,1,0xca6ec0e0ec01bc98ce25c5046e31a50dc9efd11f,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:59:47.000000 UTC,60827,11677904290,21439737,60827,0,258,2,647487,6889476,0.093982038692057276,115,307,312,0.98397435897435892,42,1336,0x81435cfd94eee13a7991e9e219442baa631528edd0ca06ac734f91bb10fa1668,169,39,1,629770,114,724497,52,63,416074,2,,,1,0
0xe4d223e937c5a01ce2c213b111640ff23210c45fa064c78af06147a8ec3c94c2,1,0xbb5bcbc2468ac082dba847e7e653c6b713b03cc3,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:59:47.000000 UTC,232544,11677904290,21189963,217806,0,9,2,647487,6889476,0.093982038692057276,115,17,17,1.0,7,1347,0xe4d223e937c5a01ce2c213b111640ff23210c45fa064c78af06147a8ec3c94c2,1,1,7,629770,114,724497,6,263,1674283,6,3,2,1,2
0x777d34620c0120aa700a54c688c3a8d2d6c5157ab5eb2a5d3f400029506a12fb,1,0x27c2b2e507a2275153ca31cf2fbc6812cd073f16,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:59:47.000000 UTC,189071,11677904290,17072895,52276,6500000000000000,98,2,647487,6889476,0.093982038692057276,115,114,117,0.97435897435897434,43,1337,0x777d34620c0120aa700a54c688c3a8d2d6c5157ab5eb2a5d3f400029506a12fb,18,4,2,629770,114,724497,36,396,2523694,3,0,1,1,1
0x47a2c6add0cc2d26987a16994e13e796e7202365bbc5c74ec838fdc98d14227e,1,0xadc1793c20fa91a0434c75bfc07d99e64de00c14,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:59:47.000000 UTC,198508,14000000000,2064166,188737,121000000000000000,35,0,647487,6889476,0.093982038692057276,115,39,39,1.0,6,1345,0x47a2c6add0cc2d26987a16994e13e796e7202365bbc5c74ec838fdc98d14227e,19,3,8,629770,114,724497,10,93,605257,9,5,2,1,6
0xf1e60ae655c7ac5d5f1559fa995f2e670a3951b0193be4200ff5aec72a27337a,1,0x42163d17272deab5129e3f94877b87dbd18e3fcc,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:59:47.000000 UTC,62595,11677904290,11581169,62595,0,55,2,647487,6889476,0.093982038692057276,115,65,66,0.98484848484848486,39,1339,0xf1e60ae655c7ac5d5f1559fa995f2e670a3951b0193be4200ff5aec72a27337a,12,7,1,629770,114,724497,23,309,1965929,2,,,1,0
0xd3bb5dff5b038d0ecf075d3010fd3c978892130f8cc9429852fc9de389e61a57,1,0x9d74e91a9069f9dbe9d6c4ce68d55d5339cb9399,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:59:47.000000 UTC,189056,11677904290,20493153,184136,0,436,2,647487,6889476,0.093982038692057276,115,527,529,0.996219281663516,49,1341,0xd3bb5dff5b038d0ecf075d3010fd3c978892130f8cc9429852fc9de389e61a57,146,39,7,629770,114,724497,67,56,372435,6,3,2,1,2
0x02c36342f94a1a67485bf43899c191478624260de5bf03dc367d5e2272d65d9b,1,0x4b655cd80246c86cdcf97f91f9cf1f6348049eda,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:59:47.000000 UTC,252747,11677904290,18658179,200944,33900000000000000,47,2,647487,6889476,0.093982038692057276,115,63,64,0.984375,31,1342,0x02c36342f94a1a67485bf43899c191478624260de5bf03dc367d5e2272d65d9b,12,4,9,629770,114,724497,18,267,1701716,9,4,3,1,5
0x82e35227bcbb138ab2191140814a40bf964de7410188277795dd18e7da34ce3f,1,0x295321ef5103e5478e820513fee84585704d869a,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:29:59.000000 UTC,252203,13736381830,5085513,203713,19700000000000000,1694,2,647345,6888155,0.093979447326606333,115,1763,1780,0.99044943820224718,122,26,0x82e35227bcbb138ab2191140814a40bf964de7410188277795dd18e7da34ce3f,317,75,9,629702,114,724348,648,173,1094245,9,4,3,1,5
0x39321fafa6ea324dc549fb3030ef78c74877503986a7ccbdb14403fcba52360c,1,0xaa5d1125dcd349455dc5f04911bcb315af10c847,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:29:59.000000 UTC,289988,12611381830,11281061,51960,19700000000000000,9753,2,647345,6888155,0.093979447326606333,115,9265,10070,0.920059582919563,309,20,0x39321fafa6ea324dc549fb3030ef78c74877503986a7ccbdb14403fcba52360c,3243,104,2,629702,114,724348,1200,403,2571199,3,0,1,1,1
0x4dae6ca7ac584167450054d74c15437a29e2c9477b9d23627d4fd0e2ade5bdfc,1,0x58454e733bf7d5999607c0e777a9a4df00d60d82,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:29:59.000000 UTC,151387,12611381830,16663877,141616,20000000000000000,560,2,647345,6888155,0.093979447326606333,115,652,653,0.998468606431853,229,21,0x4dae6ca7ac584167450054d74c15437a29e2c9477b9d23627d4fd0e2ade5bdfc,31,19,7,629702,114,724348,168,433,2765226,8,4,2,1,5
0x82fedfe246d117afee4d43c706f0d2481e2612d9484d6a862cec4a8643d2c308,1,0x7d98c574ccfe076de60cedfcebfa2a71dc4d24fd,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:29:59.000000 UTC,380190,12611381830,8630712,331055,52000000000000000,437,2,647345,6888155,0.093979447326606333,115,445,448,0.9933035714285714,70,14,0x82fedfe246d117afee4d43c706f0d2481e2612d9484d6a862cec4a8643d2c308,63,29,13,629702,114,724348,152,185,1172516,9,5,3,1,5
0x657db08069190cfd71b59dc00e7996beec5791ce7249873f1b0b9fb1f1485ace,1,0xebbec8f2624a35a02e8dd3d93ba487979b54709d,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:29:59.000000 UTC,60791,12611381830,11833001,60791,0,332,2,647345,6888155,0.093979447326606333,115,347,379,0.91556728232189977,82,10,0x657db08069190cfd71b59dc00e7996beec5791ce7249873f1b0b9fb1f1485ace,85,14,1,629702,114,724348,27,279,1780519,2,,,1,0
0x062c9e7a7c0607b610dbf8fc42c84d962c70d6447e29784e107e0ff9eb03a076,1,0x11ac7890d565b6a210752b6304a57d12ee5635eb,0x00000000006c3852cbef3e08e8df289169ede581,2022-10-03 23:29:59.000000 UTC,198484,12611381830,10913875,188713,54000000000000000,405,2,647345,6888155,0.093979447326606333,115,418,445,0.93932584269662922,53,15,0x062c9e7a7c0607b610dbf8fc42c84d962c70d6447e29784e107e0ff9eb03a076,172,33,8,629702,114,724348,43,70,457183,9,5,2,1,6
