transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample
0x37f4bd447639f1512df30345058d54d8062a02fe53b3d061d9423d3e5e50f973,1,0x503828976d22510aad0201ac7ec88293211d23da,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:57:40.000000 UTC,250000,38000000000,4536013,65601,0,204427,,2925793,10655164,0.27458920388273705,992,97091,205150,0.47326834023884962,38,243,0x37f4bd447639f1512df30345058d54d8062a02fe53b3d061d9423d3e5e50f973,123948,36,2,3745286,1035,6482119,731,37,239532,3,0,1,1,1
0x8cd5c507f400a3a332e967e477aecbc2dee112261501efdf45e24aac26ca8ea5,1,0x71660c4005ba85c37ccec55d0c4493e66fe775d3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:57:40.000000 UTC,250000,38000000000,5703367,65613,0,141630,,2925793,10655164,0.27458920388273705,992,77485,142097,0.54529652279780716,38,245,0x8cd5c507f400a3a332e967e477aecbc2dee112261501efdf45e24aac26ca8ea5,126094,36,2,3745286,1035,6482119,579,36,234474,3,0,1,1,1
0x1bea3cda7796a2888dd5f7ee1ca8ab6d8f4f2b6223ec8108d639497dfd87eec5,1,0xc7b0c9c8a18949bb61aa796d5bbc1075d4b3b520,0xe592427a0aece92de3edee1f18e0157c05861564,2021-06-03 23:57:40.000000 UTC,293298,55000000000,1468820,206326,0,1703,,168160,731383,0.22992057512958328,31,1726,1735,0.9948126801152738,206,24,0x1bea3cda7796a2888dd5f7ee1ca8ab6d8f4f2b6223ec8108d639497dfd87eec5,19,12,17,322522,30,194713,243,278,1807059,9,3,4,3,4
0xff7764ffa62a0cb539e12ad895cfb0d9315b75172121eb6acd2da0eebfb38427,1,0x22a6c748dc711aa485d6933652afd76eb7de9fc8,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:57:40.000000 UTC,60760,31000000000,12352338,60311,0,64,,2925793,10655164,0.27458920388273705,992,68,71,0.95774647887323938,21,238,0xff7764ffa62a0cb539e12ad895cfb0d9315b75172121eb6acd2da0eebfb38427,4,4,2,3745286,1035,6482119,30,72,468319,3,0,1,1,1
0x3e19ef2837d13ba52adcdabdb3e7a237700219f8c57e574481a41c5404d5e59b,1,0xaee21f2908a63efa6ecec7c8d20b548ad10f36fc,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:57:40.000000 UTC,123188,38000000000,6086179,33525,0,4,,2925793,10655164,0.27458920388273705,992,5,5,1.0,5,241,0x3e19ef2837d13ba52adcdabdb3e7a237700219f8c57e574481a41c5404d5e59b,5,5,2,3745286,1035,6482119,1,14,94482,3,0,1,1,1
0x6330470bb79787f33e09b20b345dc721e657a4cefc63246bda2207e52c3e0231,1,0x309ad3093eb4fdc0a7dddfb5177363d4d2a50a44,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:57:40.000000 UTC,85996,50000000000,1534433,65613,0,9,,2925793,10655164,0.27458920388273705,992,17,18,0.94444444444444442,12,242,0x6330470bb79787f33e09b20b345dc721e657a4cefc63246bda2207e52c3e0231,2,1,2,3745286,1035,6482119,6,272,1767446,3,0,1,1,1
0x7da1ff250d0324afac6aaf72c23e42dfafa2258187b9e0d5e3fb3018377934bc,1,0xa2de751206c8f0ff79f185d80656aca0d1e2be56,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:57:40.000000 UTC,90912,44200000000,2118989,60311,0,0,,2925793,10655164,0.27458920388273705,992,2,2,1.0,1,239,0x7da1ff250d0324afac6aaf72c23e42dfafa2258187b9e0d5e3fb3018377934bc,1,1,2,3745286,1035,6482119,1,0,0,3,0,1,1,1
0x3348d11ba3cdf4ba22d73d44b5bee1d6a2086ee99715e94e291f168676dd71f5,2,0xd2c82f2e5fa236e114a81173e375a73664610998,0x8d1f2ebfaccf1136db76fdd1b86f1dede2d23852,2021-06-03 23:57:40.000000 UTC,500000,39215000000,4016983,57597,0,628713,,127621,346992,0.36779234103379904,541,169597,628807,0.26971232826606573,564,7,0x3348d11ba3cdf4ba22d73d44b5bee1d6a2086ee99715e94e291f168676dd71f5,284646,499,7,2,604,3860621,21,721,4612186,6,1,4,1,1
0xfcdc0d69330d3c836b6c6c0197cf7cde608307d797448aee98cb07910129bb3b,2,0x4e02537647deacef7f10d98153a8d1df42fde16a,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,2021-06-03 23:57:40.000000 UTC,232612,31000000000,14280881,195876,0,139,,2249987,39595043,0.056824966701008506,364,143,161,0.88819875776397517,55,27,0xfcdc0d69330d3c836b6c6c0197cf7cde608307d797448aee98cb07910129bb3b,53,28,16,2060012,363,2356129,32,1241,7682920,9,4,3,1,3
0x186cfb6f2da7e84cbd6edf09c8c1551013d92b49ab9fd4707174ab8b1b6a992a,2,0x2ad58e3034dc89572b4088714a60b037eb7e6d9f,0xf6874c88757721a02f47592140905c4336dfbc61,2021-06-03 23:57:40.000000 UTC,150000,38000000000,5014179,113989,0,0,,312076,500268,0.6238176337483109,749,2,2,1.0,1,10,0x186cfb6f2da7e84cbd6edf09c8c1551013d92b49ab9fd4707174ab8b1b6a992a,1,1,12,500251,748,4785030,1,0,0,7,3,5,1,2
0x744f407c236ff8286f2bcb672b7e336dc45eb9160d670c6f80204b8ebb598295,1,0x71660c4005ba85c37ccec55d0c4493e66fe775d3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:57:40.000000 UTC,250000,38000000000,5079804,65625,0,141629,,2925793,10655164,0.27458920388273705,992,77485,142097,0.54529652279780716,38,240,0x744f407c236ff8286f2bcb672b7e336dc45eb9160d670c6f80204b8ebb598295,126094,36,2,3745286,1035,6482119,579,36,234474,3,0,1,1,1
0x232a5ac073b131bdaaf347c37cd96d2e8211e6d1b9b33c6b1bd5b1c9ff84e307,2,0xd0c5a91800f504e5517dcd1173f271635d2e8000,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,2021-06-03 23:57:40.000000 UTC,156015,32000000000,11707685,109458,0,1228,,2249987,39595043,0.056824966701008506,364,1077,1235,0.87206477732793519,133,26,0x232a5ac073b131bdaaf347c37cd96d2e8211e6d1b9b33c6b1bd5b1c9ff84e307,226,56,11,2060012,363,2356129,214,704,4508570,7,2,3,1,2
0xfb2016b54c68bd2c71af59ada7d694e5785aed73b86dbc4129c301d95121a54a,4,0x946cc519cf9581d07fb7a5eae34f1e8181a5d1d2,0xe592427a0aece92de3edee1f18e0157c05861564,2021-06-03 23:57:28.000000 UTC,321501,28000000000,10040323,211661,0,50,,168159,731381,0.22991983658312151,31,53,54,0.98148148148148151,11,22,0xfb2016b54c68bd2c71af59ada7d694e5785aed73b86dbc4129c301d95121a54a,1,1,26,322521,30,194712,18,50,328948,9,3,5,5,7
0x1c417d3702b35f5ffaabcd4def8e3e458ab67e1950a58cf42e5c716e39d02ae7,1,0x503828976d22510aad0201ac7ec88293211d23da,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:57:28.000000 UTC,250000,38000000000,4708468,65613,0,204426,,2925792,10655156,0.27458931619583982,992,97090,205148,0.4732680796303157,38,235,0x1c417d3702b35f5ffaabcd4def8e3e458ab67e1950a58cf42e5c716e39d02ae7,123947,36,2,3745285,1035,6482118,731,37,239531,3,0,1,1,1
0x21db9784720aade255134b7db3c54a20b7dc2d884fd3259d6961c4bdaa7dc153,1,0x5afb9ef0acb8d0af64b08907ca06aeb8f1564818,0xe592427a0aece92de3edee1f18e0157c05861564,2021-06-03 23:57:28.000000 UTC,313837,36000000000,5336158,228137,0,58,,168159,731381,0.22991983658312151,31,66,69,0.95652173913043481,9,23,0x21db9784720aade255134b7db3c54a20b7dc2d884fd3259d6961c4bdaa7dc153,7,2,14,322521,30,194712,22,38,251894,8,3,3,3,4
0x53fdb5adf848c32c116e398db4385ca5f5b989b2f9daa0e4663c423004608147,1,0x21a31ee1afc51d94c2efccaa2092ad1028285549,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:57:28.000000 UTC,207128,42000000000,3588818,48525,0,187643,,2925792,10655156,0.27458931619583982,992,46415,187692,0.24729343818596425,35,237,0x53fdb5adf848c32c116e398db4385ca5f5b989b2f9daa0e4663c423004608147,7576,10,2,3745285,1035,6482118,107762,42,274031,3,0,1,1,1
0x7f5c8fe3c24a7c766e15e92aeb4055a699bc2dc309314dd07a2e0a5c93f96ae8,2,0x89b80d138ba4c9839f3b1f7c097d91427bbb8d13,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,2021-06-03 23:57:28.000000 UTC,218812,30000000000,9269016,159068,0,156,,2249986,39595019,0.056824975889012704,364,164,167,0.98203592814371254,31,25,0x7f5c8fe3c24a7c766e15e92aeb4055a699bc2dc309314dd07a2e0a5c93f96ae8,86,23,14,2060009,363,2356128,44,65,422276,8,4,3,1,3
0xc727f81eefa13575880edec45e14b56d388d509cc3ee8fc8f918c3e84413ba6e,29,0xcc9f2bdbd4802087f682452e2f390e754d4ad02e,0x111111125434b319222cdbf8c261674adb56f3ae,2021-06-03 23:57:28.000000 UTC,2013997,27500000000,12665506,1569150,0,382,,444997,693796,0.64139458861106147,212,365,390,0.9358974358974359,47,2,0xc727f81eefa13575880edec45e14b56d388d509cc3ee8fc8f918c3e84413ba6e,135,13,174,139885,211,1373787,33,181,1176846,25,7,9,1,3
0x356e1d7310c70950da04fbbe7578ff92aa76ba2a7cc22a0af5c408bc73c8bfb0,1,0x02bfdec41eb709ab09050c38d1d928cb68bc0aef,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:57:28.000000 UTC,79395,41250000000,3696443,65625,0,172,,2925792,10655156,0.27458931619583982,992,230,233,0.98712446351931327,96,236,0x356e1d7310c70950da04fbbe7578ff92aa76ba2a7cc22a0af5c408bc73c8bfb0,6,4,2,3745285,1035,6482118,72,1275,7878614,3,0,1,1,1
0xd641e09fdb102d4f39fbc3fbec481ea08c886a5ca4efa77af32f800c8933d308,1,0x4529d1ea3f1d79e17c6dc78311e1febddb085441,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:57:18.000000 UTC,84000,44500000000,2357678,48525,0,4468,,2925791,10655153,0.27458929965623208,992,3954,4477,0.88318070136251958,51,232,0xd641e09fdb102d4f39fbc3fbec481ea08c886a5ca4efa77af32f800c8933d308,4469,50,2,3745285,1035,6482117,1,86,563471,3,0,1,1,1
0x049436d5aa04dc91c3eb2fcd307cf68e5309904c3bda3962ca635da6baa59015,2,0xd2c82f2e5fa236e114a81173e375a73664610998,0x8d1f2ebfaccf1136db76fdd1b86f1dede2d23852,2021-06-03 23:57:18.000000 UTC,500000,39215000000,3055086,57609,0,628711,,127620,346991,0.36779051906245408,541,169596,628805,0.26971159580474074,564,6,0x049436d5aa04dc91c3eb2fcd307cf68e5309904c3bda3962ca635da6baa59015,284645,499,7,2,604,3860619,21,721,4612184,6,1,4,1,1
0xfec673e5705c5695021a6e247a2e808d6c57a10df76917e90d4867c90db272cc,2,0x44483a2a5485c7d65501efc20b831eb178b42eff,0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,2021-06-03 23:57:18.000000 UTC,300000,0,287016,97696,0,2069,,646339,1385332,0.46655891872850697,800,2108,2110,0.99905213270142179,142,6,0xfec673e5705c5695021a6e247a2e808d6c57a10df76917e90d4867c90db272cc,1366,120,19,577,799,5114879,2,379,2460034,12,5,4,1,5
0x01b100a7ab4deb76a41f8e59f97370216248d2968f10cda8be6587c92e0efba3,1,0x34040bac803c7ff6031ec80b7c760d2cdec70145,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:57:18.000000 UTC,99244,28000000000,7876289,50625,0,23,,2925791,10655153,0.27458929965623208,992,27,27,1.0,7,230,0x01b100a7ab4deb76a41f8e59f97370216248d2968f10cda8be6587c92e0efba3,1,1,2,3745285,1035,6482117,11,44,284983,3,0,1,1,1
0x8f81e525690ef91ff43fc1cce9d3ba963cfcc34aae54fd7530d92bd8c8ed8220,1,0xfda906bd24eb4d7fd31030f692b797cc681306c9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:57:18.000000 UTC,90744,36100000000,3971287,60047,0,3,,2925791,10655153,0.27458929965623208,992,8,8,1.0,3,233,0x8f81e525690ef91ff43fc1cce9d3ba963cfcc34aae54fd7530d92bd8c8ed8220,1,1,2,3745285,1035,6482117,3,14,90818,3,0,1,1,1
0x122a7d3d45f69f247429394454e3abcb7a17023e3ec1d9e71e23d65fbfea97e0,1,0x71660c4005ba85c37ccec55d0c4493e66fe775d3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:57:18.000000 UTC,250000,38000000000,3714817,48525,0,141628,,2925791,10655153,0.27458929965623208,992,77484,142095,0.54529716035046971,38,231,0x122a7d3d45f69f247429394454e3abcb7a17023e3ec1d9e71e23d65fbfea97e0,126092,36,2,3745285,1035,6482117,579,36,234472,3,0,1,1,1
0xd944126ebbd88fed586d59543798af3e06349c904058f6156ebc551f8adb317a,1,0xbface26936ae36da223fe5fd30a1bd5cf1c2b4e5,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:57:18.000000 UTC,99226,36300000000,3911240,65613,0,11,,2925791,10655153,0.27458929965623208,992,13,14,0.9285714285714286,7,234,0xd944126ebbd88fed586d59543798af3e06349c904058f6156ebc551f8adb317a,2,2,2,3745285,1035,6482117,8,333,2162985,3,0,1,1,1
0x20d0a41ccb87050fdf871f4cf54044ba6ee893a10f4859cd50b06c83bda39431,1,0x08a798573f3255526d02188fec9190abeceeea51,0x2f9ec37d6ccfff1cab21733bdadede11c823ccb0,2021-06-03 23:56:58.000000 UTC,296230,28000000000,14895759,243780,0,62,,103378,120278,0.85949217645787257,352,71,71,1.0,7,1,0x20d0a41ccb87050fdf871f4cf54044ba6ee893a10f4859cd50b06c83bda39431,5,4,20,17432,351,2278898,11,6,44314,11,9,3,1,6
0x8b39b530739aa65ac7245032e5a2a56277d3163650b1436798f85ed11452ca98,1,0x3ed07ef494e1e78854f735a40e5319474c3022a9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:56:58.000000 UTC,99244,34100000000,7761257,50625,0,5,,2925790,10655148,0.27458933465776353,992,9,9,1.0,2,228,0x8b39b530739aa65ac7245032e5a2a56277d3163650b1436798f85ed11452ca98,2,1,2,3745283,1035,6482116,5,12,80563,3,0,1,1,1
0x6c8a6d816e58be22401a1931d635e78a215ef9f9ad330c3bd7f7b3f3234f0853,1,0x7183263fa14c7175c51f05534e0bdb4aa425b00b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:56:58.000000 UTC,123188,38000000000,4909441,33525,0,14,,2925790,10655148,0.27458933465776353,992,15,15,1.0,13,220,0x6c8a6d816e58be22401a1931d635e78a215ef9f9ad330c3bd7f7b3f3234f0853,15,13,2,3745283,1035,6482116,1,37,244724,3,0,1,1,1
0x6a2d71696593d4ffa5b194c09c25880e66bab04e988b85ce5a6b4b446b29f003,1,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:56:58.000000 UTC,207128,42000000000,2632542,48525,0,87062,,2925790,10655148,0.27458933465776353,992,29467,87088,0.33835890134117214,11,227,0x6a2d71696593d4ffa5b194c09c25880e66bab04e988b85ce5a6b4b446b29f003,8492,10,2,3745283,1035,6482116,42758,10,68199,3,0,1,1,1
0x598ce623777c8d9d719d0126d20e030cea2fe9379b4d8eb2b431d2df94b8cb14,2,0x808b4da0be6c9512e948521452227efc619bea52,0x2a549b4af9ec39b03142da6dc32221fc390b5533,2021-06-03 23:56:58.000000 UTC,500000,39215000000,3984527,57609,0,602963,,183975,490361,0.37518277350768109,516,255268,603148,0.42322614018449867,551,3,0x598ce623777c8d9d719d0126d20e030cea2fe9379b4d8eb2b431d2df94b8cb14,257815,516,7,6,546,3509615,15,587,3756320,6,1,4,1,1
0x88f7ecdfdfdfa2c0ee9a171482f5ab33fce656d533eb530f281ec5d2825cc094,2,0x60e1ecd48d2bd02469134e5759414fbea12ee54f,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,2021-06-03 23:56:58.000000 UTC,178490,34000000000,9141636,133606,45220000000000000000,702,,2249984,39594970,0.056824995700211413,364,675,710,0.95070422535211263,92,24,0x88f7ecdfdfdfa2c0ee9a171482f5ab33fce656d533eb530f281ec5d2825cc094,371,83,10,2060007,363,2356126,47,260,1690672,6,3,3,1,2
0x388ab8cbac658477cc13dab2a4529a2e2d8cb7217d1f6070e419df134cc6e9d2,1,0x8fc87c199203332c1cc43430b9fad2b1868e44d0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:56:58.000000 UTC,73188,32000000000,11070604,48525,0,1186,,2925790,10655148,0.27458933465776353,992,1262,1280,0.9859375,238,221,0x388ab8cbac658477cc13dab2a4529a2e2d8cb7217d1f6070e419df134cc6e9d2,21,19,2,3745283,1035,6482116,293,343,2226616,3,0,1,1,1
0x6fb7cfce902ca0dc18d3198a8d763d54affcd90ea873cf75f4a58bdcdfa5f3d7,1,0x503828976d22510aad0201ac7ec88293211d23da,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:56:58.000000 UTC,250000,38000000000,5884059,48525,0,204423,,2925790,10655148,0.27458933465776353,992,97088,205146,0.47326294443956984,38,222,0x6fb7cfce902ca0dc18d3198a8d763d54affcd90ea873cf75f4a58bdcdfa5f3d7,123946,36,2,3745283,1035,6482116,731,37,239529,3,0,1,1,1
0xc057ab3b864035a1220c8a7f07b949f644b0195ac541b905dfbcaa469d5545b8,1,0xa2166bdf55a31284985fcb14447eac128df3664e,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:56:58.000000 UTC,73188,31000000000,11310699,48525,0,193,,2925790,10655148,0.27458933465776353,992,203,218,0.93119266055045868,84,219,0xc057ab3b864035a1220c8a7f07b949f644b0195ac541b905dfbcaa469d5545b8,9,9,2,3745283,1035,6482116,53,292,1898128,3,0,1,1,1
0xde1495acd365101a5bbeeb1a304679cb3b4ade2bbe043b67acf147fed44df44c,1,0x423148ea0246a78b2802ce222cf976728f932e34,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:56:58.000000 UTC,123188,38000000000,4687718,33525,0,14,,2925790,10655148,0.27458933465776353,992,17,17,1.0,8,223,0xde1495acd365101a5bbeeb1a304679cb3b4ade2bbe043b67acf147fed44df44c,14,7,2,3745283,1035,6482116,2,20,130704,3,0,1,1,1
0x9b866b3db1f485336fbb33baaf6f5b0c68bfbb355cd31f193177aac617c9a285,1,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:56:58.000000 UTC,1000000,35805000000,7503309,65625,0,2796732,,2925790,10655148,0.27458933465776353,992,1580176,3796089,0.41626421298341532,1140,225,0x9b866b3db1f485336fbb33baaf6f5b0c68bfbb355cd31f193177aac617c9a285,10929,719,2,3745283,1035,6482116,535092,1139,7082009,3,0,1,1,1
0xbb2dbfa9b68665ae451ed9c1ea8067efb1a7c20d206ac51e5ec95160b9488b4c,1,0xd30b438df65f4f788563b2b3611bd6059bff4ad9,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:56:58.000000 UTC,420000,77000000000,1068709,65625,0,75877,,2925790,10655148,0.27458933465776353,992,49550,75880,0.65300474433315758,427,224,0xbb2dbfa9b68665ae451ed9c1ea8067efb1a7c20d206ac51e5ec95160b9488b4c,1562,372,2,3745283,1035,6482116,7,436,2831645,3,0,1,1,1
0xa5ef9a8db1ea38c8b0ff6b4d5dc8ae0d561da502a716d3861b8dbfd9dd649823,1,0x91e9c59fab613f0f71587cdaa02903c8584af599,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:56:58.000000 UTC,99226,34000000000,9008030,50613,0,59,,2925790,10655148,0.27458933465776353,992,81,83,0.97590361445783136,26,226,0xa5ef9a8db1ea38c8b0ff6b4d5dc8ae0d561da502a716d3861b8dbfd9dd649823,8,7,2,3745283,1035,6482116,27,89,581873,3,0,1,1,1
0x140a4f01d6c6fa1d5d1569bd028b6b7e064d733aabcb70dcb2fa6775801d55c0,1,0x5c985e89dde482efe97ea9f1950ad149eb73829b,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:56:58.000000 UTC,95000,44000000000,1982839,65613,0,254185,,2925790,10655148,0.27458933465776353,992,230265,254966,0.90312041605547411,1316,229,0x140a4f01d6c6fa1d5d1569bd028b6b7e064d733aabcb70dcb2fa6775801d55c0,58928,696,2,3745283,1035,6482116,190,1466,8777167,3,0,1,1,1
0x748f4f9f87dcef34a20695ad3ff8f344e4c8a44879f3bffd093ff33d863714ad,1,0xc11f45f0c65348e9d09e61eea1ec79c0d413c545,0xe592427a0aece92de3edee1f18e0157c05861564,2021-06-03 23:56:56.000000 UTC,155996,36000000000,1608691,111743,0,1417,,168156,731371,0.22991887838046626,31,1499,1519,0.98683344305464116,314,21,0x748f4f9f87dcef34a20695ad3ff8f344e4c8a44879f3bffd093ff33d863714ad,1,1,8,322516,30,194709,377,1229,7621218,6,3,3,2,2
0x94b7b3ced3d662cbe778e2f78b1f1054717cc3c8ab81afd80ef28a11e2aaa750,1,0x422162745b12b8c58d19e348d7c8c134bbedf886,0xe592427a0aece92de3edee1f18e0157c05861564,2021-06-03 23:56:56.000000 UTC,250000,40000000000,741451,117638,0,26464,,168156,731371,0.22991887838046626,31,16807,26964,0.6233125649013499,24,20,0x94b7b3ced3d662cbe778e2f78b1f1054717cc3c8ab81afd80ef28a11e2aaa750,21827,23,8,322516,30,194709,8,23,150409,6,3,3,2,2
0x6add5313aa6521487f9967cc0051d615e31c9d5e30393e23b165e0fb7338fcb2,1,0x69b723e1072bbb56fe9d8efdec6534775910565a,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:56:56.000000 UTC,99208,25300000000,10508435,65601,0,68,,2925789,10655137,0.274589524282982,992,82,83,0.98795180722891562,18,217,0x6add5313aa6521487f9967cc0051d615e31c9d5e30393e23b165e0fb7338fcb2,3,2,2,3745283,1035,6482115,20,44,288607,3,0,1,1,1
0xc690a50acf16617e471d395c9a6aeefd48f43a7ac2c23d8baa9ba17834dd31ce,1,0x503828976d22510aad0201ac7ec88293211d23da,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:56:56.000000 UTC,250000,38000000000,1018161,65613,0,204422,,2925789,10655137,0.274589524282982,992,97087,205144,0.47326268377334946,38,218,0xc690a50acf16617e471d395c9a6aeefd48f43a7ac2c23d8baa9ba17834dd31ce,123945,36,2,3745283,1035,6482115,731,37,239528,3,0,1,1,1
0x7c7309c54c6ea51d494fbe88b00befc03dec02371408d631010936c57a8278c7,4,0x24affae9c683b7615d4130300288e348e4b5d091,0x9799b475dec92bd99bbdd943013325c36157f383,2021-06-03 23:56:56.000000 UTC,1200000,40000000001,623813,230677,0,1300,,48859,60417,0.80869622788288065,541,1317,1317,1.0,189,2,0x7c7309c54c6ea51d494fbe88b00befc03dec02371408d631010936c57a8278c7,788,152,22,248,624,3990180,2,601,3846660,9,5,5,1,5
0x55ddad73aef0b2db5fdb8969a550c3d8a4f84cdb2129ce126d64abd0e1c41c44,2,0xd4ac45053284b450a698a1bc476a198bb20548b6,0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,2021-06-03 23:56:56.000000 UTC,300000,0,97696,97696,0,1755,,646337,1385328,0.46655882217063394,800,1783,1785,0.9988795518207283,127,5,0x55ddad73aef0b2db5fdb8969a550c3d8a4f84cdb2129ce126d64abd0e1c41c44,1152,100,19,577,799,5114877,2,382,2479180,12,5,4,1,5
0xcea1fe36d110dacce0c0e377a4e22bd0c2196ef6d66e0b6738a61b47ecaec7a4,1,0x69b723e1072bbb56fe9d8efdec6534775910565a,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:56:56.000000 UTC,99208,34100000000,10556936,48501,0,69,,2925789,10655137,0.274589524282982,992,82,83,0.98795180722891562,18,216,0xcea1fe36d110dacce0c0e377a4e22bd0c2196ef6d66e0b6738a61b47ecaec7a4,3,2,2,3745283,1035,6482115,20,44,288607,3,0,1,1,1
0x5202b48bfb9c5e5522bf944bfb6e5010df2a701903902157d56d277db77e2dc6,13,0x3c77428e76872d392cc104f24de869158dc69a98,0x11111112542d85b3ef69ae05771c2dccff4faa26,2021-06-03 23:56:56.000000 UTC,622749,26000000000,7067801,479297,0,264,,265793,457975,0.58036574048801792,82,282,285,0.98947368421052628,70,9,0x5202b48bfb9c5e5522bf944bfb6e5010df2a701903902157d56d277db77e2dc6,2,2,73,92886,81,525717,18,548,3518259,11,5,8,1,3
0x2f1348bbbd7fa34143498125ca6449c966f610583cb23aa6bb14192747c2576e,3,0x0656d8b7b1fcc09788f4a7b657b38a3a4eeb3f9b,0xdef1c0ded9bec7f1a1670819833240f027b25eff,2021-06-03 23:56:54.000000 UTC,180699,27000000000,7658543,146391,0,1406,,370623,487355,0.76047850129782191,314,1520,1591,0.95537397862979256,345,8,0x2f1348bbbd7fa34143498125ca6449c966f610583cb23aa6bb14192747c2576e,21,10,12,104952,331,2149176,287,1488,8900579,7,3,6,2,3
0x7c576e804d1d3f848c352978be57b6ff9c4348312462a449b59b9df3f6016f4a,2,0x000000aaee6a496aaf7b7452518781786313400f,0xba5ebaf3fc1fcca67147050bf80462393814e54b,2021-06-03 23:56:54.000000 UTC,3183685,33000000000,2356818,1936795,2500000000000000000,4441,,1491,1523,0.97898883782009194,25,4401,4488,0.98061497326203206,257,1,0x7c576e804d1d3f848c352978be57b6ff9c4348312462a449b59b9df3f6016f4a,9,7,379,489,36,236672,197,976,6129023,78,24,12,3,7
0x6a90d8c7b049a8d1df160e49085b9de54506c6588d8d7468b14995797c3cfdc2,1,0x152594df04e788ca272e757b3a78b4e441dad227,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:56:54.000000 UTC,160760,26000000000,14873505,60311,0,190,,2925788,10655134,0.27458950774340329,992,214,214,1.0,128,215,0x6a90d8c7b049a8d1df160e49085b9de54506c6588d8d7468b14995797c3cfdc2,9,9,2,3745283,1035,6482114,77,1188,7373210,3,0,1,1,1
0xaee0c3ef015818e775a16d5ebfe75d14a4f5374a66dc0607e84286287bd3a514,1,0x46340b20830761efd32832a74d7169b29feb9758,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:56:54.000000 UTC,350000,29000000000,3695593,48525,0,2405317,,2925788,10655134,0.27458950774340329,992,735500,2406473,0.30563401293095749,911,214,0xaee0c3ef015818e775a16d5ebfe75d14a4f5374a66dc0607e84286287bd3a514,154135,716,2,3745283,1035,6482114,576302,910,5727654,3,0,1,1,1
