transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,lb_block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample
0x49c5b2ae7cdb0080705111e11d66106a935b4d2ad24adf13d04d6a6ca3c2b7be,4,0x7db7f636eb50ab2734b587a4eb0ee3e8e75d5254,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-07-20 10:36:12.000000 UTC,1912405,28846938888,17599924,1729205,32000000000000000,3736,2,802,2021-07-20T00:00:00,97,107,0.90654205607476634,2,1689,1900,0.8889473684210526,221,107,0x49c5b2ae7cdb0080705111e11d66106a935b4d2ad24adf13d04d6a6ca3c2b7be,1,1,45,53,1,9249,318,365,2314859,14,32,3,4,9
0x79b17eb16a5acf3fbe4e7c8e1379710d03d50e07b9c489016cbef30af398e10e,1,0xceb775d4b09c2fba2fe51efcab6e39a7da1528c3,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-21 19:33:23.000000 UTC,209775,13455055525,16906559,200175,3236246000000000,686,2,162,2021-12-21T00:00:00,734,746,0.98391420911528149,104,658,678,0.97050147492625372,200,746,0x79b17eb16a5acf3fbe4e7c8e1379710d03d50e07b9c489016cbef30af398e10e,1,1,8,218,155,1065461,158,364,2379080,5,2,2,1,2
0xff1f39e66f02a52a848172164dacb46ba0e06535bfb313e7b1c5afbdf2c6cd58,1,0xb63a5c5710f06e111fa14ac82da2183c5102b504,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-10-14 00:08:47.000000 UTC,1769762,15372517404,5210367,1553762,35598705600000000,2174,2,478,2021-10-14T00:00:00,419,430,0.97441860465116281,58,1066,1107,0.96296296296296291,188,430,0xff1f39e66f02a52a848172164dacb46ba0e06535bfb313e7b1c5afbdf2c6cd58,3,1,24,137,87,572941,254,365,2326006,4,22,1,1,2
0xab7cafd0c97b95cd670dbd80caa9a54f21f0e05c0eb7e524d0ac045f834c0bf0,1,0xd6cfb52041c3da4d029708bd25bd487b015a56c8,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-07 20:38:23.000000 UTC,161821,14277712460,9124469,157021,4854369000000000,3245,2,271,2021-12-07T00:00:00,626,637,0.98273155416012559,90,3503,3517,0.99601933466022174,174,637,0xab7cafd0c97b95cd670dbd80caa9a54f21f0e05c0eb7e524d0ac045f834c0bf0,1,1,5,178,141,965534,819,315,2054612,4,3,1,1,2
0xc56a7b26335a1b6b97c20d5cb33689ad0646829c2b68f5dfbae77863afb0ed5c,1,0x542a5651f84145efaaf8dc470e2adc2922877807,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-08-09 01:35:21.000000 UTC,303340,9213685062,7392267,298540,13630731200000000,1161,2,624,2021-08-09T00:00:00,273,284,0.96126760563380287,20,1143,1171,0.97608881298035866,232,284,0xc56a7b26335a1b6b97c20d5cb33689ad0646829c2b68f5dfbae77863afb0ed5c,1,1,13,113,21,135378,413,352,2227906,4,11,1,1,2
0x1c5f788ce986e5a61b8a4f3b3c3164c9bcbca3cf79e9f04fabbf54fb20e0daba,1,0xa0aa6e3fa533acc4639c66682305de78c8e45a31,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-07-20 03:23:25.000000 UTC,164819,12654549241,14262734,164819,3000000000000000,417,2,829,2021-07-20T00:00:00,72,82,0.87804878048780488,2,456,458,0.99563318777292575,135,82,0x1c5f788ce986e5a61b8a4f3b3c3164c9bcbca3cf79e9f04fabbf54fb20e0daba,2,1,5,44,1,7384,143,354,2246597,4,3,1,1,2
0xd5d76725d0e1bf5f39cc49c4b3fffd039a77167fe13f2034a6c5b92a713e8eb3,1,0x6e09f230d90dad2bbf4bd5f96fdf93fee27aa8ca,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-22 22:39:47.000000 UTC,56845,13211052118,5819023,56845,0,646,2,129,2021-12-22T00:00:00,767,779,0.98459563543003847,105,313,320,0.978125,112,779,0xd5d76725d0e1bf5f39cc49c4b3fffd039a77167fe13f2034a6c5b92a713e8eb3,2,1,3,224,156,1073560,170,365,2386403,3,1,1,1,2
0x2e3cac75534d04ff0707abe6586e1caeabdf6c841fa1e2172294a99c409163a4,1,0x9247012451b7068427c7e8e26554de84f212fa10,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-03 00:52:47.000000 UTC,107585,11456160117,7527192,102785,1618123000000000,39,2,362,2021-12-03T00:00:00,535,546,0.97985347985347981,86,52,54,0.96296296296296291,10,546,0x2e3cac75534d04ff0707abe6586e1caeabdf6c841fa1e2172294a99c409163a4,4,2,3,164,137,931096,19,306,1984177,4,1,1,1,2
0xab0a12dd1ed584c18e286ca3ab444bc4fcc433b06f8a5734074aff8d9efbe9e3,1,0x853c6b9a02bb87fad5625485d6835692a8230773,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-19 20:36:23.000000 UTC,192683,15792119851,5384639,175483,3236246000000000,2331,2,182,2021-12-19T00:00:00,714,726,0.98347107438016534,102,434,462,0.93939393939393945,116,726,0xab0a12dd1ed584c18e286ca3ab444bc4fcc433b06f8a5734074aff8d9efbe9e3,7,1,4,211,153,1051443,150,365,2384506,4,2,1,1,2
0x869b7c5dbbefd5c2008b5e292e20cbee6e1f4b9041134cf7f9ee631c33bd0b7b,1,0x853c6b9a02bb87fad5625485d6835692a8230773,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-19 20:26:23.000000 UTC,166823,15751777349,2688279,152423,1618123000000000,2320,2,187,2021-12-19T00:00:00,709,721,0.98335644937586686,102,423,451,0.93791574279379153,116,721,0x869b7c5dbbefd5c2008b5e292e20cbee6e1f4b9041134cf7f9ee631c33bd0b7b,2,1,3,211,153,1051393,149,365,2384456,4,1,1,1,2
0x4095bcd19dc7ea84e55e71a27923e55f552c9e12afc05d90ef592ca58273b761,5,0x8bb18f1eeb8d170f4edfe2c5d008986171b4e572,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-07-19 23:22:57.000000 UTC,231759,24421408234,24258807,212559,4000000000000000,3808,2,884,2021-07-19T00:00:00,28,34,0.82352941176470584,1,221,242,0.91322314049586772,83,34,0x4095bcd19dc7ea84e55e71a27923e55f552c9e12afc05d90ef592ca58273b761,2,1,14,22,0,6290,94,365,2322009,5,4,2,2,2
0xe967a4d8902e92bb55ec296c08fc2aa38c29f7ee3888e5a5832e5ef80b815dbd,1,0x35aa3f733958b7416669303945093c98819f77a6,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-22 16:44:11.000000 UTC,352070,17660768660,18767127,320470,8090614900000000,2950,2,136,2021-12-22T00:00:00,760,772,0.98445595854922274,105,1912,1928,0.991701244813278,265,772,0xe967a4d8902e92bb55ec296c08fc2aa38c29f7ee3888e5a5832e5ef80b815dbd,13,3,7,223,156,1071787,436,365,2385768,4,5,1,1,2
0x99714531657fdc2c456234785d15eb9de77e011eec3b8a2f26b514648504aad5,1,0xa0aa6e3fa533acc4639c66682305de78c8e45a31,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-07-29 07:17:10.000000 UTC,66903,15740061004,14981821,66903,8500000000000000,478,2,663,2021-07-29T00:00:00,234,245,0.95510204081632655,11,521,524,0.99427480916030531,141,245,0x99714531657fdc2c456234785d15eb9de77e011eec3b8a2f26b514648504aad5,17,5,2,103,10,66248,149,363,2305461,3,0,1,1,1
0xa49e3a5e5d36c02e8a4f8d771810ee475f8ed33c3e08fb456f2854983ea633bd,1,0x464e44c254588dbde8fe92aa7223dec92ed55a5b,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-05 13:45:59.000000 UTC,523580,11868019305,9684049,509180,33980582600000000,417,2,303,2021-12-05T00:00:00,594,605,0.98181818181818181,88,225,232,0.96982758620689657,96,605,0xa49e3a5e5d36c02e8a4f8d771810ee475f8ed33c3e08fb456f2854983ea633bd,2,2,23,167,139,949260,62,358,2327827,5,21,1,1,3
0xe16ffa3fb8786c94c9ab79d664ba6fc47043fd0f94aa112c5e02c55eba88e394,9,0xffdd5a81f246baeb6e0e76fac439d8415c07a216,0x28bb59f411b138e683191e8b132c838b08f356fc,2022-07-19 23:07:01.000000 UTC,1300000,25969676098,9474357,211452,0,6273,2,901,2021-07-19T00:00:00,2932,2954,0.992552471225457,51,6337,6348,0.99826717076244487,103,1,0xe16ffa3fb8786c94c9ab79d664ba6fc47043fd0f94aa112c5e02c55eba88e394,2642,51,25,8,50,302340,3,102,628580,7,6,3,1,2
0xb8d9c7f1b56d01881a6f9a8e9e72b72a6851f69a7c4595bd9a6e3645e4a435c4,1,0x4831fae5df05008cce984d71ee4e6fa78b09d53e,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-11-29 21:58:47.000000 UTC,166440,10765688760,8683421,156840,1618123000000000,952,2,378,2021-11-29T00:00:00,519,530,0.97924528301886793,82,109,111,0.98198198198198194,45,530,0xb8d9c7f1b56d01881a6f9a8e9e72b72a6851f69a7c4595bd9a6e3645e4a435c4,1,1,3,159,133,908749,43,358,2329160,4,1,1,1,2
0xd656500e6b568483cb0320d7676d4d305aec845833dd97b1c34964f44ddfab68,1,0x549efe37d5460450a989babc748b6a0b26b64f40,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-15 02:11:11.000000 UTC,139900,17807457998,1316354,135100,4854369000000000,250,2,210,2021-12-15T00:00:00,687,698,0.98424068767908313,98,73,74,0.98648648648648651,29,698,0xd656500e6b568483cb0320d7676d4d305aec845833dd97b1c34964f44ddfab68,2,1,5,204,149,1017297,20,363,2367008,4,3,1,1,2
0xe31469daa6aed4664b5f45c1da85b6066fbfa250cc394feb973e02a11b0666d7,1,0xe1690f5153ad0bbc683964aa81645c49b3cf6567,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-11-12 23:09:59.000000 UTC,98407,10566780212,5242647,93607,8130081400000000,2430,2,426,2021-11-12T00:00:00,471,482,0.97717842323651449,75,439,452,0.97123893805309736,161,482,0xe31469daa6aed4664b5f45c1da85b6066fbfa250cc394feb973e02a11b0666d7,11,6,3,150,116,787400,189,365,2352945,4,1,1,1,2
0xe49387a789d4d0806dd516d0cea69cd0e98e5f17defd3acb8fbe30e52cee0f32,1,0xa3d8bc4fb52d85618c9a4f5b05e9f424c30084bc,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-23 06:14:59.000000 UTC,56845,14000000000,3123399,56845,0,61,2,116,2021-12-23T00:00:00,780,792,0.98484848484848486,106,33,34,0.97058823529411764,6,792,0xe49387a789d4d0806dd516d0cea69cd0e98e5f17defd3acb8fbe30e52cee0f32,2,1,3,225,157,1075827,12,363,2369278,3,1,1,1,2
0xd94afc80dc64812514d74bd6acbab499ca177d17363645fb9678f3cc492e416d,1,0x35aa3f733958b7416669303945093c98819f77a6,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-22 16:03:23.000000 UTC,403216,28873351914,601807,360016,6472492000000000,2938,2,142,2021-12-22T00:00:00,754,766,0.98433420365535251,105,1900,1916,0.99164926931106467,265,766,0xd94afc80dc64812514d74bd6acbab499ca177d17363645fb9678f3cc492e416d,7,3,6,223,156,1071583,436,365,2385564,4,4,1,1,2
0x7f341a17d4b6ed202c1eb746c901c7271b4fcd2e3ec09681793880dba697a14b,1,0xcab57e3f0cbc5f9dac0058b3a2af139a80172050,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-23 19:33:11.000000 UTC,53011,14063220671,15356041,30541,0,30,2,96,2021-12-23T00:00:00,800,812,0.98522167487684731,106,16,16,1.0,6,812,0x7f341a17d4b6ed202c1eb746c901c7271b4fcd2e3ec09681793880dba697a14b,2,1,1,233,157,1079810,11,346,2266709,2,,,1,0
0x6dfae1eb69e1c36959ada3427eb2dea763ae5f601167435c37ba10ece9e6ea02,1,0x39979745b166572c25b4c7e4e0939c9298efe79d,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-10-17 09:27:35.000000 UTC,169057,11932827486,5888969,159457,1618123000000000,6100,2,472,2021-10-17T00:00:00,425,436,0.97477064220183485,60,500,579,0.86355785837651122,112,436,0x6dfae1eb69e1c36959ada3427eb2dea763ae5f601167435c37ba10ece9e6ea02,3,2,3,139,90,597204,131,365,2333164,4,1,1,1,2
0x3f3ee1abf12d86fd8a7bb38655a7fcd38061c8a3364ac7eeabf54d14b40970ca,1,0x3765240be64af984bc5bb3b6a2988e431d668f6b,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-06 02:24:23.000000 UTC,4633884,13000000000,7637032,1158471,42071197500000000,763,0,296,2021-12-06T00:00:00,601,612,0.98202614379084963,89,431,454,0.9493392070484582,170,612,0x3f3ee1abf12d86fd8a7bb38655a7fcd38061c8a3364ac7eeabf54d14b40970ca,1,1,35,168,140,953014,172,365,2373028,12,26,2,1,8
0x51501e15d66ff35dd2be7dba6878f7ef20734889ca61e798dc0b33aa4268564a,2,0xd0d801c1053555726bdcf188f4a55e690c440e74,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-04 05:29:11.000000 UTC,228449,11145599304,7180123,209249,4854369000000000,939,2,332,2021-12-04T00:00:00,565,576,0.98090277777777779,87,420,451,0.9312638580931264,121,576,0x51501e15d66ff35dd2be7dba6878f7ef20734889ca61e798dc0b33aa4268564a,9,1,7,167,138,939634,102,363,2355085,6,3,2,2,3
0x0c303c2ef179d54017af78869f73d067e206ae9d6f712b807e16dfc292e3ab12,1,0x28088d0b9f15462f730fc54498c142d01fac5465,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-13 20:33:23.000000 UTC,119796,14922945204,5296245,105396,3236246000000000,337,2,226,2021-12-13T00:00:00,671,682,0.9838709677419355,96,111,113,0.98230088495575218,36,682,0x0c303c2ef179d54017af78869f73d067e206ae9d6f712b807e16dfc292e3ab12,4,2,4,200,147,1008456,48,357,2330294,4,2,1,1,2
0x194b2b7c82820f34e71669f5e5db836f11c46650f60cd6c0675d25a5865eb8e4,1,0x432dcbda06e8b296ca29705572d7cb6315ed8bed,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-07-29 15:57:02.000000 UTC,66903,12541215583,9966839,66903,250000000000000000,6733,2,661,2021-07-29T00:00:00,236,247,0.95546558704453444,11,1521,1606,0.94707347447073476,222,247,0x194b2b7c82820f34e71669f5e5db836f11c46650f60cd6c0675d25a5865eb8e4,1,1,2,104,10,68583,427,365,2317019,3,0,1,1,1
